,close,high,low,open,volume
2017-03-20,161.23,161.32,160.79,161.1,90
2017-03-21,161.01,161.2,160.6,160.96,290
2017-03-22,161.72,161.78,161.1,161.27,30
2017-03-23,161.57,162.0,161.48,161.78,72
2017-03-24,161.78,161.88,161.31,161.41,20
2017-03-27,161.86,162.51,161.89,162.0,69
2017-03-28,162.23,162.29,161.91,162.01,25
2017-03-29,162.86,162.92,161.93,161.93,62
2017-03-30,163.18,163.22,162.97,162.99,79
2017-03-31,163.17,163.29,162.99,163.08,431
2017-04-03,163.91,163.98,163.1,163.19,172
2017-04-04,164.39,164.56,164.0,164.0,235
2017-04-05,164.26,164.54,163.94,164.38,78
2017-04-06,164.25,164.53,164.16,164.47,81
2017-04-07,164.75,164.9,164.41,164.61,103
2017-04-10,164.87,165.17,164.74,164.92,130
2017-04-11,165.11,165.23,164.79,165.15,192
2017-04-12,165.15,165.42,164.92,165.23,50
2017-04-13,165.49,165.75,165.38,165.5,118
2017-04-18,165.64,165.93,165.31,165.62,193
2017-04-19,165.19,165.68,165.14,165.61,92
2017-04-20,164.63,165.33,164.42,165.33,283
2017-04-21,164.63,164.82,164.38,164.64,82
2017-04-24,163.1,163.38,162.71,163.08,220
2017-04-25,162.7,163.13,162.39,163.13,397
2017-04-26,163.04,163.1,162.44,162.44,236
2017-04-27,163.81,163.89,162.8,162.9,495
2017-04-28,163.57,163.67,163.14,163.67,224
2017-05-02,163.49,163.6,162.83,162.83,736
2017-05-03,163.49,163.73,163.34,163.52,183
2017-05-04,162.62,163.23,162.48,163.21,362
2017-05-05,162.13,162.84,162.05,162.71,778
2017-05-08,162.11,162.59,161.84,161.84,291
2017-05-09,161.96,162.06,161.76,162.0,572
2017-05-10,162.3,162.54,161.9,161.9,643
2017-05-11,162.12,162.25,161.68,161.99,532
2017-05-12,162.64,162.76,162.17,162.22,866
2017-05-15,162.25,162.63,162.21,162.63,2205
2017-05-16,162.22,162.32,161.88,162.31,996
2017-05-17,162.87,163.4,162.23,162.4,1989
2017-05-18,163.38,163.89,162.92,163.1,3255
2017-05-19,163.13,163.38,163.0,163.33,2171
2017-05-22,162.82,163.27,162.6,163.04,2841
2017-05-23,162.71,163.15,162.39,162.97,3245
2017-05-24,162.67,162.97,162.52,162.63,2688
2017-05-25,163.22,163.35,162.93,162.96,4480
2017-05-26,163.74,163.84,163.26,163.43,9449
2017-05-29,164.25,164.27,163.6,163.69,6590
2017-05-30,164.31,164.4,164.03,164.27,12407
2017-05-31,164.3,164.43,164.05,164.4,39824
2017-06-01,164.24,164.28,163.89,164.16,36462
2017-06-02,164.66,164.73,164.08,164.1,67736
2017-06-05,164.48,164.65,164.32,164.59,63247
2017-06-06,164.93,165.0,164.54,164.54,243855
2017-06-07,165.0,165.11,164.75,164.81,557454
2017-06-08,164.97,165.18,164.5,164.81,723531
2017-06-09,164.87,165.18,164.74,165.14,463066
2017-06-12,165.1,165.26,164.86,164.95,451772
2017-06-13,164.93,165.13,164.72,165.09,466558
2017-06-14,165.46,165.55,164.83,165.05,641301
2017-06-15,164.59,165.44,164.4,165.33,692418
2017-06-16,164.73,164.76,164.13,164.54,504230
