,close,high,low,open,volume
2017-02-13,3.255,3.297,3.22,3.287,577
2017-02-14,3.232,3.26,3.219,3.229,992
2017-02-15,3.249,3.292,3.237,3.285,480
2017-02-16,3.188,3.244,3.167,3.238,1287
2017-02-17,3.16,3.182,3.152,3.175,743
2017-02-21,2.959,3.028,2.954,3.028,2070
2017-02-22,2.95,3.002,2.939,2.971,1828
2017-02-23,2.977,3.021,2.956,3.018,2060
2017-02-24,3.023,3.025,2.972,2.978,698
2017-02-27,2.948,2.955,2.932,2.935,1077
2017-02-28,3.05,3.055,2.978,2.979,1572
2017-03-01,3.107,3.125,3.079,3.085,1454
2017-03-02,3.124,3.148,3.042,3.084,1557
2017-03-03,3.133,3.138,3.089,3.125,2711
2017-03-06,3.143,3.217,3.11,3.186,1739
2017-03-07,3.11,3.136,3.108,3.118,858
2017-03-08,3.148,3.178,3.139,3.178,611
2017-03-09,3.206,3.214,3.167,3.177,1427
2017-03-10,3.227,3.251,3.197,3.246,1052
2017-03-13,3.253,3.269,3.205,3.253,849
2017-03-14,3.144,3.225,3.134,3.225,1353
2017-03-15,3.182,3.192,3.165,3.184,700
2017-03-16,3.129,3.182,3.12,3.13,508
2017-03-17,3.163,3.168,3.127,3.145,1181
2017-03-20,3.248,3.278,3.195,3.199,1216
2017-03-21,3.298,3.306,3.241,3.303,1436
2017-03-22,3.235,3.28,3.231,3.255,940
2017-03-23,3.296,3.304,3.222,3.256,2414
2017-03-24,3.321,3.326,3.297,3.305,1988
2017-03-27,3.297,3.341,3.286,3.341,1226
2017-03-28,3.339,3.347,3.294,3.309,2211
2017-03-29,3.381,3.402,3.356,3.378,2413
2017-03-30,3.336,3.372,3.295,3.348,1643
2017-03-31,3.333,3.373,3.314,3.37,1069
2017-04-03,3.298,3.318,3.296,3.316,1013
2017-04-04,3.451,3.457,3.352,3.352,3032
2017-04-05,3.44,3.491,3.425,3.487,1585
2017-04-06,3.491,3.495,3.443,3.45,1271
2017-04-07,3.425,3.469,3.417,3.469,792
2017-04-10,3.406,3.43,3.4,3.418,1015
2017-04-11,3.325,3.369,3.32,3.36,1063
2017-04-12,3.362,3.375,3.343,3.355,993
2017-04-13,3.406,3.414,3.357,3.397,1430
2017-04-17,3.359,3.421,3.352,3.352,842
2017-04-18,3.347,3.373,3.326,3.35,2218
2017-04-19,3.38,3.415,3.375,3.392,1890
2017-04-20,3.358,3.387,3.337,3.371,1549
2017-04-21,3.3,3.369,3.28,3.365,1033
2017-04-24,3.274,3.304,3.242,3.27,2357
2017-04-25,3.282,3.292,3.24,3.264,2943
2017-04-26,3.381,3.385,3.341,3.345,2965
2017-04-27,3.351,3.375,3.325,3.338,2799
2017-04-28,3.38,3.4,3.367,3.389,1356
2017-05-01,3.317,3.379,3.303,3.359,2985
2017-05-02,3.302,3.376,3.286,3.335,3578
2017-05-03,3.337,3.34,3.291,3.297,1800
2017-05-04,3.305,3.341,3.289,3.335,3616
2017-05-05,3.382,3.39,3.338,3.346,1967
2017-05-08,3.291,3.305,3.263,3.296,3525
2017-05-09,3.349,3.359,3.309,3.316,1953
2017-05-10,3.412,3.46,3.373,3.387,5787
2017-05-11,3.49,3.502,3.437,3.446,7253
