,close,high,low,open,volume
2016-09-12,142.01,142.12,141.59,141.94,118977
2016-09-13,141.93,142.36,141.22,142.08,116939
2016-09-14,141.8,141.96,141.23,141.4,104479
2016-09-15,141.32,141.74,141.11,141.62,94920
2016-09-16,141.35,141.82,141.17,141.45,82513
2016-09-19,141.55,141.67,141.14,141.32,63861
2016-09-20,142.21,142.43,141.55,141.55,83546
2016-09-21,141.87,142.48,141.83,142.07,67910
2016-09-22,143.11,143.38,142.37,142.43,92277
2016-09-23,142.82,143.18,142.72,143.14,62829
2016-09-26,143.09,143.2,142.66,142.95,68704
2016-09-27,142.78,143.4,142.33,143.19,122286
2016-09-28,143.18,143.26,142.73,142.91,81247
2016-09-29,142.77,143.3,142.69,143.16,91403
2016-09-30,143.09,143.25,142.28,142.88,87545
2016-10-03,142.26,143.11,142.01,142.97,61565
2016-10-04,142.3,142.65,141.36,142.23,137564
2016-10-05,141.12,141.9,140.87,141.66,139827
2016-10-06,141.18,141.73,140.97,141.24,115159
2016-10-07,140.92,141.29,140.78,141.15,86870
2016-10-10,140.81,141.12,140.67,141.0,55190
2016-10-11,140.9,141.1,140.63,140.82,81705
2016-10-12,140.56,140.96,140.39,140.83,85555
2016-10-13,140.98,141.19,140.81,140.98,106221
2016-10-14,141.02,141.15,140.81,140.95,72986
2016-10-17,140.74,140.93,140.31,140.82,91443
2016-10-18,140.92,141.01,140.55,140.55,67437
2016-10-19,140.97,141.25,140.77,140.98,80513
2016-10-20,141.16,141.23,140.53,140.89,126755
2016-10-21,141.19,141.41,141.09,141.11,72749
2016-10-24,141.08,141.55,140.93,141.31,73591
2016-10-25,141.12,141.34,140.9,140.94,73232
2016-10-26,140.09,141.22,139.92,141.05,142997
2016-10-27,139.26,140.25,138.96,140.05,144244
2016-10-28,138.82,139.32,138.07,139.23,168995
2016-10-31,138.56,138.95,138.29,138.9,103815
2016-11-01,137.75,138.56,137.54,138.45,95151
2016-11-02,138.67,138.81,137.6,137.9,126252
2016-11-03,138.28,138.67,138.18,138.56,111864
2016-11-04,137.81,138.34,137.66,138.26,109462
2016-11-07,138.17,138.34,137.57,137.93,76405
2016-11-08,138.15,138.52,137.99,138.14,74439
2016-11-09,137.74,138.04,137.36,137.77,140540
2016-11-10,135.94,137.57,135.42,137.25,155358
2016-11-11,134.54,135.96,134.2,135.93,182783
2016-11-14,133.8,134.43,132.34,134.4,167965
2016-11-15,135.18,135.58,133.94,133.97,138704
2016-11-16,134.46,135.06,134.08,135.02,116425
2016-11-17,133.73,134.79,133.42,134.5,119894
2016-11-18,133.88,134.7,132.78,133.28,116229
2016-11-21,134.13,134.34,133.38,133.84,76266
2016-11-22,134.48,135.34,134.13,134.31,110293
2016-11-23,133.52,134.76,133.22,134.75,113376
2016-11-24,133.76,134.61,133.53,133.8,76040
2016-11-25,134.08,134.31,133.44,133.87,77955
2016-11-28,134.38,134.48,133.88,133.9,74664
2016-11-29,135.28,135.85,134.21,134.28,142216
2016-11-30,135.33,135.86,134.91,135.59,123144
2016-12-01,134.53,135.51,134.15,134.97,109705
2016-12-02,135.78,136.05,134.14,134.14,103935
2016-12-05,134.65,135.35,134.05,134.16,122576
2016-12-06,135.0,135.95,134.72,134.8,114051
2016-12-07,135.84,136.17,135.19,135.19,8463
2016-12-08,135.66,135.9,135.37,135.9,3664
