,close,high,low,open,volume
2016-07-18,111.08,111.11,111.07,111.09,49963
2016-07-19,111.09,111.15,111.07,111.1,80837
2016-07-20,111.11,111.13,111.08,111.11,53004
2016-07-21,111.06,111.09,111.05,111.08,54118
2016-07-22,111.09,111.1,111.06,111.09,48830
2016-07-25,111.08,111.11,111.07,111.11,44723
2016-07-26,111.1,111.13,111.07,111.08,54226
2016-07-27,111.11,111.12,111.07,111.08,65893
2016-07-28,111.18,111.19,111.15,111.18,51914
2016-07-29,111.14,111.2,111.1,111.18,82793
2016-08-01,111.16,111.19,111.15,111.18,48191
2016-08-02,111.11,111.19,111.11,111.15,63969
2016-08-03,111.01,111.09,110.99,111.09,103406
2016-08-04,111.05,111.07,110.98,111.0,81344
2016-08-05,111.09,111.12,111.08,111.1,46657
2016-08-08,111.01,111.12,110.99,111.0,100328
2016-08-09,111.04,111.04,111.01,111.03,41946
2016-08-10,111.1,111.14,111.06,111.08,70753
2016-08-11,111.05,111.15,111.04,111.13,100073
2016-08-12,111.06,111.07,111.02,111.02,43521
2016-08-16,111.09,111.1,111.04,111.05,41017
