Date,Settle,Open,High,Low,Volume,Interest
2016-03-21,426.8,0.0,,,,
2016-03-22,426.15,0.0,0.0,0.0,0.0,
2016-03-23,426.9,0.0,0.0,0.0,0.0,
2016-03-24,421.05,0.0,0.0,0.0,0.0,
2016-03-29,423.95,425.8,425.8,425.8,1.0,
2016-03-30,429.75,0.0,0.0,0.0,0.0,1.0
2016-03-31,423.65,0.0,0.0,0.0,0.0,1.0
2016-04-01,417.95,0.0,0.0,0.0,0.0,1.0
2016-04-04,419.8,0.0,0.0,0.0,0.0,1.0
2016-04-05,412.45,0.0,0.0,0.0,0.0,1.0
2016-04-06,414.65,0.0,0.0,0.0,0.0,1.0
2016-04-07,412.35,0.0,0.0,0.0,0.0,1.0
2016-04-08,417.9,416.55,416.55,416.55,10.0,1.0
2016-04-11,420.35,0.0,0.0,0.0,0.0,11.0
2016-04-12,423.2,0.0,0.0,0.0,0.0,11.0
2016-04-13,434.15,0.0,0.0,0.0,0.0,11.0
2016-04-14,435.15,0.0,0.0,0.0,0.0,11.0
2016-04-15,434.85,433.15,433.15,433.15,5.0,11.0
2016-04-18,435.2,0.0,0.0,0.0,0.0,16.0
2016-04-19,440.8,0.0,0.0,0.0,0.0,16.0
2016-04-20,440.6,0.0,0.0,0.0,0.0,16.0
2016-04-21,438.35,0.0,0.0,0.0,0.0,16.0
2016-04-22,436.85,0.0,0.0,0.0,0.0,16.0
2016-04-25,432.45,0.0,0.0,0.0,0.0,16.0
2016-04-26,433.15,0.0,0.0,0.0,0.0,16.0
2016-04-27,435.5,0.0,0.0,0.0,0.0,16.0
2016-04-28,438.15,0.0,0.0,0.0,0.0,16.0
2016-04-29,427.5,0.0,0.0,0.0,0.0,16.0
2016-05-02,429.1,0.0,0.0,0.0,0.0,16.0
2016-05-03,421.7,0.0,0.0,0.0,0.0,16.0
2016-05-04,417.3,0.0,0.0,0.0,0.0,16.0
2016-05-05,419.55,0.0,0.0,0.0,0.0,16.0
2016-05-06,419.7,0.0,0.0,0.0,0.0,16.0
2016-05-09,419.95,0.0,0.0,0.0,0.0,16.0
2016-05-10,424.65,0.0,0.0,0.0,0.0,16.0
2016-05-11,423.1,0.0,0.0,0.0,0.0,16.0
2016-05-12,419.4,419.9,419.9,419.9,1.0,16.0
2016-05-13,422.05,418.6,418.6,418.6,1.0,16.0
2016-05-16,423.1,0.0,0.0,0.0,0.0,16.0
2016-05-17,421.65,0.0,0.0,0.0,0.0,15.0
2016-05-18,423.95,419.9,420.7,419.9,4.0,15.0
2016-05-19,419.05,418.95,420.9,418.95,5.0,15.0
2016-05-20,425.35,0.0,0.0,0.0,0.0,20.0
