Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2017-04-21,103.3,,,,,,0.0,0.0
2017-04-24,103.0,,,103.0,103.0,0.3,0.0,0.0
2017-04-25,103.3,,,,,0.3,0.0,0.0
2017-04-26,104.25,104.0,104.3,104.0,104.25,0.95,9.0,0.0
2017-04-27,107.2,105.45,107.2,105.225,107.2,2.95,55.0,9.0
2017-04-28,108.9,107.35,108.925,106.25,108.5,1.7,48.0,50.0
2017-05-01,108.825,109.0,109.95,108.825,108.825,0.075,30.0,74.0
2017-05-02,108.7,109.225,110.2,108.7,108.7,0.125,67.0,96.0
2017-05-03,109.3,108.5,109.3,108.5,109.3,0.6,21.0,130.0
2017-05-04,107.6,109.5,109.5,107.6,107.6,1.7,14.0,134.0
2017-05-05,105.1,105.4,106.15,105.0,105.1,2.5,27.0,136.0
2017-05-08,107.1,106.1,107.3,106.0,107.3,2.0,14.0,148.0
2017-05-09,105.375,108.225,108.225,105.15,105.375,1.725,9.0,148.0
2017-05-10,105.375,104.3,105.7,104.175,104.975,,38.0,150.0
2017-05-11,104.65,105.3,105.3,103.925,104.65,0.725,31.0,170.0
2017-05-12,106.425,106.0,106.45,105.3,106.45,1.775,80.0,161.0
2017-05-15,104.85,106.5,106.5,104.65,104.85,1.575,40.0,223.0
2017-05-16,104.3,104.75,104.75,103.575,104.3,0.55,27.0,238.0
2017-05-17,104.675,104.775,105.05,104.3,104.75,0.375,62.0,258.0
2017-05-18,105.0,104.425,105.0,104.025,105.0,0.325,28.0,300.0
2017-05-19,105.95,105.25,106.175,105.0,106.075,0.95,58.0,307.0
2017-05-22,106.9,106.05,107.0,105.95,107.0,0.95,117.0,332.0
2017-05-23,106.9,106.7,107.15,106.5,106.725,,26.0,397.0
2017-05-24,106.5,106.4,106.725,105.5,106.425,0.4,49.0,400.0
2017-05-25,107.5,106.475,107.5,106.1,107.5,1.0,21.0,408.0
2017-05-26,105.375,107.0,107.0,105.3,105.375,2.125,24.0,410.0
2017-05-30,106.025,104.9,106.025,104.125,105.95,0.65,25.0,425.0
2017-05-31,107.15,106.1,107.55,105.775,106.9,1.125,76.0,422.0
