Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2013-08-12,0.8378,0.0,0.0,0.0,,,0.0,0.0
2013-08-13,0.8352,0.0,0.0,0.0,,,0.0,0.0
2013-08-14,0.8368,0.0,0.0,0.0,,,0.0,0.0
2013-08-15,0.8359,0.0,0.0,0.0,,,0.0,0.0
2013-08-16,0.8424,0.0,0.0,0.0,,,0.0,0.0
2013-08-19,0.8347,0.0,0.0,0.0,,,0.0,0.0
2013-08-20,0.8322,0.0,0.0,0.0,,,0.0,0.0
2013-08-21,0.826,0.0,0.0,0.0,,,0.0,0.0
2013-08-22,0.8264,0.0,0.0,0.0,,,0.0,0.0
2013-08-23,0.8294,0.0,0.0,0.0,,,0.0,0.0
2013-08-26,0.8283,0.0,0.0,0.0,,,0.0,0.0
2013-08-27,0.8242,0.0,0.0,0.0,,,0.0,0.0
2013-08-28,0.8219,0.0,0.0,0.0,,,0.0,0.0
2013-08-29,0.8214,0.0,0.0,0.0,,,0.0,0.0
2013-08-30,0.8185,0.0,0.0,0.0,,,0.0,0.0
2013-09-03,0.8291,0.0,0.0,0.0,,,0.0,0.0
2013-09-04,0.8383,0.0,0.0,0.0,,,0.0,0.0
2013-09-05,0.8355,0.0,0.0,0.0,,,0.0,0.0
2013-09-06,0.8419,0.0,0.0,0.0,,,0.0,0.0
2013-09-09,0.8448,0.0,0.0,0.0,,,0.0,0.0
2013-09-10,0.8509,0.0,0.0,0.0,,,0.0,0.0
2013-09-11,0.8534,0.0,0.0,0.0,,,0.0,0.0
2013-09-12,0.8481,0.0,0.0,0.0,,,0.0,0.0
2013-09-13,0.8475,0.0,0.0,0.0,,,0.0,0.0
2013-09-16,0.8493,0.0,0.0,0.0,,,0.0,0.0
2013-09-17,0.8538,0.0,0.0,0.0,,,0.0,0.0
2013-09-18,0.8682,0.0,0.0,0.0,,,0.0,0.0
2013-09-19,0.8605,0.0,0.0,0.0,,,0.0,0.0
2013-09-20,0.8578,0.0,0.0,0.0,,,0.0,0.0
2013-09-23,0.8617,0.0,0.0,0.0,,,0.0,0.0
2013-09-24,0.8569,0.0,0.0,0.0,,,0.0,0.0
2013-09-25,0.8547,0.0,0.0,0.0,,,0.0,0.0
2013-09-26,0.8552,0.0,0.0,0.0,,,0.0,0.0
2013-09-27,0.8508,0.0,0.0,0.0,,,0.0,0.0
2013-09-30,0.8515,0.0,0.0,0.0,,,0.0,0.0
2013-10-01,0.8559,0.0,0.0,0.0,,,0.0,0.0
2013-10-02,0.8553,0.0,0.0,0.0,,,0.0,0.0
2013-10-03,0.856,0.0,0.0,0.0,,,0.0,0.0
2013-10-04,0.8583,0.0,0.0,0.0,,,0.0,0.0
2013-10-07,0.8593,0.0,0.0,0.0,,,0.0,0.0
2013-10-08,0.8564,0.0,0.0,0.0,,,0.0,0.0
2013-10-09,0.8578,0.0,0.0,0.0,,,0.0,0.0
2013-10-10,0.859,0.0,0.0,0.0,,,0.0,0.0
2013-10-11,0.8593,0.0,0.0,0.0,,,0.0,0.0
2013-10-14,0.8601,0.0,0.0,0.0,,,0.0,0.0
2013-10-15,0.8607,0.0,0.0,0.0,,,0.0,0.0
2013-10-16,0.8648,0.0,0.0,0.0,,,0.0,0.0
2013-10-17,0.8738,0.0,0.0,0.0,,,0.0,0.0
2013-10-18,0.8759,0.0,0.0,0.0,,,0.0,0.0
2013-10-21,0.875,0.0,0.0,0.0,,,0.0,0.0
2013-10-22,0.8803,0.0,0.0,0.0,,,0.0,0.0
2013-10-23,0.8721,0.0,0.0,0.0,,,0.0,0.0
2013-10-24,0.8716,0.0,0.0,0.0,,,0.0,0.0
2013-10-25,0.8699,0.0,0.0,0.0,,,0.0,0.0
2013-10-28,0.8702,0.0,0.0,0.0,,,0.0,0.0
2013-10-29,0.8625,0.0,0.0,0.0,,,0.0,0.0
2013-10-30,0.8608,0.0,0.0,0.0,,,0.0,0.0
2013-10-31,0.8592,0.0,0.0,0.0,,,0.0,0.0
2013-11-01,0.8569,0.0,0.0,0.0,,,0.0,0.0
2013-11-04,0.8617,0.0,0.0,0.0,,,0.0,0.0
2013-11-05,0.8601,0.0,0.0,0.0,,,0.0,0.0
2013-11-06,0.8626,0.0,0.0,0.0,,,0.0,0.0
2013-11-07,0.8565,0.0,0.0,0.0,,,0.0,0.0
2013-11-08,0.85,0.0,0.0,0.0,,,0.0,0.0
