Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2015-12-14,70.15,,,,,,0.0,0.0
2015-12-15,70.7,70.5,70.7,70.5,70.7,0.55,2.0,0.0
2015-12-16,70.7,,70.75,,70.75,,0.0,2.0
2015-12-17,70.625,,,,,0.075,0.0,2.0
2015-12-18,71.125,,,,,0.5,0.0,2.0
2015-12-21,71.125,,,,,,0.0,2.0
2015-12-22,70.725,,,,,0.4,0.0,2.0
2015-12-23,71.0,,71.0,,71.0,0.275,0.0,2.0
2015-12-24,71.85,,,,,0.85,0.0,2.0
2015-12-28,71.975,,,,,0.125,0.0,2.0
2015-12-29,71.9,,,,,0.075,0.0,2.0
2015-12-30,71.5,,,,,0.4,0.0,2.0
2015-12-31,71.625,,,,,0.125,0.0,2.0
2016-01-04,71.875,,,,,0.25,0.0,2.0
2016-01-05,72.15,,,,,0.275,0.0,2.0
2016-01-06,71.9,,,,,0.25,0.0,2.0
2016-01-07,72.0,,72.0,,72.0,0.1,0.0,2.0
2016-01-08,72.1,,72.1,,72.1,0.1,0.0,2.0
2016-01-11,72.1,,,,,,0.0,2.0
2016-01-12,72.6,,,,,0.5,0.0,2.0
2016-01-13,72.725,,,,,0.125,0.0,2.0
2016-01-14,73.1,,,,,0.375,0.0,2.0
2016-01-15,73.1,,,,,,0.0,2.0
2016-01-19,73.05,,,,,0.05,0.0,2.0
2016-01-20,73.0,,73.5,,73.5,0.05,0.0,2.0
2016-01-21,73.5,,,,,0.5,0.0,2.0
2016-01-22,73.9,73.65,74.0,73.65,74.0,0.4,2.0,2.0
2016-01-25,74.0,73.65,74.1,73.65,74.1,0.1,2.0,4.0
2016-01-26,74.25,,74.25,,74.25,0.25,0.0,4.0
2016-01-27,74.4,,,,,0.15,0.0,4.0
2016-01-28,74.5,,74.5,,74.5,0.1,0.0,4.0
2016-01-29,74.5,,,,,,0.0,4.0
2016-02-01,74.575,,,,,0.075,0.0,4.0
2016-02-02,74.7,,,,,0.125,0.0,4.0
2016-02-03,75.05,,,,,0.35,0.0,4.0
2016-02-04,75.05,,,,,,0.0,4.0
2016-02-05,75.3,,,,,0.25,0.0,4.0
2016-02-08,75.1,,,,,0.2,5.0,4.0
2016-02-09,75.125,,,,,0.025,0.0,7.0
2016-02-10,75.5,75.375,75.5,75.375,75.45,0.375,5.0,7.0
2016-02-11,75.425,75.425,75.425,75.425,75.425,0.075,1.0,11.0
2016-02-12,76.0,76.0,76.0,76.0,76.0,0.575,1.0,12.0
2016-02-16,75.925,,,,,0.075,0.0,12.0
2016-02-17,76.0,,,,,0.075,0.0,12.0
2016-02-18,76.0,76.0,76.0,76.0,76.0,,4.0,12.0
2016-02-19,75.5,75.5,75.5,75.5,75.5,0.5,1.0,16.0
2016-02-22,75.8,,,,,0.3,0.0,17.0
2016-02-23,75.975,,,,,0.175,0.0,17.0
2016-02-24,75.925,,,,,0.05,0.0,17.0
2016-02-25,75.675,,,,,0.25,0.0,17.0
2016-02-26,76.0,76.0,76.0,76.0,76.0,0.325,1.0,17.0
2016-02-29,76.0,,,,,,0.0,18.0
2016-03-01,75.675,,,,,0.325,0.0,18.0
2016-03-02,76.0,,,,,0.325,0.0,18.0
2016-03-03,75.775,,,,,0.225,0.0,18.0
2016-03-04,76.0,76.0,76.0,76.0,76.0,0.225,20.0,18.0
2016-03-07,76.0,,,,,,0.0,38.0
2016-03-08,76.0,76.0,76.0,76.0,76.0,,1.0,38.0
2016-03-09,76.0,76.0,76.0,76.0,76.0,,8.0,38.0
2016-03-10,76.0,76.0,76.0,76.0,76.0,,13.0,45.0
2016-03-11,76.0,76.0,76.0,76.0,76.0,,6.0,54.0
2016-03-14,76.0,76.0,76.0,76.0,76.0,,4.0,60.0
2016-03-15,76.0,76.0,76.0,76.0,76.0,,31.0,63.0
2016-03-16,76.0,76.0,76.0,76.0,76.0,,1.0,89.0
2016-03-17,76.0,76.0,76.0,76.0,76.0,,19.0,90.0
2016-03-18,75.8,,,,,0.2,0.0,108.0
2016-03-21,75.2,,,,,0.6,0.0,108.0
2016-03-22,75.65,,,,,0.45,1.0,108.0
