,close,high,low,open,volume
2017-04-11,804.1,803.6,803.6,803.6,1
2017-04-27,813.0,814.0,811.3,814.0,3
2017-04-28,826.6,823.5,823.5,823.5,1
2017-05-08,804.95,808.0,808.0,808.0,1
2017-05-10,798.5,793.5,793.5,793.5,1
2017-05-12,802.25,804.0,804.0,804.0,0
2017-05-15,795.8,805.0,796.0,805.0,5
2017-05-16,791.3,797.0,797.0,797.0,1
2017-05-17,775.95,783.2,778.4,782.15,3
2017-05-19,759.4,761.95,761.95,761.95,0
2017-05-22,757.8,747.55,747.55,747.55,0
2017-05-23,771.35,769.5,768.9,768.9,3
2017-05-24,760.7,760.0,756.0,756.0,7
2017-05-25,768.0,761.9,761.9,761.9,0
2017-05-26,786.3,786.55,785.55,785.95,6
2017-05-30,802.05,803.0,797.2,798.0,19
