,close,high,low,open,volume
2017-03-10,143.03,143.1,143.1,143.1,1
2017-03-14,143.14,143.1,142.79,143.1,2
2017-03-27,144.7,145.0,145.0,145.0,1
2017-03-29,145.32,145.0,145.0,145.0,2
2017-03-30,145.3,145.14,145.14,145.14,1
2017-04-12,145.46,145.5,145.5,145.5,15
2017-04-18,145.69,146.0,145.61,145.89,100
2017-04-19,145.82,146.03,146.03,146.03,1
2017-04-21,145.85,146.14,146.08,146.14,13
2017-04-24,147.62,147.46,147.34,147.39,7
2017-04-25,147.01,147.0,146.86,147.0,8
2017-04-27,147.9,147.84,147.26,147.26,12
2017-04-28,147.7,147.43,147.42,147.43,7
2017-05-02,147.9,147.93,147.93,147.93,2
2017-05-03,147.95,148.0,147.95,148.0,86
2017-05-04,147.8,147.79,147.65,147.79,109
2017-05-05,147.62,147.91,147.55,147.79,334
2017-05-08,147.7,148.07,147.72,147.73,6
2017-05-09,147.36,147.39,147.39,147.39,1
2017-05-10,147.78,147.93,147.87,147.93,2
2017-05-11,147.29,147.54,147.3,147.54,312
2017-05-12,147.77,147.56,147.56,147.56,225
2017-05-16,147.36,147.41,147.22,147.22,315
2017-05-17,147.84,147.9,147.6,147.6,14
2017-05-18,148.33,148.54,148.02,148.02,5
2017-05-19,148.35,148.43,148.28,148.39,718
2017-05-22,148.02,148.18,147.83,148.18,373
2017-05-23,148.09,148.2,147.89,148.2,665
2017-05-24,148.04,148.24,148.04,148.08,329
2017-05-25,148.54,148.68,148.39,148.45,126
2017-05-26,149.04,149.1,148.62,148.62,232
2017-05-29,149.28,149.32,148.79,148.89,206
2017-05-30,149.38,149.41,149.13,149.34,434
