,close,high,low,open,volume
2017-03-20,2.696,2.7255,2.684,2.713,105
2017-03-21,2.648,2.663,2.6395,2.662,59
2017-03-22,2.6595,2.6675,2.624,2.6335,105
2017-03-23,2.6725,2.68,2.6605,2.6605,52
2017-03-24,2.66,2.6605,2.655,2.655,15
2017-03-27,2.661,2.662,2.598,2.604,150
2017-03-28,2.7045,2.7045,2.649,2.65,197
2017-03-29,2.7065,2.715,2.688,2.694,26
2017-03-30,2.6995,2.7425,2.699,2.7125,181
2017-03-31,2.6825,2.691,2.673,2.6825,73
2017-04-03,2.635,2.684,2.634,2.683,137
2017-04-04,2.644,2.651,2.641,2.641,49
2017-04-05,2.711,2.724,2.6935,2.712,733
2017-04-06,2.6885,2.718,2.679,2.6945,360
2017-04-07,2.6775,2.68,2.6435,2.6505,294
2017-04-10,2.633,2.642,2.63,2.6385,145
2017-04-11,2.6375,2.644,2.6165,2.6405,263
2017-04-12,2.577,2.6115,2.568,2.6105,184
2017-04-13,2.6015,2.6055,2.5935,2.5945,38
2017-04-17,2.625,2.628,2.615,2.628,54
2017-04-18,2.555,2.5755,2.5435,2.5725,337
2017-04-19,2.5635,2.577,2.5275,2.577,304
2017-04-20,2.571,2.5755,2.56,2.5635,139
2017-04-21,2.5655,2.575,2.5545,2.5595,853
2017-04-24,2.579,2.583,2.562,2.5665,99
2017-04-25,2.6035,2.6165,2.5925,2.5955,480
2017-04-26,2.611,2.6175,2.5995,2.61,796
2017-04-27,2.604,2.6115,2.5775,2.606,1154
2017-04-28,2.6175,2.6255,2.6125,2.6215,620
2017-05-01,2.672,2.7,2.6235,2.6235,1151
2017-05-02,2.6475,2.651,2.6415,2.644,602
2017-05-03,2.556,2.575,2.527,2.572,1329
2017-05-04,2.5245,2.529,2.5035,2.514,864
2017-05-05,2.5415,2.5525,2.518,2.52,722
2017-05-08,2.5055,2.51,2.485,2.499,995
2017-05-09,2.5095,2.5275,2.5035,2.519,810
2017-05-10,2.5055,2.5125,2.497,2.508,708
2017-05-11,2.5195,2.5285,2.511,2.5285,781
2017-05-12,2.5355,2.5405,2.523,2.527,497
2017-05-15,2.5505,2.564,2.549,2.5505,665
2017-05-16,2.562,2.564,2.553,2.5555,1151
2017-05-17,2.5585,2.563,2.5455,2.5475,444
2017-05-18,2.5435,2.55,2.5215,2.524,1091
2017-05-19,2.5925,2.6,2.575,2.5785,1650
2017-05-22,2.607,2.615,2.593,2.593,1296
2017-05-23,2.6075,2.611,2.5965,2.5965,889
2017-05-24,2.5955,2.6035,2.584,2.5915,716
2017-05-25,2.6095,2.631,2.6035,2.6205,2472
2017-05-26,2.5795,2.5905,2.575,2.5775,894
2017-05-30,2.578,2.584,2.567,2.573,1411
2017-05-31,2.593,2.601,2.5715,2.577,3208
2017-06-01,2.599,2.607,2.592,2.597,1832
2017-06-02,2.5865,2.593,2.5635,2.566,2891
2017-06-05,2.57,2.58,2.5605,2.5745,1676
2017-06-06,2.5595,2.5745,2.54,2.5415,2978
2017-06-07,2.564,2.568,2.547,2.558,3534
2017-06-08,2.6195,2.627,2.597,2.601,5277
2017-06-09,2.6585,2.661,2.6405,2.6475,3898
2017-06-12,2.627,2.6485,2.621,2.6425,2930
2017-06-13,2.609,2.6145,2.5985,2.602,3804
2017-06-14,2.5875,2.606,2.5745,2.606,3962
2017-06-15,2.5805,2.586,2.568,2.577,2656
2017-06-16,2.579,2.5855,2.57,2.5855,1998
