Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2017-03-10,159.91,0.0,0.0,0.0,0.0,0.0
2017-03-13,160.09,0.0,0.0,0.0,0.0,0.0
2017-03-14,160.46,0.0,0.0,0.0,0.0,0.0
2017-03-15,159.99,0.0,0.0,0.0,0.0,0.0
2017-03-16,159.62,0.0,0.0,0.0,0.0,0.0
2017-03-17,159.52,0.0,0.0,0.0,0.0,0.0
2017-03-20,159.48,0.0,0.0,0.0,0.0,0.0
2017-03-21,159.26,0.0,0.0,0.0,0.0,0.0
2017-03-22,159.9,0.0,0.0,0.0,0.0,0.0
2017-03-23,159.73,0.0,0.0,0.0,0.0,0.0
2017-03-24,159.92,0.0,0.0,0.0,0.0,0.0
2017-03-27,159.76,159.19,159.19,159.19,1.0,1.0
2017-03-28,159.9,159.79,159.79,159.79,1.0,0.0
2017-03-29,160.45,0.0,0.0,0.0,0.0,0.0
2017-03-30,160.44,0.0,0.0,0.0,0.0,0.0
2017-03-31,160.42,0.0,0.0,0.0,0.0,0.0
2017-04-03,161.09,160.62,160.62,160.62,1.0,1.0
2017-04-04,161.53,0.0,0.0,0.0,0.0,1.0
2017-04-05,161.4,0.0,0.0,0.0,0.0,1.0
2017-04-06,161.39,0.0,0.0,0.0,0.0,1.0
2017-04-07,161.85,0.0,0.0,0.0,0.0,1.0
2017-04-10,161.99,0.0,0.0,0.0,0.0,1.0
2017-04-11,162.21,0.0,0.0,0.0,0.0,1.0
2017-04-12,162.25,0.0,0.0,0.0,0.0,1.0
2017-04-13,162.54,0.0,0.0,0.0,0.0,1.0
2017-04-18,162.68,0.0,0.0,0.0,0.0,1.0
2017-04-19,162.25,161.7,161.7,161.7,1.0,2.0
2017-04-20,161.74,161.72,161.72,161.72,1.0,3.0
2017-04-21,161.74,0.0,0.0,0.0,0.0,3.0
2017-04-24,160.35,160.73,160.73,160.73,1.0,4.0
2017-04-25,159.98,160.35,160.35,160.35,1.0,4.0
2017-04-26,160.27,0.0,0.0,0.0,0.0,3.0
2017-04-27,161.31,161.2,161.2,161.2,5.0,8.0
2017-04-28,161.08,0.0,0.0,0.0,0.0,8.0
2017-05-02,160.99,0.0,0.0,0.0,0.0,0.0
2017-05-03,160.99,0.0,0.0,0.0,0.0,8.0
2017-05-04,159.4,0.0,0.0,0.0,0.0,8.0
2017-05-05,158.96,0.0,0.0,0.0,0.0,8.0
2017-05-08,159.19,0.0,0.0,0.0,0.0,8.0
2017-05-09,159.02,0.0,0.0,0.0,0.0,8.0
2017-05-10,159.33,0.0,0.0,0.0,0.0,8.0
2017-05-11,159.15,0.0,0.0,0.0,0.0,8.0
