Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2015-05-19,0.06307,,,,,170.0,0.0,0.0
2015-05-20,0.06309,,,,,20.0,0.0,0.0
2015-05-21,0.06286,,,,,230.0,0.0,0.0
2015-05-22,0.06281,,,,,50.0,0.0,0.0
2015-05-26,0.06248,,,,,330.0,0.0,0.0
2015-05-27,0.06266,,,,,180.0,0.0,0.0
2015-05-28,0.06249,,,,,170.0,0.0,0.0
2015-05-29,0.06223,,,,,260.0,0.0,0.0
2015-06-01,0.06186,,,,,370.0,0.0,0.0
2015-06-02,0.06206,,,,,200.0,0.0,0.0
2015-06-03,0.06165,,,,,410.0,0.0,0.0
2015-06-04,0.06155,,,,,100.0,0.0,0.0
2015-06-05,0.06098,,,,,570.0,0.0,0.0
2015-06-08,0.06125,,,,,270.0,0.0,0.0
2015-06-09,0.06159,,,,,340.0,0.0,0.0
2015-06-10,0.0621,,,,,510.0,0.0,0.0
2015-06-11,0.06243,,,,,330.0,0.0,0.0
2015-06-12,0.06227,,,,,160.0,0.0,0.0
2015-06-15,0.06213,,,,,140.0,0.0,0.0
2015-06-16,0.0623,,,,,170.0,0.0,0.0
2015-06-17,0.06277,,,,,470.0,0.0,0.0
2015-06-18,0.06265,,,,,120.0,0.0,0.0
2015-06-19,0.06259,,,,,60.0,0.0,0.0
2015-06-22,0.06253,,,,,60.0,0.0,0.0
2015-06-23,0.06221,,,,,320.0,0.0,0.0
2015-06-24,0.06196,,,,,250.0,0.0,0.0
2015-06-25,0.06195,,,,,10.0,0.0,0.0
2015-06-26,0.06172,,,,,230.0,0.0,0.0
2015-06-29,0.06112,,,,,600.0,0.0,0.0
2015-06-30,0.0611,,,,,20.0,0.0,0.0
2015-07-01,0.06077,,,,,330.0,0.0,0.0
2015-07-02,0.06116,,,,,390.0,0.0,0.0
2015-07-06,0.06094,,,,,220.0,0.0,0.0
2015-07-07,0.06075,,,,,190.0,0.0,0.0
2015-07-08,0.06073,,,,,20.0,0.0,0.0
2015-07-09,0.06088,,,,,150.0,0.0,0.0
2015-07-10,0.06113,,,,,250.0,0.0,0.0
2015-07-14,0.0613,,,,,180.0,0.0,0.0
2015-07-15,0.06085,,,,,450.0,0.0,0.0
2015-07-16,0.06076,,,,,90.0,0.0,0.0
2015-07-17,0.06043,,,,,330.0,0.0,0.0
2015-07-20,0.05999,,,,,440.0,0.0,0.0
2015-07-21,0.06009,,,,,100.0,0.0,0.0
2015-07-22,0.05959,,,,,500.0,0.0,0.0
2015-07-23,0.05933,,,,,260.0,0.0,0.0
2015-07-24,0.05911,,,,,220.0,0.0,0.0
2015-07-27,0.05888,,,,,230.0,0.0,0.0
2015-07-28,0.05891,,,,,30.0,0.0,0.0
2015-07-29,0.05915,,,,,240.0,0.0,0.0
2015-07-30,0.05889,,,,,260.0,0.0,0.0
2015-07-31,0.05955,,,,,660.0,0.0,0.0
2015-08-03,0.05947,,,,,80.0,0.0,0.0
2015-08-04,0.05912,,,,,350.0,0.0,0.0
2015-08-05,0.05862,,,,,500.0,0.0,0.0
2015-08-06,0.0588,,,,,180.0,0.0,0.0
2015-08-07,0.05952,,,,,720.0,0.0,0.0
2015-08-10,0.05955,,,,,30.0,0.0,0.0
2015-08-11,0.05888,,,,,670.0,0.0,0.0
2015-08-12,0.05891,,,,,30.0,0.0,0.0
2015-08-13,0.05855,,,,,360.0,0.0,0.0
2015-08-14,0.05857,,,,,20.0,0.0,0.0
2015-08-17,0.05852,,,,,50.0,0.0,0.0
2015-08-18,0.05851,,,,,10.0,0.0,0.0
2015-08-19,0.05791,,,,,600.0,0.0,0.0
2015-08-20,0.05739,,,,,520.0,0.0,0.0
2015-08-21,0.05656,,,,,830.0,0.0,0.0
2015-08-24,0.05583,,,,,730.0,0.0,0.0
2015-08-25,0.0562,,,,,370.0,0.0,0.0
2015-08-26,0.056,,,,,200.0,0.0,0.0
2015-08-27,0.05686,,,,,860.0,0.0,0.0
2015-08-28,0.05739,,,,,530.0,0.0,0.0
2015-08-31,0.05749,,,,,100.0,0.0,0.0
2015-09-01,0.05664,,,,,850.0,0.0,0.0
2015-09-02,0.05699,,,,,350.0,0.0,0.0
2015-09-03,0.05712,,,,,130.0,0.0,0.0
2015-09-04,0.05678,,,,,340.0,0.0,0.0
2015-09-08,0.05725,,,,,470.0,0.0,0.0
2015-09-09,0.05711,,,,,140.0,0.0,0.0
2015-09-10,0.05737,,,,,260.0,0.0,0.0
2015-09-11,0.0572,,,,,170.0,0.0,0.0
2015-09-14,0.05733,,,,,130.0,0.0,0.0
2015-09-15,0.05748,,,,,150.0,0.0,0.0
2015-09-16,0.05805,,,,,570.0,0.0,0.0
2015-09-17,0.05867,,,,,620.0,0.0,0.0
2015-09-18,0.05807,,,,,600.0,0.0,0.0
2015-09-21,0.0578,,,,,270.0,0.0,0.0
2015-09-22,0.05701,,,,,790.0,0.0,0.0
2015-09-23,0.05625,,,,,760.0,0.0,0.0
2015-09-24,0.05694,,,,,690.0,0.0,0.0
