Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2016-06-15,4381.75,,,,,,0.0,0.0
2016-06-16,4391.0,,,,,9.25,0.0,0.0
2016-06-17,4335.25,,,4364.5,4364.5,55.75,0.0,0.0
2016-06-20,4362.5,,4382.75,,4382.75,27.25,0.0,0.0
2016-06-21,4378.5,,,,,16.0,0.0,0.0
2016-06-22,4373.0,,4382.5,,4382.5,5.5,0.0,0.0
2016-06-23,4442.0,,4426.0,,4426.0,69.0,0.0,0.0
2016-06-24,4242.5,,,4262.0,4262.0,199.5,0.0,0.0
2016-06-27,4154.25,,,4175.75,4175.75,88.25,0.0,0.0
2016-06-28,4257.0,,4228.0,,4228.0,102.75,0.0,0.0
2016-06-29,4338.75,,4313.0,,4313.0,81.75,0.0,0.0
2016-06-30,4380.25,,4352.5,,4352.5,41.5,0.0,0.0
2016-07-01,4406.5,,4387.0,,4387.0,26.25,0.0,0.0
2016-07-05,4373.25,,,4394.5,4394.5,33.25,0.0,0.0
2016-07-06,4412.75,,,,,39.5,0.0,0.0
2016-07-07,4425.5,,,,,12.75,0.0,0.0
2016-07-08,4490.25,,4472.5,,4472.5,64.75,0.0,0.0
2016-07-11,4522.5,,4511.5,,4511.5,32.25,0.0,0.0
2016-07-12,4543.0,,4527.25,,4527.25,20.5,0.0,0.0
2016-07-13,4534.5,,,,,8.5,0.0,0.0
2016-07-14,4563.25,,4546.25,,4546.25,28.75,0.0,0.0
2016-07-15,4553.0,,,,,10.25,0.0,0.0
2016-07-18,4581.25,,4571.0,,4571.0,28.25,0.0,0.0
2016-07-19,4580.5,,,,,0.75,0.0,0.0
2016-07-20,4624.25,,4606.5,,4606.5,43.75,0.0,0.0
2016-07-21,4611.25,,,,,13.0,0.0,0.0
2016-07-22,4630.5,,,,,19.25,0.0,0.0
2016-07-25,4627.0,,,,,3.5,0.0,0.0
2016-07-26,4637.75,,4635.75,,4635.75,10.75,0.0,0.0
2016-07-27,4682.0,,4663.5,,4663.5,44.25,0.0,0.0
2016-07-28,4693.75,,,,,11.75,0.0,0.0
2016-07-29,4700.75,,,,,7.0,0.0,0.0
2016-08-01,4718.5,,,,,17.75,0.0,0.0
2016-08-02,4688.25,,,4691.0,4691.0,30.25,0.0,0.0
2016-08-03,4702.25,,,,,14.0,0.0,0.0
2016-08-04,4717.75,4705.0,4705.0,4705.0,4705.0,15.5,1.0,0.0
2016-08-05,4757.0,,4744.25,,4744.25,39.25,0.0,1.0
2016-08-08,4753.75,,,,,3.25,0.0,1.0
2016-08-09,4766.75,,4756.0,,4756.0,13.0,0.0,1.0
2016-08-10,4756.5,,,,,10.25,0.0,1.0
2016-08-11,4775.0,,4757.5,,4757.5,18.5,0.0,1.0
2016-08-12,4779.25,,,,,4.25,0.0,1.0
2016-08-15,4798.25,,4782.5,,4782.5,19.0,0.0,1.0
2016-08-16,4774.0,,,,,24.25,0.0,1.0
2016-08-17,4779.5,,,,,5.5,0.0,1.0
2016-08-18,4784.0,,,,,4.5,0.0,1.0
2016-08-19,4782.25,,,,,1.75,0.0,1.0
2016-08-22,4787.25,,,,,5.0,0.0,1.0
2016-08-23,4792.5,,,,,5.25,0.0,1.0
2016-08-24,4762.0,,,4780.0,4780.0,30.5,0.0,1.0
2016-08-25,4758.25,,,,,3.75,0.0,1.0
2016-08-26,4761.75,,4759.5,,4759.5,3.5,0.0,1.0
2016-08-29,4769.5,,,,,7.75,0.0,1.0
2016-08-30,4752.5,,,,,17.0,0.0,1.0
2016-08-31,4750.0,,,,,2.5,0.0,1.0
2016-09-01,4754.25,,,,,4.25,0.0,1.0
2016-09-02,4771.75,,,,,17.5,0.0,1.0
2016-09-06,4803.75,,4777.5,,4777.5,32.0,0.0,1.0
2016-09-07,4806.25,,,,,2.5,0.0,1.0
2016-09-08,4774.5,,,4802.25,4802.25,31.75,0.0,1.0
2016-09-09,4649.75,,,4671.5,4671.5,124.75,0.0,1.0
2016-09-12,4745.75,,,,,96.0,0.0,1.0
2016-09-13,4706.0,,,4704.75,4704.75,39.75,0.0,1.0
2016-09-14,4710.5,,4706.75,,4706.75,4.5,0.0,1.0
2016-09-15,4795.75,,4773.0,,4773.0,85.25,0.0,1.0
2016-09-16,4797.0,,,,,1.25,0.0,1.0
2016-09-19,4778.5,4815.25,4815.25,4792.25,4792.25,18.5,1.0,1.0
2016-09-20,4782.5,,,,,4.0,0.0,2.0
2016-09-21,4833.5,4815.25,4815.25,4798.75,4808.25,51.0,1.0,2.0
2016-09-22,4870.5,,4846.75,,4846.75,37.0,0.0,3.0
2016-09-23,4840.25,,,,,30.25,0.0,3.0
2016-09-26,4798.75,,,4819.0,4819.0,41.5,0.0,3.0
2016-09-27,4844.75,,4817.0,,4817.0,46.0,0.0,3.0
2016-09-28,4852.25,,,,,7.5,0.0,3.0
2016-09-29,4828.25,,,4847.5,4847.5,24.0,0.0,3.0
2016-09-30,4854.0,,,,,25.75,0.0,3.0
2016-10-03,4849.5,,,4851.75,4851.75,4.5,0.0,3.0
2016-10-04,4841.5,,,,,8.0,0.0,3.0
2016-10-05,4858.0,,,,,16.5,0.0,3.0
2016-10-06,4856.5,,,,,1.5,0.0,3.0
2016-10-07,4843.5,,,,,13.0,0.0,3.0
2016-10-10,4877.75,,,,,34.25,0.0,3.0
2016-10-11,4811.75,,,4808.25,4808.25,66.0,0.0,3.0
2016-10-12,4798.5,,,,,13.25,0.0,3.0
2016-10-13,4780.75,,,4766.0,4766.0,17.75,0.0,3.0
2016-10-14,4789.0,,4784.25,,4784.25,8.25,0.0,3.0
2016-10-17,4788.75,,,,,0.25,0.0,3.0
2016-10-18,4813.0,,4809.25,,4809.25,24.25,0.0,3.0
2016-10-19,4816.25,,,,,3.25,0.0,3.0
2016-10-20,4829.5,,,,,13.25,0.0,3.0
2016-10-21,4829.25,,,,,0.25,0.0,3.0
2016-10-24,4888.75,,4865.75,,4865.75,59.5,0.0,3.0
2016-10-25,4872.25,,,4883.5,4883.5,16.5,0.0,3.0
2016-10-26,4840.25,,,4847.5,4847.5,32.0,0.0,3.0
2016-10-27,4794.0,,,,,46.25,0.0,3.0
2016-10-28,4793.0,,4795.75,,4795.25,1.0,0.0,3.0
2016-10-31,4783.75,,,,,9.25,0.0,3.0
2016-11-01,4743.75,,,4728.75,4728.75,40.0,0.0,3.0
2016-11-02,4703.25,,,4716.25,4716.25,40.5,0.0,3.0
2016-11-03,4661.0,,,4699.5,4699.5,42.25,0.0,3.0
2016-11-04,4644.0,,,,,17.0,0.0,3.0
2016-11-07,4762.25,,4735.25,,4735.25,118.25,20.0,3.0
2016-11-08,4788.75,,4773.25,,4773.25,26.5,0.0,23.0
2016-11-09,4807.25,4599.0,4790.5,4599.0,4781.5,18.5,1.0,23.0
2016-11-10,4730.25,4805.0,4820.0,4718.25,4734.5,77.0,1.0,23.0
2016-11-11,4734.75,,,4717.75,4717.75,4.5,0.0,23.0
2016-11-14,4681.25,,4736.25,4684.0,4684.0,53.5,0.0,23.0
2016-11-15,4753.0,,4733.5,,4733.5,71.75,0.0,23.0
2016-11-16,4770.25,,,,,17.25,0.0,23.0
2016-11-17,4815.25,,4787.25,,4787.25,45.0,0.0,23.0
2016-11-18,4795.0,,,4813.25,4813.25,20.25,0.0,23.0
2016-11-21,4840.5,,4819.75,,4819.75,45.5,0.0,23.0
2016-11-22,4861.5,,,,,21.0,0.0,23.0
2016-11-23,4836.5,,,4841.25,4841.25,25.0,0.0,23.0
2016-11-25,4855.75,,,,,19.25,0.0,23.0
2016-11-28,4857.0,,,,,1.25,0.0,23.0
2016-11-29,4871.25,,4860.75,,4860.75,14.25,0.0,23.0
2016-11-30,4812.25,,,4827.25,4827.25,59.0,0.0,23.0
2016-12-01,4732.75,4818.0,4818.0,4746.25,4746.25,79.5,5.0,23.0
2016-12-02,4734.75,,,,,2.0,0.0,28.0
2016-12-05,4776.5,,,,,41.75,0.0,28.0
2016-12-06,4782.25,,,,,5.75,0.0,28.0
2016-12-07,4837.25,,4816.0,4782.0,4816.0,55.0,0.0,28.0
2016-12-08,4859.0,4850.0,4850.0,4850.0,4850.0,21.75,2.0,28.0
2016-12-09,4890.0,,4863.25,,4863.25,31.0,0.0,29.0
2016-12-12,4863.0,,,4875.25,4875.25,27.0,0.0,29.0
2016-12-13,4934.25,4897.25,4946.75,4897.25,4942.0,71.25,3.0,29.0
2016-12-14,4929.25,4930.5,4942.0,4923.5,4926.5,5.0,1.0,32.0
2016-12-15,4931.5,4933.0,4948.75,4933.0,4933.0,2.25,1.0,33.0
2016-12-16,4916.0,4947.0,4947.0,4916.5,4916.5,15.5,2.0,33.0
2016-12-19,4939.0,4937.0,4956.0,4915.75,4935.75,23.0,9.0,33.0
2016-12-20,4956.25,4956.0,4957.25,4951.0,4953.75,17.25,19.0,37.0
2016-12-21,4949.75,4958.0,4958.0,4945.25,4956.0,6.5,7.0,50.0
2016-12-22,4937.75,,,4929.0,4936.0,12.0,0.0,55.0
2016-12-23,4943.5,,4939.75,4934.0,4935.0,5.75,0.0,55.0
2016-12-27,4962.5,4989.25,4989.25,4973.5,4973.5,19.0,2.0,55.0
2016-12-28,4925.0,,4977.75,4934.0,4934.0,37.5,0.0,55.0
2016-12-29,4919.75,4917.0,4919.0,4913.5,4919.0,5.25,1.0,55.0
2016-12-30,4865.0,4878.0,4929.0,4862.75,4862.75,54.75,1.0,54.0
2017-01-03,4908.25,,4916.0,,4900.0,43.25,0.0,55.0
2017-01-04,4935.25,,4940.5,,4940.5,27.0,0.0,55.0
2017-01-05,4963.75,,4955.5,4934.0,4955.5,28.5,0.0,55.0
2017-01-06,5006.5,5001.25,5013.75,5001.25,5011.5,42.75,3.0,55.0
2017-01-09,5024.0,5020.0,5030.25,5020.0,5030.25,17.5,1.0,55.0
2017-01-10,5033.0,5044.0,5047.5,5022.75,5039.0,9.0,5.0,55.0
2017-01-11,5047.75,5030.75,5037.75,5021.25,5037.75,14.75,1.0,51.0
2017-01-12,5036.0,5037.25,5037.25,5003.5,5032.75,11.75,4.0,51.0
2017-01-13,5062.75,5046.0,5062.0,5046.0,5062.0,26.75,2.0,48.0
2017-01-17,5042.0,5040.5,5050.5,5033.25,5040.75,20.75,7.0,48.0
2017-01-18,5056.25,5040.0,5057.25,5038.5,5049.0,14.25,14.0,42.0
2017-01-19,5055.0,5060.0,5064.0,5050.0,5050.0,1.25,1.0,35.0
2017-01-20,5059.25,5070.0,5078.0,5058.0,5058.0,4.25,2.0,35.0
2017-01-23,5065.25,5036.0,5063.25,5036.0,5063.25,6.0,3.0,35.0
2017-01-24,5098.0,5070.0,5100.0,5063.5,5100.0,32.75,7.0,35.0
2017-01-25,5148.0,,5136.75,,5136.75,50.0,0.0,35.0
2017-01-26,5149.5,,5152.5,,5152.5,1.5,0.0,35.0
2017-01-27,5164.0,,5157.0,,5157.0,14.5,0.0,35.0
2017-01-30,5126.5,5104.25,5123.5,5101.25,5123.5,37.5,7.0,35.0
2017-01-31,5114.75,5097.0,5127.0,5095.0,5127.0,11.75,4.0,35.0
2017-02-01,5150.5,5135.0,5149.5,5135.0,5145.25,35.75,2.0,37.0
2017-02-02,5133.0,5127.5,5150.25,5127.5,5137.25,17.5,1.0,38.0
2017-02-03,5156.75,5146.0,5161.75,5146.0,5155.75,23.75,5.0,38.0
2017-02-06,5159.5,5151.5,5153.75,5151.5,5152.75,2.75,1.0,38.0
2017-02-07,5178.75,5175.0,5182.5,5175.0,5175.0,19.25,1.0,39.0
2017-02-08,5193.0,5182.5,5195.0,5177.0,5193.0,14.25,17.0,39.0
2017-02-09,5214.0,5200.0,5218.0,5200.0,5216.75,21.0,4.0,52.0
2017-02-10,5228.25,5220.0,5224.0,5220.0,5224.0,14.25,1.0,53.0
2017-02-13,5261.25,5250.0,5260.0,5250.0,5260.0,33.0,11.0,54.0
2017-02-14,5278.0,,5267.5,5251.5,5267.5,16.75,0.0,44.0
2017-02-15,5312.75,5279.0,5303.75,5276.75,5303.75,34.75,1.0,44.0
2017-02-16,5303.25,5320.0,5320.0,5300.0,5300.0,9.5,21.0,44.0
2017-02-17,5328.0,5315.0,5315.0,5302.25,5315.0,24.75,2.0,33.0
2017-02-21,5346.25,5335.0,5345.25,5335.0,5345.25,18.25,6.0,35.0
2017-02-22,5353.5,,,,,7.25,0.0,35.0
