DATETIME,PRICE
1983-09-26,71.06619230769228
1983-09-27,70.95619230769228
1983-09-28,70.90619230769227
1983-09-29,70.88619230769223
1983-09-30,70.92619230769228
1983-10-03,70.95619230769228
1983-10-04,70.95619230769228
1983-10-05,71.01619230769226
1983-10-06,71.02619230769223
1983-10-07,71.03619230769227
1983-10-10,71.03619230769227
1983-10-11,70.88619230769223
1983-10-12,70.92619230769228
1983-10-13,70.88619230769223
1983-10-14,70.94619230769223
1983-10-17,71.07619230769224
1983-10-18,71.02619230769223
1983-10-19,71.02619230769223
1983-10-20,70.98619230769226
1983-10-21,70.98619230769226
1983-10-24,70.87619230769226
1983-10-25,70.85619230769223
1983-10-26,70.85619230769223
1983-10-27,70.86619230769227
1983-10-28,70.83619230769227
1983-10-31,70.78619230769227
1983-11-01,70.76619230769226
1983-11-02,70.76619230769226
1983-11-03,70.66619230769223
1983-11-04,70.49619230769223
1983-11-07,70.51619230769226
1983-11-08,70.57619230769224
1983-11-09,70.58619230769227
1983-11-10,70.70619230769228
1983-11-11,70.82619230769224
1983-11-14,70.73619230769226
1983-11-15,70.66619230769223
1983-11-16,70.66619230769223
1983-11-17,70.60619230769223
1983-11-18,70.60619230769223
1983-11-21,70.69619230769223
1983-11-22,70.76619230769226
1983-11-23,70.77619230769223
1983-11-24,
1983-11-25,
1983-11-28,70.68619230769227
1983-11-29,70.76619230769226
1983-11-30,70.72619230769227
1983-12-01,70.71619230769224
1983-12-02,70.59619230769228
1983-12-05,70.59619230769228
1983-12-06,70.59619230769228
1983-12-07,70.57619230769224
1983-12-08,70.47619230769227
1983-12-09,
1983-12-12,70.48619230769226
1983-12-13,70.35619230769224
1983-12-14,70.37619230769226
1983-12-15,70.39619230769227
1983-12-16,70.52619230769223
1983-12-19,70.53619230769227
1983-12-20,70.52619230769223
1983-12-21,70.59619230769228
1983-12-22,70.69619230769223
1983-12-23,70.66619230769223
1983-12-26,
1983-12-27,70.75619230769227
1983-12-28,70.71619230769224
1983-12-29,70.78619230769227
1983-12-30,70.73619230769226
1984-01-02,
1984-01-03,70.67619230769228
1984-01-04,70.78619230769227
1984-01-05,70.80619230769223
1984-01-06,70.81619230769228
1984-01-09,70.77619230769223
1984-01-10,70.83619230769227
1984-01-11,70.79619230769227
1984-01-12,70.79619230769224
1984-01-13,70.98619230769222
1984-01-16,70.94619230769223
1984-01-17,70.94619230769223
1984-01-18,70.94619230769223
1984-01-19,70.94619230769223
1984-01-20,70.89619230769227
1984-01-23,70.89619230769227
1984-01-24,70.89619230769227
1984-01-25,70.89619230769227
1984-01-26,70.92619230769228
1984-01-27,70.93619230769224
1984-01-30,70.90619230769224
1984-01-31,70.86619230769227
1984-02-01,70.88619230769223
1984-02-02,70.94619230769223
1984-02-03,71.01619230769222
1984-02-06,70.97619230769227
1984-02-07,70.96619230769224
1984-02-08,70.94619230769223
1984-02-09,70.88619230769223
1984-02-10,70.81619230769228
1984-02-13,70.78619230769227
1984-02-14,70.78619230769227
1984-02-15,70.78619230769227
1984-02-16,70.74619230769223
1984-02-17,70.66619230769223
1984-02-20,
1984-02-21,70.64619230769227
1984-02-22,70.61619230769227
1984-02-23,70.47619230769227
1984-02-24,70.52619230769223
1984-02-27,70.45619230769228
1984-02-28,70.39619230769227
1984-02-29,70.45619230769228
1984-03-01,70.43619230769224
1984-03-02,70.57619230769224
1984-03-05,70.51619230769222
1984-03-06,70.50619230769227
1984-03-07,70.43619230769224
1984-03-08,70.37619230769222
1984-03-09,70.30619230769224
1984-03-12,70.28619230769226
1984-03-13,70.29619230769224
1984-03-14,70.23619230769224
1984-03-15,70.25619230769225
1984-03-16,70.21619230769224
1984-03-19,70.07619230769224
1984-03-20,69.89619230769225
1984-03-21,69.93619230769224
1984-03-22,69.89619230769225
1984-03-23,69.88619230769224
1984-03-26,69.95619230769225
1984-03-27,69.94619230769224
1984-03-28,69.95619230769225
1984-03-29,69.92619230769225
1984-03-30,69.80619230769224
1984-04-02,69.75619230769225
1984-04-03,69.60619230769224
1984-04-04,69.60619230769224
1984-04-05,69.56619230769225
1984-04-06,69.63619230769224
1984-04-09,
1984-04-10,69.52619230769224
1984-04-11,69.56619230769225
1984-04-12,69.63619230769226
1984-04-13,69.50619230769225
1984-04-16,69.43619230769225
1984-04-17,69.51619230769225
1984-04-18,69.41619230769224
1984-04-19,69.27619230769224
1984-04-20,
1984-04-23,69.22619230769224
1984-04-24,69.20619230769225
1984-04-25,69.30619230769224
1984-04-26,69.32619230769225
1984-04-27,69.21619230769225
1984-04-30,69.19619230769224
1984-05-01,69.26619230769225
1984-05-02,69.28619230769225
1984-05-03,69.22619230769224
1984-05-04,69.03619230769225
1984-05-07,68.94619230769224
1984-05-08,68.85619230769225
1984-05-09,68.61619230769224
1984-05-10,68.41619230769224
1984-05-11,68.26619230769225
1984-05-14,68.26619230769225
1984-05-15,68.31619230769225
1984-05-16,68.34619230769225
1984-05-17,68.28619230769225
1984-05-18,68.40619230769225
1984-05-21,68.42619230769225
1984-05-22,68.18619230769225
1984-05-23,68.08619230769224
1984-05-24,67.63619230769226
1984-05-25,67.59619230769225
1984-05-28,
1984-05-29,67.55619230769224
1984-05-30,67.25619230769225
1984-05-31,67.42619230769225
1984-06-01,67.88619230769226
1984-06-04,68.26619230769225
1984-06-05,68.22619230769224
1984-06-06,68.09619230769225
1984-06-07,68.01619230769225
1984-06-08,68.03619230769225
1984-06-11,67.97619230769224
1984-06-12,68.04619230769225
1984-06-13,68.29619230769225
1984-06-14,68.37619230769225
1984-06-15,68.44619230769224
