Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2016-09-19,7914.0,0.0,0.0,0.0,0.0,0.0
2016-09-20,7968.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,7950.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,8047.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,7984.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,7903.0,7901.0,7901.0,7901.0,1.0,0.0
2016-09-27,7887.0,7849.0,7849.0,7849.0,3.0,1.0
2016-09-28,7951.0,0.0,0.0,0.0,0.0,4.0
2016-09-29,7875.0,0.0,0.0,0.0,0.0,4.0
2016-09-30,7859.0,0.0,0.0,0.0,3.0,4.0
2016-10-03,7880.0,0.0,0.0,0.0,0.0,7.0
2016-10-04,7938.0,0.0,0.0,0.0,20.0,7.0
2016-10-05,7933.0,0.0,0.0,0.0,30.0,17.0
2016-10-06,7896.0,0.0,0.0,0.0,0.0,44.0
2016-10-07,7846.0,0.0,0.0,0.0,0.0,44.0
2016-10-10,7909.0,7799.0,7842.0,7799.0,5.0,44.0
2016-10-11,7868.0,0.0,0.0,0.0,2.0,47.0
2016-10-12,7809.0,0.0,0.0,0.0,0.0,45.0
2016-10-13,7724.0,0.0,0.0,0.0,0.0,45.0
2016-10-14,7832.0,7830.0,7830.0,7830.0,1.0,45.0
2016-10-17,7743.0,7733.0,7733.0,7733.0,1.0,46.0
2016-10-18,7804.0,7777.0,7799.0,7777.0,2.0,47.0
2016-10-19,7823.0,0.0,0.0,0.0,0.0,47.0
2016-10-20,7810.0,7747.0,7831.0,7747.0,2.0,47.0
2016-10-21,7764.0,7754.0,7754.0,7754.0,1.0,47.0
2016-10-24,7727.0,7797.0,7797.0,7714.0,3.0,48.0
2016-10-25,7665.0,0.0,0.0,0.0,0.0,50.0
2016-10-26,7611.0,0.0,0.0,0.0,0.0,50.0
2016-10-27,7661.0,7587.0,7659.0,7587.0,36.0,50.0
2016-10-28,7638.0,7612.0,7648.0,7612.0,3.0,64.0
2016-10-31,7572.0,7574.0,7574.0,7558.0,3.0,65.0
2016-11-01,7503.0,7555.0,7555.0,7499.0,16.0,66.0
2016-11-02,7441.0,7450.0,7450.0,7450.0,8.0,78.0
2016-11-03,7384.0,7371.0,7371.0,7371.0,1.0,84.0
2016-11-04,7333.0,7315.0,7315.0,7315.0,62.0,85.0
2016-11-07,7459.0,7414.0,7458.0,7405.0,18.0,105.0
2016-11-08,7467.0,0.0,0.0,0.0,0.0,105.0
2016-11-09,7626.0,7214.0,7650.0,7214.0,19.0,105.0
2016-11-10,7623.0,7660.0,7660.0,7660.0,1.0,107.0
2016-11-11,7593.0,7704.0,7704.0,7600.0,4.0,107.0
2016-11-14,7617.0,7680.0,7680.0,7592.0,6.0,109.0
2016-11-15,7623.0,7656.0,7666.0,7636.0,3.0,109.0
2016-11-16,7651.0,7627.0,7654.0,7627.0,2.0,109.0
2016-11-17,7694.0,0.0,0.0,0.0,0.0,108.0
2016-11-18,7661.0,7682.0,7682.0,7656.0,36.0,108.0
2016-11-21,7599.0,7590.0,7590.0,7580.0,2.0,139.0
2016-11-22,7495.0,7541.0,7541.0,7541.0,1.0,139.0
2016-11-23,7490.0,7497.0,7511.0,7482.0,5.0,140.0
2016-11-24,7524.0,7518.0,7533.0,7488.0,59.0,136.0
2016-11-25,7618.0,7617.0,7619.0,7617.0,3.0,137.0
2016-11-28,7548.0,7562.0,7610.0,7560.0,78.0,212.0
2016-11-29,7570.0,7529.0,7586.0,7529.0,19.0,228.0
2016-11-30,7615.0,0.0,0.0,0.0,0.0,228.0
2016-12-01,7492.0,7527.0,7549.0,7493.0,14.0,236.0
2016-12-02,7525.0,7473.0,7526.0,7439.0,104.0,321.0
2016-12-05,7591.0,7580.0,7580.0,7580.0,130.0,451.0
2016-12-06,7646.0,7630.0,7671.0,7630.0,171.0,572.0
2016-12-07,7657.0,7703.0,7703.0,7650.0,63.0,625.0
2016-12-08,7692.0,7659.0,7692.0,7657.0,160.0,785.0
2016-12-09,7849.0,7721.0,7845.0,7715.0,1026.0,1290.0
2016-12-12,7771.0,7817.0,7822.0,7768.0,535.0,1798.0
2016-12-13,7904.0,7786.0,7902.0,7786.0,882.0,2670.0
2016-12-14,7863.0,7894.0,7898.0,7856.0,2928.0,3511.0
2016-12-15,7950.0,7880.0,7963.0,7869.0,1472.0,4435.0
2016-12-16,7966.0,7949.0,7968.0,7949.0,245.0,4660.0
2016-12-19,7973.0,7974.0,7988.0,7964.0,296.0,4648.0
2016-12-20,7998.0,8000.0,8008.0,7974.0,159.0,4793.0
2016-12-21,7961.0,7997.0,7997.0,7961.0,78.0,4839.0
2016-12-22,7979.0,7984.0,7988.0,7976.0,7.0,4843.0
2016-12-23,7972.0,7965.0,7989.0,7965.0,498.0,4990.0
2016-12-27,8013.0,8003.0,8028.0,8000.0,111.0,5095.0
2016-12-28,8000.0,8012.0,8019.0,7997.0,113.0,5135.0
2016-12-29,7990.0,7972.0,8021.0,7968.0,90.0,0.0
2016-12-30,8008.0,8003.0,8003.0,7950.0,171.0,5318.0
2017-01-02,8008.0,0.0,0.0,0.0,0.0,5318.0
2017-01-03,8044.0,8057.0,8090.0,8044.0,14.0,5317.0
2017-01-04,8083.0,8109.0,8121.0,8069.0,518.0,5493.0
2017-01-05,8126.0,8121.0,8153.0,8104.0,1168.0,6545.0
2017-01-06,8163.0,8121.0,8185.0,8121.0,7.0,6539.0
2017-01-09,8176.0,8171.0,8177.0,8141.0,18.0,6542.0
2017-01-10,8188.0,8140.0,8189.0,8138.0,2005.0,8375.0
2017-01-11,8213.0,8202.0,8207.0,8136.0,309.0,8595.0
2017-01-12,8110.0,8143.0,8158.0,8100.0,3638.0,12188.0
2017-01-13,8189.0,8195.0,8195.0,8194.0,3.0,12191.0
2017-01-16,8116.0,8140.0,8140.0,8110.0,107.0,12198.0
2017-01-17,8048.0,8072.0,8072.0,8046.0,1363.0,13561.0
2017-01-18,8044.0,8084.0,8084.0,8035.0,10.0,13530.0
2017-01-19,8001.0,8049.0,8049.0,8006.0,55.0,13582.0
2017-01-20,8015.0,8019.0,8022.0,8000.0,157.0,13732.0
2017-01-23,7960.0,7955.0,7992.0,7950.0,852.0,14580.0
2017-01-24,7995.0,7992.0,8016.0,7992.0,480.0,15056.0
2017-01-25,8119.0,8050.0,8136.0,8050.0,2497.0,17506.0
2017-01-26,8179.0,8169.0,8219.0,8160.0,4018.0,18724.0
2017-01-27,8117.0,8143.0,8160.0,8116.0,1422.0,20141.0
2017-01-30,8082.0,8071.0,8089.0,8060.0,1032.0,21171.0
2017-01-31,8053.0,8074.0,8094.0,8037.0,916.0,22081.0
2017-02-01,8103.0,8100.0,8128.0,8079.0,1779.0,0.0
2017-02-02,8050.0,8073.0,8073.0,8020.0,1339.0,24779.0
2017-02-03,8126.0,8040.0,8120.0,8040.0,523.0,25028.0
2017-02-06,8084.0,8120.0,8120.0,8080.0,22.0,25044.0
2017-02-07,8136.0,8073.0,8155.0,8073.0,1024.0,25796.0
2017-02-08,8131.0,8150.0,8159.0,8095.0,5652.0,28857.0
2017-02-09,8188.0,8150.0,8212.0,8150.0,2537.0,29950.0
2017-02-10,8211.0,8226.0,8227.0,8181.0,293.0,29631.0
2017-02-13,8238.0,8226.0,8255.0,8211.0,1137.0,29955.0
2017-02-14,8194.0,8220.0,8233.0,8190.0,2396.0,31162.0
2017-02-15,8253.0,8226.0,8240.0,8218.0,29.0,31154.0
2017-02-16,8226.0,8221.0,8248.0,8208.0,398.0,31259.0
2017-02-17,8270.0,8233.0,8267.0,8203.0,151.0,31278.0
2017-02-20,8288.0,8318.0,8318.0,8277.0,420.0,31161.0
2017-02-21,8352.0,8289.0,8344.0,8289.0,73.0,31145.0
2017-02-22,8354.0,8342.0,8351.0,8326.0,3745.0,33862.0
2017-02-23,8347.0,8347.0,8348.0,8325.0,1116.0,34848.0
2017-02-24,8290.0,8322.0,8322.0,8240.0,1265.0,35869.0
2017-02-27,8288.0,8293.0,8304.0,8267.0,4175.0,38056.0
2017-02-28,8288.0,8297.0,8300.0,8272.0,3054.0,39883.0
2017-03-01,8392.0,8319.0,8411.0,8318.0,2105.0,41883.0
2017-03-02,8474.0,8433.0,8484.0,8433.0,1742.0,43479.0
2017-03-03,8470.0,8455.0,8513.0,8438.0,833.0,43775.0
2017-03-06,8470.0,8465.0,8478.0,8449.0,5657.0,48986.0
2017-03-07,8441.0,8475.0,8478.0,8429.0,7393.0,53300.0
2017-03-08,8445.0,8441.0,8448.0,8408.0,15912.0,58857.0
2017-03-09,8448.0,8426.0,8452.0,8400.0,27877.0,80940.0
2017-03-10,8470.0,8472.0,8484.0,8451.0,49815.0,102598.0
2017-03-13,8497.0,8483.0,8520.0,8468.0,92816.0,133231.0
2017-03-14,8482.0,8515.0,8515.0,8467.0,87785.0,165987.0
2017-03-15,8498.0,8515.0,8517.0,8475.0,65672.0,194432.0
2017-03-16,8498.0,8527.0,8529.0,8487.0,38224.0,204759.0
2017-03-17,8539.0,8515.0,8564.0,8499.0,30832.0,201431.0
2017-03-20,8539.0,8528.0,8550.0,8527.0,19676.0,199131.0
2017-03-21,8462.0,8549.0,8556.0,8424.0,39561.0,205494.0
2017-03-22,8418.0,8425.0,8439.0,8372.0,35272.0,201616.0
2017-03-23,8472.0,8440.0,8488.0,8408.0,26503.0,197739.0
2017-03-24,8461.0,8484.0,8487.0,8436.0,22219.0,197329.0
2017-03-27,8439.0,8418.0,8479.0,8374.0,27322.0,198714.0
2017-03-28,8469.0,8481.0,8519.0,8423.0,25358.0,199508.0
2017-03-29,8518.0,8508.0,8537.0,8457.0,24969.0,198958.0
2017-03-30,8566.0,8515.0,8569.0,8500.0,24533.0,201961.0
2017-03-31,8539.0,8530.0,8551.0,8516.0,30384.0,205590.0
2017-04-03,8511.0,8536.0,8571.0,8484.0,27443.0,206273.0
2017-04-04,8529.0,8520.0,8546.0,8482.0,25199.0,201153.0
2017-04-05,8542.0,8544.0,8547.0,8475.0,28699.0,203634.0
2017-04-06,8517.0,8468.0,8530.0,8454.0,30958.0,206131.0
2017-04-07,8521.0,8495.0,8560.0,8470.0,29164.0,204237.0
2017-04-10,8532.0,8552.0,8559.0,8501.0,22422.0,202309.0
2017-04-11,8555.0,8517.0,8592.0,8498.0,37150.0,207914.0
2017-04-12,8582.0,8590.0,8617.0,8563.0,29504.0,206198.0
2017-04-13,8542.0,8583.0,8594.0,8525.0,29768.0,208658.0
2017-04-18,8457.0,8570.0,8579.0,8417.0,41944.0,209176.0
2017-04-19,8455.0,8444.0,8500.0,8420.0,26952.0,207746.0
2017-04-20,8489.0,8438.0,8525.0,8438.0,35901.0,208925.0
2017-04-21,8490.0,8511.0,8517.0,8469.0,41087.0,208143.0
2017-04-24,8640.0,8568.0,8669.0,8568.0,52145.0,216236.0
2017-04-25,8729.0,8665.0,8739.0,8657.0,41982.0,214613.0
2017-04-26,8774.0,8731.0,8781.0,8707.0,35828.0,208526.0
2017-04-27,8802.0,8736.0,8806.0,8736.0,28371.0,206683.0
2017-04-28,8748.0,8804.0,8807.0,8744.0,31991.0,207701.0
2017-05-02,8804.0,8745.0,8841.0,8745.0,45560.0,0.0
2017-05-03,8839.0,8830.0,8871.0,8800.0,31985.0,196998.0
2017-05-04,8910.0,8867.0,8936.0,8858.0,34304.0,197888.0
2017-05-05,8964.0,8896.0,8994.0,8884.0,36174.0,195580.0
2017-05-08,9016.0,8993.0,9030.0,8963.0,36789.0,196424.0
2017-05-09,9106.0,9023.0,9117.0,9018.0,37376.0,198193.0
2017-05-10,9062.0,9086.0,9097.0,9032.0,28745.0,196477.0
2017-05-11,9057.0,9097.0,9109.0,9049.0,39135.0,200682.0
2017-05-12,9099.0,9069.0,9122.0,9049.0,41948.0,204685.0
2017-05-15,9094.0,9109.0,9131.0,9067.0,30085.0,200799.0
2017-05-16,9124.0,9095.0,9129.0,9069.0,36499.0,201336.0
2017-05-17,8978.0,9087.0,9102.0,8923.0,52621.0,204991.0
2017-05-18,8921.0,8931.0,9000.0,8893.0,56809.0,205730.0
2017-05-19,9011.0,8946.0,9030.0,8941.0,36622.0,204821.0
2017-05-22,9083.0,9033.0,9085.0,9011.0,29706.0,203531.0
2017-05-23,9049.0,9060.0,9075.0,9029.0,24868.0,202952.0
