Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2017-03-20,8486.0,0.0,0.0,0.0,0.0,0.0
2017-03-21,8409.0,0.0,0.0,0.0,0.0,0.0
2017-03-22,8365.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,8421.0,8372.0,8435.0,8371.0,30.0,30.0
2017-03-24,8411.0,8410.0,8410.0,8410.0,2.0,32.0
2017-03-27,8389.0,8323.0,8386.0,8321.0,76.0,108.0
2017-03-28,8417.0,8415.0,8415.0,8415.0,10.0,96.0
2017-03-29,8466.0,0.0,0.0,0.0,0.0,96.0
2017-03-30,8514.0,0.0,0.0,0.0,0.0,96.0
2017-03-31,8489.0,0.0,0.0,0.0,0.0,96.0
2017-04-03,8459.0,0.0,0.0,0.0,0.0,96.0
2017-04-04,8477.0,0.0,0.0,0.0,0.0,96.0
2017-04-05,8490.0,8463.0,8463.0,8463.0,1.0,96.0
2017-04-06,8466.0,0.0,0.0,0.0,0.0,96.0
2017-04-07,8468.0,8434.0,8434.0,8434.0,4.0,100.0
2017-04-10,8479.0,8465.0,8472.0,8465.0,2.0,101.0
2017-04-11,8502.0,8491.0,8491.0,8491.0,1.0,102.0
2017-04-12,8529.0,8535.0,8535.0,8535.0,5.0,102.0
2017-04-13,8489.0,0.0,0.0,0.0,0.0,102.0
2017-04-18,8404.0,8450.0,8450.0,8450.0,2.0,104.0
2017-04-19,8405.0,0.0,0.0,0.0,0.0,103.0
2017-04-20,8439.0,0.0,0.0,0.0,0.0,103.0
2017-04-21,8440.0,0.0,0.0,0.0,0.0,103.0
2017-04-24,8590.0,8579.0,8579.0,8579.0,1.0,102.0
2017-04-25,8680.0,0.0,0.0,0.0,0.0,102.0
2017-04-26,8725.0,0.0,0.0,0.0,0.0,102.0
2017-04-27,8753.0,0.0,0.0,0.0,0.0,102.0
2017-04-28,8699.0,0.0,0.0,0.0,0.0,102.0
2017-05-02,8755.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,8791.0,8790.0,8790.0,8790.0,5.0,107.0
2017-05-04,8862.0,8830.0,8830.0,8824.0,15.0,117.0
2017-05-05,8915.0,0.0,0.0,0.0,0.0,117.0
2017-05-08,8966.0,0.0,0.0,0.0,0.0,117.0
2017-05-09,9057.0,0.0,0.0,0.0,0.0,117.0
2017-05-10,9013.0,0.0,0.0,0.0,0.0,117.0
2017-05-11,9007.0,0.0,0.0,0.0,0.0,117.0
2017-05-12,9049.0,0.0,0.0,0.0,0.0,117.0
2017-05-15,9045.0,9044.0,9044.0,9033.0,20.0,137.0
2017-05-16,9074.0,0.0,0.0,0.0,0.0,137.0
2017-05-17,8928.0,0.0,0.0,0.0,0.0,137.0
2017-05-18,8871.0,8882.0,8901.0,8869.0,13.0,148.0
2017-05-19,8961.0,0.0,0.0,0.0,0.0,144.0
2017-05-22,9033.0,9027.0,9027.0,9027.0,3.0,142.0
2017-05-23,8999.0,8992.0,8992.0,8988.0,20.0,147.0
2017-05-24,8982.0,0.0,0.0,0.0,0.0,147.0
2017-05-25,8982.0,0.0,0.0,0.0,0.0,147.0
2017-05-26,8995.0,8975.0,8975.0,8975.0,5.0,152.0
2017-05-29,8990.0,0.0,0.0,0.0,0.0,152.0
2017-05-30,8965.0,0.0,0.0,0.0,0.0,152.0
