Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2017-01-17,269.65,0.45,269.65,269.65,269.65,1.0,6302.0
2017-01-18,269.65,0.0,0.0,0.0,0.0,222.0,6302.0
2017-01-19,270.8,0.0,0.0,0.0,0.0,500.0,6302.0
2017-01-20,271.0,0.0,0.0,0.0,0.0,72.0,6302.0
2017-01-23,270.45,0.0,0.0,0.0,0.0,532.0,6330.0
2017-01-24,270.0,0.0,0.0,0.0,0.0,0.0,6330.0
2017-01-25,270.85,0.0,0.0,0.0,0.0,200.0,6130.0
2017-01-26,271.1,0.0,0.0,0.0,0.0,114.0,6168.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,114.0,6168.0
2017-01-30,0.0,0.0,0.0,0.0,0.0,114.0,6168.0
2017-01-31,273.9,0.0,0.0,0.0,0.0,0.0,6168.0
2017-02-01,272.05,0.0,0.0,0.0,0.0,100.0,6268.0
2017-02-02,273.05,0.0,0.0,0.0,0.0,0.0,6268.0
2017-02-03,272.05,0.0,0.0,0.0,0.0,0.0,6268.0
2017-02-06,272.65,0.0,0.0,0.0,0.0,0.0,6268.0
2017-02-07,272.9,0.0,0.0,0.0,0.0,0.0,6268.0
2017-02-08,268.2,-4.0,268.6,268.6,268.2,3.0,7020.0
2017-02-09,268.2,0.0,0.0,0.0,0.0,0.0,7020.0
2017-02-10,271.5,0.15,272.0,272.0,271.45,68.0,6902.0
2017-02-13,270.4,-1.1,270.4,270.4,270.4,1.0,7002.0
2017-02-14,270.0,-0.4,270.0,270.0,270.0,1.0,7002.0
2017-02-15,270.0,0.0,0.0,0.0,0.0,0.0,6962.0
2017-02-16,270.1,-1.65,259.3,270.1,259.3,6.0,7167.0
2017-02-17,270.1,0.0,0.0,0.0,0.0,420.0,7547.0
2017-02-20,271.85,0.0,0.0,0.0,0.0,0.0,7547.0
2017-02-21,274.5,1.9,274.5,274.5,274.5,1.0,7218.0
2017-02-22,274.5,0.0,0.0,0.0,0.0,0.0,7218.0
2017-02-23,274.05,-1.5,274.05,274.05,274.05,1.0,7217.0
2017-02-24,274.05,0.0,0.0,0.0,0.0,0.0,7217.0
2017-02-27,273.45,0.0,0.0,0.0,0.0,0.0,7217.0
2017-02-28,272.35,0.0,0.0,0.0,0.0,0.0,7217.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,7217.0
2017-03-02,272.6,0.0,0.0,0.0,0.0,700.0,7317.0
2017-03-03,271.55,-4.05,271.55,271.55,271.55,1.0,7898.0
2017-03-06,271.55,0.0,0.0,0.0,0.0,200.0,7999.0
2017-03-07,272.6,-0.55,271.7,272.6,271.7,3.0,8210.0
2017-03-08,273.6,1.0,274.55,274.55,273.6,17.0,8633.0
2017-03-09,273.6,0.0,0.0,0.0,0.0,0.0,8633.0
2017-03-10,273.55,30.0,273.55,273.55,273.55,1.0,8634.0
2017-03-13,276.75,3.2,276.75,276.75,276.75,1.0,8636.0
2017-03-14,279.0,2.25,278.8,279.0,278.7,14.0,8646.0
2017-03-15,279.0,30.0,278.8,279.15,278.7,24.0,8645.0
2017-03-16,281.35,2.35,281.75,281.75,281.2,23.0,8729.0
2017-03-17,281.75,0.4,282.0,282.0,281.75,8.0,8722.0
2017-03-20,281.75,0.0,0.0,0.0,0.0,0.0,8741.0
2017-03-21,285.0,1.55,283.0,285.3,282.85,8.0,8744.0
2017-03-22,283.6,-1.4,283.4,283.6,283.4,3.0,8741.0
2017-03-23,283.6,0.0,0.0,0.0,0.0,0.0,8741.0
2017-03-24,283.95,-1.2,284.3,284.3,283.95,5.0,8746.0
2017-03-27,281.5,-2.45,284.0,284.0,281.5,4.0,17513.0
2017-03-28,281.5,0.0,0.0,0.0,0.0,0.0,17513.0
2017-03-29,283.5,0.0,0.0,0.0,0.0,0.0,16962.0
2017-03-30,282.25,-1.85,284.25,284.4,282.25,6.0,16968.0
2017-03-31,281.95,-0.3,282.4,282.4,281.95,3.0,16967.0
2017-04-03,281.95,0.0,0.0,0.0,0.0,3500.0,17475.0
2017-04-04,282.0,-1.9,282.0,282.0,282.0,1.0,17274.0
2017-04-05,281.8,-0.2,282.25,282.25,281.75,4.0,17667.0
2017-04-06,280.05,-1.75,279.35,280.05,279.35,2.0,17669.0
2017-04-07,279.9,-0.15,280.7,280.7,279.9,2.0,17670.0
2017-04-10,279.9,0.0,0.0,0.0,0.0,0.0,17700.0
2017-04-11,279.6,0.0,0.0,0.0,0.0,294.0,17960.0
2017-04-12,277.5,-0.35,277.5,277.5,277.5,4.0,17956.0
2017-04-13,277.9,0.4,277.9,277.9,277.9,1.0,17956.0
2017-04-14,277.75,-0.15,279.0,279.25,277.6,15.0,17955.0
2017-04-17,277.75,0.0,0.0,0.0,0.0,0.0,17980.0
2017-04-18,273.3,-7.3,273.3,273.3,273.3,1.0,18144.0
2017-04-19,278.5,5.2,277.75,278.5,277.75,3.0,17603.0
2017-04-20,278.5,0.0,0.0,0.0,0.0,2008.0,17691.0
2017-04-21,280.6,0.4,280.6,280.6,280.6,1.0,17784.0
2017-04-24,282.55,1.95,282.55,282.55,282.55,1.0,17914.0
2017-04-25,284.2,1.65,282.85,284.2,282.85,4.0,17642.0
2017-04-26,287.8,3.6,287.6,288.55,287.45,29.0,17413.0
2017-04-27,288.55,0.75,287.25,288.55,287.25,8.0,16721.0
2017-04-28,288.85,0.3,288.85,288.85,288.85,1.0,16721.0
2017-05-01,288.85,0.3,288.85,288.85,288.85,1.0,16721.0
2017-05-02,291.15,2.3,291.0,292.75,290.9,56.0,16694.0
2017-05-03,291.15,2.3,291.0,292.75,290.9,856.0,16694.0
2017-05-04,293.6,2.45,292.9,293.6,292.9,28.0,17650.0
2017-05-05,293.6,2.45,292.9,293.6,292.9,1468.0,17650.0
2017-05-08,301.15,7.55,294.3,301.15,294.25,106.0,17741.0
2017-05-09,301.15,7.55,294.3,301.15,294.25,106.0,17741.0
2017-05-10,299.1,-2.05,305.2,305.8,298.7,52.0,17751.0
2017-05-11,301.65,2.55,299.1,301.65,299.1,13.0,18741.0
