Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2016-09-14,252.05,0.35,254.6,254.6,251.9,119176.0,123203.0
2016-09-15,252.05,0.35,254.6,254.6,251.9,119176.0,123203.0
2016-09-16,252.05,0.35,254.6,254.6,251.9,119176.0,123203.0
2016-09-19,254.6,2.55,251.05,254.85,251.0,92735.0,124656.0
2016-09-20,255.1,0.5,253.8,255.35,253.6,84641.0,125605.0
2016-09-21,256.6,1.5,254.9,256.85,254.7,108004.0,129567.0
2016-09-22,259.1,2.5,258.6,260.1,258.35,96547.0,128783.0
2016-09-23,259.0,-0.1,259.8,259.8,258.55,82494.0,130216.0
2016-09-26,258.3,-0.7,259.05,260.0,257.65,96330.0,132108.0
2016-09-27,260.4,2.1,257.3,260.4,255.9,150311.0,134074.0
2016-09-28,258.9,-1.5,259.6,259.8,258.8,66373.0,131544.0
2016-09-29,261.05,2.15,260.15,261.65,260.05,100449.0,134213.0
2016-09-30,258.2,-2.85,259.0,259.75,257.8,110896.0,134168.0
2016-10-03,258.2,-2.85,259.0,259.75,257.8,112227.0,134168.0
2016-10-04,259.5,1.3,259.45,260.4,259.0,75382.0,133475.0
2016-10-05,259.55,0.05,257.75,260.0,257.0,111862.0,134685.0
2016-10-06,261.1,1.55,261.35,261.8,260.05,88954.0,134371.0
2016-10-07,260.55,-0.55,261.15,261.55,260.3,70696.0,135777.0
2016-10-10,261.0,0.45,259.55,261.15,258.35,102594.0,134601.0
2016-10-11,257.0,-4.0,260.35,261.1,256.85,162468.0,133505.0
2016-10-12,256.4,-0.6,255.5,257.35,255.35,137943.0,130855.0
2016-10-13,254.3,-2.1,256.4,256.8,254.1,187007.0,132392.0
2016-10-14,255.7,1.4,255.05,256.5,255.05,103489.0,129009.0
2016-10-17,256.2,0.5,256.2,257.1,253.95,132427.0,128715.0
2016-10-18,258.1,1.9,256.4,258.2,256.3,82872.0,128737.0
2016-10-19,258.25,0.15,257.5,259.65,257.3,87522.0,130075.0
2016-10-20,258.55,0.3,258.6,259.65,258.35,81930.0,130767.0
2016-10-21,257.65,-0.9,258.5,258.9,257.15,100524.0,129203.0
2016-10-24,259.55,1.9,258.25,259.65,258.25,101329.0,128763.0
2016-10-25,258.8,-0.75,258.85,259.4,258.3,74881.0,129130.0
2016-10-26,255.7,-3.1,257.6,257.75,254.4,137028.0,130306.0
2016-10-27,256.9,1.2,256.45,257.15,255.9,91685.0,126458.0
2016-10-28,257.15,0.25,256.2,257.6,256.2,89219.0,126154.0
2016-10-31,256.5,-0.65,255.75,257.05,255.25,92652.0,126627.0
2016-11-01,256.5,30.0,256.05,256.5,253.8,135732.0,125890.0
2016-11-02,253.15,-3.35,254.5,254.95,252.8,124458.0,130895.0
2016-11-03,253.7,0.55,252.7,254.0,252.1,131257.0,130090.0
2016-11-04,253.05,-0.65,253.05,253.6,252.25,92826.0,128502.0
2016-11-07,255.15,2.1,255.8,255.9,254.3,96396.0,126774.0
2016-11-08,256.0,0.85,256.25,256.4,254.35,98970.0,126210.0
2016-11-09,249.9,-6.1,256.8,257.45,246.8,477980.0,133244.0
2016-11-10,255.3,5.4,253.9,255.65,253.1,179715.0,130092.0
2016-11-11,252.7,-2.6,253.4,254.0,252.15,117516.0,132341.0
2016-11-14,250.65,-2.05,252.2,252.8,250.35,108888.0,131419.0
2016-11-15,249.55,-1.1,250.35,251.3,249.55,94998.0,130012.0
2016-11-16,250.45,0.9,251.15,251.7,250.4,76094.0,128235.0
2016-11-17,250.25,-0.2,249.9,250.85,248.8,94514.0,130120.0
2016-11-18,250.4,0.15,250.95,251.05,249.3,91208.0,130194.0
2016-11-21,249.8,-0.6,249.8,250.8,249.25,84046.0,131898.0
2016-11-22,252.55,2.75,250.5,253.05,250.45,97069.0,129565.0
2016-11-23,253.55,1.0,252.7,254.65,252.3,94904.0,127906.0
2016-11-24,252.45,-1.1,253.65,253.9,251.65,109595.0,127995.0
2016-11-25,252.2,-0.25,252.8,253.0,251.9,84697.0,127845.0
2016-11-28,253.15,0.95,252.3,253.5,250.8,103150.0,127854.0
2016-11-29,252.8,-0.35,253.15,253.65,252.55,100954.0,127682.0
2016-11-30,254.15,1.35,253.05,254.95,253.0,132948.0,129151.0
2016-12-01,254.2,0.05,254.55,255.05,253.85,88278.0,128317.0
2016-12-02,252.65,-1.55,253.4,253.95,252.25,113773.0,127976.0
2016-12-05,252.7,0.05,252.2,252.95,251.45,107584.0,109534.0
2016-12-06,255.4,2.7,254.1,256.05,254.1,116863.0,90172.0
2016-12-07,256.2,0.8,256.2,256.65,255.6,85039.0,66691.0
2016-12-08,260.8,4.6,258.4,260.95,258.3,133384.0,0.0
