,close,high,low,open,volume
2016-11-02,442.2,443.95,443.65,443.65,2
2016-11-04,438.95,440.5,438.35,440.5,4
2016-11-09,452.8,445.8,432.9,433.0,10
2016-11-10,449.8,449.35,449.35,449.35,1
2016-11-11,445.2,446.6,444.7,446.3,3
2016-11-14,446.5,449.9,445.7,448.55,12
2016-11-15,450.25,452.5,448.6,448.6,5
2016-11-16,449.4,451.0,447.75,450.5,10
2016-11-17,451.6,452.4,448.15,448.15,10
2016-11-18,450.5,451.25,449.7,450.8,15
2016-11-21,452.85,454.7,448.1,451.3,22
2016-11-22,456.1,458.25,456.55,456.55,9
2016-11-23,456.15,456.85,454.55,455.85,6
2016-11-25,457.75,456.85,455.8,455.8,2
2016-11-28,452.45,457.25,451.25,457.25,49
2016-11-29,452.3,451.1,449.65,449.65,12
2016-11-30,456.95,457.9,452.05,452.15,23
2016-12-01,453.4,455.1,451.4,455.1,13
2016-12-02,449.4,450.45,445.5,450.0,120
2016-12-05,454.3,457.0,445.0,445.75,89
2016-12-06,459.1,460.85,457.0,457.0,13
2016-12-07,462.0,465.35,460.7,462.65,9
2016-12-08,466.5,467.45,462.0,463.0,40
2016-12-09,469.55,471.0,466.3,466.65,178
2016-12-12,470.2,471.1,468.7,470.55,714
2016-12-13,473.45,474.55,469.7,469.75,1807
2016-12-14,472.05,475.65,471.85,473.95,3727
2016-12-15,476.5,477.45,473.2,473.45,8687
2016-12-16,477.6,479.65,475.55,476.5,43084
2016-12-19,480.35,480.85,477.7,478.15,18629
2016-12-20,484.05,484.15,480.3,480.65,21988
2016-12-21,483.2,484.25,481.65,483.8,17228
2016-12-22,482.5,483.0,481.2,482.85,16448
2016-12-23,482.85,483.65,482.1,482.35,10766
2016-12-27,483.6,484.15,482.6,482.8,7855
2016-12-28,484.2,484.1,482.05,483.45,11470
2016-12-29,482.5,483.15,481.3,482.7,14694
2016-12-30,483.1,483.55,480.15,482.35,19633
2017-01-02,486.45,487.25,480.7,481.6,10645
2017-01-03,487.8,489.75,486.55,486.55,31242
2017-01-04,487.45,489.75,486.4,488.8,21021
2017-01-05,486.85,488.35,485.65,487.05,23320
2017-01-06,486.9,487.85,485.0,486.35,22344
2017-01-09,485.0,488.4,483.85,487.85,22045
2017-01-10,484.7,486.3,482.95,484.4,21628
2017-01-11,486.55,488.85,482.85,484.65,34549
2017-01-12,483.05,486.45,482.3,485.35,29283
2017-01-13,488.1,488.15,484.75,486.05,25586
2017-01-16,484.1,486.15,483.2,485.45,17282
2017-01-17,481.75,484.15,480.45,483.35,31684
2017-01-18,484.7,486.3,481.75,484.25,26833
2017-01-19,484.6,486.7,482.55,486.35,27123
2017-01-20,487.45,487.55,483.25,485.4,3246
