DATETIME,PRICE
2013-03-26,40.474999999999966
2013-03-27,40.52499999999996
2013-03-28,
2013-03-29,
2013-04-01,
2013-04-02,40.474999999999966
2013-04-03,40.474999999999966
2013-04-04,40.724999999999966
2013-04-05,40.92499999999997
2013-04-08,40.82499999999996
2013-04-09,40.82499999999996
2013-04-10,40.27499999999996
2013-04-11,40.27499999999996
2013-04-12,40.374999999999964
2013-04-15,40.42499999999997
2013-04-16,40.374999999999964
2013-04-17,40.874999999999964
2013-04-18,40.77499999999996
2013-04-19,40.374999999999964
2013-04-22,40.124999999999964
2013-04-23,
2013-04-24,
2013-04-25,39.624999999999964
2013-04-26,39.77499999999996
2013-04-29,39.724999999999966
2013-04-30,39.67499999999997
2013-05-01,
2013-05-02,39.32499999999996
2013-05-03,39.07499999999996
2013-05-06,
2013-05-07,38.974999999999966
2013-05-08,38.874999999999964
2013-05-09,38.874999999999964
2013-05-10,39.07499999999996
2013-05-13,38.92499999999997
2013-05-14,38.92499999999997
2013-05-15,39.17499999999997
2013-05-16,39.474999999999966
2013-05-17,39.42499999999997
2013-05-20,39.57499999999996
2013-05-21,39.77499999999996
2013-05-22,39.77499999999996
2013-05-23,40.07499999999996
2013-05-24,40.124999999999964
2013-05-27,40.07499999999996
2013-05-28,39.92499999999997
2013-05-29,40.224999999999966
2013-05-30,40.27499999999996
2013-05-31,40.27499999999996
2013-06-03,40.57499999999996
2013-06-04,40.42499999999997
2013-06-05,40.77499999999996
2013-06-06,40.77499999999996
2013-06-07,40.27499999999996
2013-06-10,40.224999999999966
2013-06-11,40.27499999999996
2013-06-12,40.624999999999964
2013-06-13,40.82499999999996
2013-06-14,40.92499999999997
2013-06-17,40.624999999999964
2013-06-18,40.67499999999997
2013-06-19,40.42499999999997
2013-06-20,41.474999999999966
2013-06-21,41.82499999999996
2013-06-24,42.27499999999996
2013-06-25,42.124999999999964
2013-06-26,41.92499999999997
2013-06-27,41.724999999999966
2013-06-28,41.77499999999996
2013-07-01,41.724999999999966
2013-07-02,41.724999999999966
2013-07-03,41.92499999999997
2013-07-04,41.224999999999966
2013-07-05,41.724999999999966
2013-07-08,41.17499999999997
2013-07-09,40.974999999999966
2013-07-10,40.974999999999966
2013-07-11,40.67499999999997
2013-07-12,40.57499999999996
2013-07-15,40.374999999999964
2013-07-16,40.224999999999966
2013-07-17,40.17499999999997
2013-07-18,39.724999999999966
2013-07-19,39.57499999999996
2013-07-22,39.42499999999997
2013-07-23,39.224999999999966
2013-07-24,38.974999999999966
2013-07-25,39.32499999999996
2013-07-26,39.27499999999996
2013-07-29,39.32499999999996
2013-07-30,39.27499999999996
2013-07-31,39.17499999999997
2013-08-01,38.67499999999997
2013-08-02,38.27499999999996
2013-08-05,38.17499999999997
2013-08-06,38.52499999999996
2013-08-07,38.67499999999997
2013-08-08,38.474999999999966
2013-08-09,38.52499999999996
2013-08-12,38.32499999999996
2013-08-13,38.374999999999964
2013-08-14,38.32499999999996
2013-08-15,38.724999999999966
2013-08-16,38.474999999999966
2013-08-19,38.52499999999996
2013-08-20,38.92499999999997
2013-08-21,39.27499999999996
2013-08-22,38.624999999999964
2013-08-23,38.42499999999997
2013-08-26,38.32499999999996
2013-08-27,39.57499999999996
2013-08-28,39.874999999999964
2013-08-29,39.52499999999996
2013-08-30,40.224999999999966
2013-09-02,39.67499999999997
2013-09-03,39.92499999999997
2013-09-04,40.02499999999996
2013-09-05,39.82499999999996
2013-09-06,39.42499999999997
2013-09-09,39.224999999999966
2013-09-10,38.82499999999996
2013-09-11,38.474999999999966
2013-09-12,38.374999999999964
2013-09-13,38.474999999999966
2013-09-16,38.224999999999966
2013-09-17,38.224999999999966
2013-09-18,37.92499999999997
2013-09-19,37.42499999999997
2013-09-20,37.27499999999996
2013-09-23,37.474999999999966
2013-09-24,37.124999999999964
2013-09-25,37.07499999999996
2013-09-26,37.07499999999996
2013-09-27,37.07499999999996
2013-09-30,37.67499999999997
2013-10-01,37.52499999999996
2013-10-02,37.67499999999997
2013-10-03,38.224999999999966
2013-10-04,38.17499999999997
2013-10-07,38.32499999999996
2013-10-08,39.124999999999964
2013-10-09,39.624999999999964
2013-10-10,38.67499999999997
2013-10-11,38.224999999999966
2013-10-14,38.52499999999996
2013-10-15,37.82499999999996
2013-10-16,37.624999999999964
2013-10-17,36.974999999999966
2013-10-18,36.17499999999997
2013-10-21,36.07499999999996
2013-10-22,35.874999999999964
2013-10-23,36.224999999999966
2013-10-24,35.974999999999966
2013-10-25,35.874999999999964
2013-10-28,35.92499999999997
2013-10-29,35.52499999999996
2013-10-30,35.77499999999996
2013-10-31,35.52499999999996
2013-11-01,35.874999999999964
2013-11-04,35.67499999999997
2013-11-05,35.82499999999996
2013-11-06,35.77499999999996
2013-11-07,35.874999999999964
2013-11-08,35.92499999999997
2013-11-11,35.92499999999997
2013-11-12,35.974999999999966
2013-11-13,36.224999999999966
2013-11-14,35.57499999999996
2013-11-15,35.52499999999996
2013-11-18,35.27499999999996
2013-11-19,35.374999999999964
2013-11-20,34.974999999999966
2013-11-21,34.77499999999996
2013-11-22,34.67499999999997
2013-11-25,34.42499999999997
2013-11-26,34.32499999999996
2013-11-27,34.124999999999964
2013-11-28,33.92499999999997
2013-11-29,34.224999999999966
2013-12-02,34.374999999999964
2013-12-03,34.92499999999997
2013-12-04,34.97499999999998
2013-12-05,35.224999999999966
2013-12-06,34.67499999999997
2013-12-09,34.27499999999996
2013-12-10,34.47499999999998
2013-12-11,34.82499999999996
2013-12-12,34.92499999999997
2013-12-13,34.97499999999998
