,close,high,low,open,volume
2016-07-18,24.4,24.5,23.95,24.0,3240
2016-07-19,24.45,25.1,24.45,24.6,3912
2016-07-20,24.35,24.45,24.1,24.3,3539
2016-07-21,23.95,24.7,23.9,24.05,9429
2016-07-22,24.05,24.35,23.95,24.35,3276
2016-07-25,24.2,24.35,23.85,24.15,2597
2016-07-26,24.3,24.65,24.1,24.1,4627
2016-07-27,24.45,24.5,23.8,23.85,3710
2016-07-28,24.45,24.5,24.1,24.25,2303
2016-07-29,24.05,24.55,23.85,24.4,3901
2016-08-01,23.75,24.05,23.5,23.75,4599
2016-08-02,24.65,24.9,23.9,23.95,6928
2016-08-03,24.45,24.95,24.3,24.65,5172
2016-08-04,23.85,24.4,23.55,24.35,9924
2016-08-05,22.65,23.65,22.5,23.55,10049
2016-08-08,22.15,22.7,22.05,22.7,7503
2016-08-09,21.4,22.1,21.25,21.95,7410
2016-08-10,22.15,22.2,21.25,21.45,9213
2016-08-11,21.8,22.15,21.75,21.9,7077
2016-08-12,21.8,22.05,21.65,22.05,6351
2016-08-15,21.8,21.85,21.25,21.85,9199
2016-08-16,22.7,22.7,21.9,21.9,14356
