Date,Settle,Open,High,Low,Volume,Interest
2017-02-20,4781.0,0.0,,,,
2017-02-21,4806.0,0.0,0.0,0.0,0.0,
2017-02-22,4813.5,0.0,0.0,0.0,0.0,
2017-02-23,4809.5,0.0,0.0,0.0,0.0,
2017-02-24,4763.0,4774.5,4775.0,4747.0,21.0,
2017-02-27,4763.0,0.0,0.0,0.0,0.0,20.0
2017-02-28,4776.5,0.0,0.0,0.0,0.0,20.0
2017-03-01,4879.5,4850.0,4889.5,4850.0,36.0,20.0
2017-03-02,4889.5,4890.0,4891.0,4881.0,59.0,22.0
2017-03-03,4914.5,4882.0,4921.0,4873.0,56.0,86.0
2017-03-06,4893.5,4901.0,4901.0,4893.0,10.0,130.0
2017-03-07,4876.5,4870.0,4870.0,4870.0,5.0,135.0
2017-03-08,4881.5,0.0,0.0,0.0,0.0,140.0
2017-03-09,4903.0,4906.5,4906.5,4906.5,10.0,140.0
2017-03-10,4914.5,4920.0,4936.5,4920.0,12.0,150.0
2017-03-13,4921.0,4926.0,4926.0,4922.5,8.0,134.0
2017-03-14,4896.0,4920.0,4920.0,4880.0,33.0,123.0
2017-03-15,4907.5,4903.0,4903.0,4903.0,1.0,148.0
2017-03-16,4935.0,4945.5,4947.5,4931.5,22.0,135.0
2017-03-17,4950.5,4932.5,4952.0,4931.5,16.0,145.0
2017-03-20,4940.0,4944.5,4955.0,4937.0,7.0,149.0
2017-03-21,4929.0,4947.0,4977.5,4920.5,125.0,147.0
2017-03-22,4922.5,4907.0,4932.0,4880.0,122.0,179.0
2017-03-23,4960.5,4931.5,4961.0,4910.0,93.0,141.0
2017-03-24,4948.5,4955.0,4955.5,4936.0,40.0,202.0
2017-03-27,4947.5,4903.0,4948.0,4903.0,13.0,236.0
2017-03-28,4976.0,4965.0,4994.0,4941.0,61.0,248.0
2017-03-29,4999.0,5000.0,5001.0,4977.0,669.0,272.0
2017-03-30,5019.5,4998.5,5011.5,4997.0,283.0,838.0
2017-03-31,5052.0,5009.0,5058.0,4998.0,16.0,1111.0
2017-04-03,5016.5,5053.0,5056.5,5000.0,144.0,1112.0
2017-04-04,5032.0,5015.0,5034.5,5015.0,5.0,1159.0
2017-04-05,5023.0,5043.0,5052.5,5000.0,6482.0,1120.0
2017-04-06,5052.5,4996.0,5056.0,4988.0,2721.0,7318.0
2017-04-07,5066.5,5050.0,5075.0,5031.5,41.0,9735.0
2017-04-10,5039.5,5069.5,5069.5,5030.5,5415.0,9734.0
2017-04-11,5033.5,5023.0,5046.5,5000.0,344.0,14158.0
2017-04-12,5031.5,5045.5,5074.0,5026.0,3047.0,14488.0
2017-04-13,5002.5,5023.5,5029.0,4984.0,10372.0,17131.0
2017-04-18,4924.5,5019.0,5025.0,4902.5,153944.0,25775.0
2017-04-19,4941.5,4926.0,4949.5,4917.0,255745.0,140747.0
2017-04-20,5017.0,4933.0,5036.0,4924.0,130913.0,316162.0
2017-04-21,4996.5,5027.5,5030.5,4965.5,157945.0,397598.0
2017-04-24,5210.0,5115.0,5334.5,5115.0,212444.0,430236.0
2017-04-25,5223.0,5212.5,5238.5,5204.0,97508.0,447004.0
2017-04-26,5232.0,5236.0,5241.0,5209.0,77502.0,404479.0
2017-04-27,5215.5,5211.0,5224.0,5205.5,79087.0,397805.0
2017-04-28,5215.0,5217.5,5236.0,5209.0,70388.0,400849.0
2017-05-02,5253.5,5214.5,5266.0,5213.5,75187.0,403625.0
2017-05-03,5253.5,5257.5,5261.5,5234.5,67198.0,412697.0
2017-05-04,5326.5,5263.5,5339.0,5255.5,110856.0,408512.0
2017-05-05,5400.5,5320.0,5444.5,5311.5,109512.0,426004.0
2017-05-08,5360.0,5438.5,5444.5,5351.0,103640.0,423387.0
2017-05-09,5374.5,5371.0,5392.5,5360.5,87142.0,421317.0
2017-05-10,5377.0,5368.5,5383.0,5354.0,76043.0,413661.0
2017-05-11,5360.0,5382.0,5388.0,5332.5,95332.0,415779.0
2017-05-12,5384.0,5368.0,5392.5,5353.5,70377.0,427423.0
2017-05-15,5400.0,5399.0,5410.0,5366.0,146865.0,426854.0
2017-05-16,5404.5,5399.5,5416.5,5387.5,306160.0,429069.0
2017-05-17,5317.5,5387.0,5396.5,5274.5,307878.0,402521.0
2017-05-18,5290.0,5286.5,5324.0,5238.5,172066.0,295190.0
2017-05-19,5315.1,5305.5,5334.5,5291.0,13280.0,112631.0
