Date,Settle,Open,High,Low,Volume,Interest
2016-08-31,4404.0,0.0,0.0,0.0,0.0,60.0
2016-09-01,4404.5,0.0,0.0,0.0,0.0,60.0
2016-09-02,4507.5,0.0,0.0,0.0,0.0,60.0
2016-09-05,4505.0,0.0,0.0,0.0,0.0,60.0
2016-09-06,4493.5,0.0,0.0,0.0,0.0,60.0
2016-09-07,4521.5,0.0,0.0,0.0,0.0,60.0
2016-09-08,4505.5,0.0,0.0,0.0,0.0,60.0
2016-09-09,4455.5,0.0,0.0,0.0,0.0,60.0
2016-09-12,4404.0,4361.0,4361.0,4361.0,1.0,60.0
2016-09-13,4351.0,4395.0,4395.0,4394.5,21.0,61.0
2016-09-14,4334.0,0.0,0.0,0.0,0.0,72.0
2016-09-15,4337.0,0.0,0.0,0.0,0.0,72.0
2016-09-16,4295.5,4330.5,4330.5,4302.0,10.0,72.0
2016-09-19,4358.5,0.0,0.0,0.0,0.0,72.0
2016-09-20,4353.0,4378.0,4381.0,4378.0,21.0,72.0
2016-09-21,4374.5,0.0,0.0,0.0,0.0,61.0
2016-09-22,4475.0,4482.5,4482.5,4482.5,3.0,61.0
2016-09-23,4454.0,4448.5,4448.5,4448.5,1.0,61.0
2016-09-26,4372.0,0.0,0.0,0.0,0.0,61.0
2016-09-27,4372.0,0.0,0.0,0.0,0.0,61.0
2016-09-28,4405.5,0.0,0.0,0.0,0.0,61.0
2016-09-29,4416.5,0.0,0.0,0.0,0.0,61.0
2016-09-30,4421.0,0.0,0.0,0.0,0.0,61.0
2016-10-03,4426.0,0.0,0.0,0.0,0.0,61.0
2016-10-04,4476.5,0.0,0.0,0.0,0.0,61.0
2016-10-05,4462.5,0.0,0.0,0.0,0.0,61.0
2016-10-06,4453.0,0.0,0.0,0.0,0.0,61.0
2016-10-07,4423.0,0.0,0.0,0.0,0.0,61.0
2016-10-10,4470.0,0.0,0.0,0.0,0.0,61.0
2016-10-11,4444.5,0.0,0.0,0.0,0.0,61.0
2016-10-12,4428.5,0.0,0.0,0.0,0.0,61.0
2016-10-13,4381.5,0.0,0.0,0.0,0.0,61.0
2016-10-14,4447.5,0.0,0.0,0.0,0.0,61.0
2016-10-17,4426.5,0.0,0.0,0.0,0.0,61.0
2016-10-18,4486.5,4486.0,4489.5,4483.0,33.0,61.0
2016-10-20,4517.0,4529.0,4529.0,4529.0,1.0,61.0
2016-10-21,4513.5,0.0,0.0,0.0,0.0,62.0
2016-10-24,4530.0,0.0,0.0,0.0,0.0,61.0
2016-10-25,4518.5,0.0,0.0,0.0,0.0,61.0
2016-10-26,4512.0,0.0,0.0,0.0,0.0,61.0
2016-10-27,4511.0,0.0,0.0,0.0,0.0,61.0
2016-10-28,4525.5,0.0,0.0,0.0,0.0,61.0
2016-10-31,4486.5,0.0,0.0,0.0,0.0,61.0
2016-11-01,4447.0,0.0,0.0,0.0,0.0,61.0
2016-11-02,4392.0,0.0,0.0,0.0,0.0,61.0
2016-11-03,4389.5,0.0,0.0,0.0,0.0,61.0
2016-11-04,4354.5,0.0,0.0,0.0,0.0,61.0
2016-11-07,4437.0,0.0,0.0,0.0,0.0,61.0
2016-11-08,4457.0,0.0,0.0,0.0,0.0,61.0
2016-11-09,4523.5,4313.0,4313.0,4261.0,2.0,61.0
2016-11-10,4511.5,4569.0,4569.0,4569.0,1.0,63.0
2016-11-11,4470.5,0.0,0.0,0.0,0.0,62.0
2016-11-14,4489.5,4531.5,4531.5,4531.5,1.0,62.0
2016-11-15,4517.5,0.0,0.0,0.0,0.0,63.0
2016-11-16,4482.0,0.0,0.0,0.0,0.0,62.0
2016-11-17,4509.0,0.0,0.0,0.0,0.0,62.0
2016-11-18,4485.5,0.0,0.0,0.0,0.0,62.0
2016-11-21,4510.5,4512.5,4512.5,4512.5,5.0,62.0
2016-11-22,4530.0,4544.5,4544.5,4542.5,18.0,67.0
2016-11-23,4510.5,4494.0,4508.0,4494.0,20.0,85.0
2016-11-24,4524.5,4519.5,4521.5,4519.0,29.0,105.0
2016-11-25,4531.5,0.0,0.0,0.0,0.0,110.0
2016-11-28,4492.5,0.0,0.0,0.0,0.0,110.0
2016-11-29,4536.5,4528.5,4528.5,4528.5,8.0,110.0
2016-11-30,4563.0,4557.5,4564.5,4549.5,42.0,110.0
2016-12-01,4545.5,4538.0,4549.0,4538.0,83.0,141.0
2016-12-02,4514.0,4508.5,4510.5,4484.5,24.0,219.0
2016-12-05,4560.0,4580.0,4585.0,4546.5,33.0,218.0
2016-12-06,4618.0,4572.5,4647.5,4565.5,68.0,240.0
2016-12-07,4681.5,4666.5,4709.0,4647.5,186.0,293.0
2016-12-08,4722.0,4709.5,4735.5,4677.0,274.0,426.0
2016-12-09,4750.5,4728.5,4772.5,4728.5,116.0,561.0
2016-12-12,4748.0,4757.5,4760.5,4743.0,1925.0,661.0
2016-12-13,4791.0,4740.5,4795.5,4738.0,5042.0,2268.0
2016-12-14,4756.5,4775.0,4777.5,4753.5,3272.0,5403.0
2016-12-15,4807.5,4763.0,4817.5,4763.0,1381.0,9074.0
2016-12-16,4820.5,4798.5,4843.0,4794.5,1302.0,8803.0
2016-12-19,4813.0,4820.0,4820.0,4808.5,876.0,9064.0
2016-12-20,4839.0,4822.0,4841.5,4818.0,1808.0,8749.0
2016-12-21,4830.0,4829.0,4841.0,4817.5,1011.0,9032.0
2016-12-22,4831.0,4819.0,4837.0,4819.0,240.0,8927.0
2016-12-23,4835.5,4833.5,4837.0,4833.5,283.0,7389.0
2016-12-27,4845.0,4832.0,4846.5,4832.0,83.0,7480.0
2016-12-28,4844.5,4848.0,4848.0,4822.0,1405.0,7496.0
2016-12-29,4836.0,4834.5,4841.0,4820.0,206.0,8054.0
2016-12-30,4859.0,4825.5,4857.0,4825.5,179.0,8194.0
2017-01-02,4878.0,4849.0,4892.5,4842.5,2056.0,8208.0
2017-01-03,4893.5,4900.0,4923.0,4884.5,41.0,10256.0
2017-01-04,4894.5,4912.0,4912.0,4875.0,509.0,9984.0
2017-01-05,4896.0,4884.5,4898.0,4877.0,269.0,10234.0
2017-01-06,4905.0,4887.5,4907.0,4870.0,173.0,10398.0
2017-01-09,4883.0,4916.5,4916.5,4868.0,236.0,10441.0
2017-01-10,4883.5,4899.0,4899.0,4864.0,21.0,10546.0
2017-01-11,4884.5,4884.0,4912.0,4855.0,468.0,10550.0
2017-01-12,4859.5,4873.0,4879.0,4853.0,4142.0,10985.0
2017-01-13,4918.0,4904.0,4919.0,4902.0,337.0,15015.0
2017-01-16,4878.5,4890.0,4896.0,4877.0,291.0,14211.0
2017-01-17,4857.0,4869.0,4885.0,4841.5,1039.0,14365.0
2017-01-18,4851.0,4876.0,4876.0,4826.5,491.0,14913.0
2017-01-19,4838.0,4859.0,4865.0,4821.5,712.0,15251.0
2017-01-20,4847.5,4835.0,4860.0,4820.0,225.0,15786.0
2017-01-23,4818.5,4825.5,4834.0,4796.0,322.0,15844.0
2017-01-24,4826.5,4836.0,4849.0,4816.5,349.0,16053.0
2017-01-25,4874.0,4847.5,4886.0,4847.5,252.0,16048.0
2017-01-26,4863.5,4880.5,4892.5,4855.5,251.0,15818.0
2017-01-27,4837.0,4863.5,4868.5,4827.0,1143.0,15717.0
2017-01-30,4782.0,4818.0,4823.5,4771.5,962.0,16353.0
2017-01-31,4747.0,4780.5,4806.0,4744.0,831.0,15950.0
2017-02-01,4793.0,4774.5,4820.5,4774.5,840.0,15897.0
2017-02-02,4791.0,4774.0,4808.0,4770.5,195.0,16071.0
2017-02-03,4822.0,4798.0,4843.0,4798.0,136.0,15935.0
2017-02-06,4775.5,4832.0,4836.0,4765.0,433.0,15959.0
2017-02-07,4752.5,4761.0,4783.5,4744.5,902.0,16025.0
2017-02-08,4764.5,4767.0,4786.5,4733.0,2457.0,16563.0
2017-02-09,4824.5,4780.0,4830.0,4767.0,4884.0,18699.0
2017-02-10,4826.0,4839.5,4845.0,4814.5,4878.0,21549.0
2017-02-13,4887.0,4833.0,4905.5,4832.5,73170.0,23583.0
2017-02-14,4894.5,4884.0,4911.5,4877.0,184349.0,69252.0
2017-02-15,4923.0,4914.0,4934.5,4902.0,150216.0,177161.0
2017-02-16,4898.0,4926.5,4930.0,4888.5,73685.0,281567.0
2017-02-17,4865.5,4895.0,4901.5,4840.5,117593.0,317220.0
2017-02-20,4863.0,4894.0,4903.5,4853.5,55630.0,342179.0
