Date,Settle,Open,High,Low,Volume,Interest
2013-11-09,3917.0,0.0,0.0,0.0,0.0,0.0
2013-11-10,3917.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,3948.0,0.0,0.0,0.0,0.0,0.0
2013-11-12,3923.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,3899.5,0.0,0.0,0.0,0.0,0.0
2013-11-14,3942.5,0.0,0.0,0.0,0.0,0.0
2013-11-15,3957.0,0.0,0.0,0.0,0.0,0.0
2013-11-16,3957.0,0.0,0.0,0.0,0.0,0.0
2013-11-17,3957.0,0.0,0.0,0.0,0.0,0.0
2013-11-18,3970.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,3935.5,0.0,0.0,0.0,0.0,0.0
2013-11-20,3933.5,0.0,0.0,0.0,0.0,0.0
2013-11-21,3919.5,0.0,0.0,0.0,0.0,0.0
2013-11-22,3944.0,0.0,0.0,0.0,0.0,0.0
2013-11-23,3944.0,0.0,0.0,0.0,0.0,0.0
2013-11-24,3944.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,3966.0,0.0,0.0,0.0,0.0,0.0
2013-11-26,3943.5,0.0,0.0,0.0,0.0,0.0
2013-11-27,3958.5,0.0,0.0,0.0,0.0,0.0
2013-11-28,3968.0,0.0,0.0,0.0,0.0,0.0
2013-11-29,3961.5,0.0,0.0,0.0,0.0,0.0
2013-11-30,3961.5,0.0,0.0,0.0,0.0,0.0
2013-12-01,3961.5,0.0,0.0,0.0,0.0,0.0
2013-12-02,3952.5,0.0,0.0,0.0,0.0,0.0
2013-12-03,3839.5,0.0,0.0,0.0,0.0,0.0
2013-12-04,3814.5,0.0,0.0,0.0,0.0,0.0
2013-12-05,3767.5,0.0,0.0,0.0,0.0,0.0
2013-12-06,3798.5,0.0,0.0,0.0,0.0,0.0
2013-12-07,3798.5,0.0,0.0,0.0,0.0,0.0
2013-12-08,3798.5,0.0,0.0,0.0,0.0,0.0
2013-12-09,3802.0,0.0,0.0,0.0,0.0,0.0
2013-12-10,3758.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,3755.5,0.0,0.0,0.0,0.0,0.0
2013-12-12,3738.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,3800.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,3757.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,3795.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,3852.0,0.0,0.0,0.0,0.0,0.0
2013-12-20,3869.5,0.0,0.0,0.0,0.0,0.0
2013-12-23,3893.0,0.0,0.0,0.0,0.0,0.0
2013-12-24,3897.5,0.0,0.0,0.0,0.0,0.0
2013-12-25,3897.5,0.0,0.0,0.0,0.0,0.0
2013-12-27,3954.0,0.0,0.0,0.0,0.0,0.0
2013-12-30,3951.5,0.0,0.0,0.0,0.0,0.0
2013-12-31,3971.5,0.0,0.0,0.0,0.0,0.0
2014-01-01,3971.5,0.0,0.0,0.0,0.0,0.0
2014-01-02,3934.0,0.0,0.0,0.0,0.0,0.0
2014-01-03,3934.0,0.0,0.0,0.0,0.0,0.0
2014-01-06,3905.0,0.0,0.0,0.0,0.0,0.0
2014-01-07,3934.0,0.0,0.0,0.0,0.0,0.0
2014-01-08,3933.5,0.0,0.0,0.0,0.0,0.0
2014-01-09,3901.5,0.0,0.0,0.0,0.0,0.0
2014-01-12,3925.0,0.0,0.0,0.0,0.0,0.0
2014-01-13,3936.5,0.0,0.0,0.0,0.0,0.0
2014-01-14,3946.5,0.0,0.0,0.0,0.0,0.0
2014-01-15,4003.0,0.0,0.0,0.0,0.0,0.0
2014-01-16,3992.0,0.0,0.0,0.0,0.0,0.0
2014-01-17,4001.5,0.0,0.0,0.0,0.0,0.0
2014-01-18,4001.5,0.0,0.0,0.0,0.0,0.0
2014-01-19,4001.5,0.0,0.0,0.0,0.0,0.0
2014-01-21,3997.5,0.0,0.0,0.0,0.0,0.0
2014-01-22,4000.0,0.0,0.0,0.0,0.0,0.0
2014-01-23,3955.5,0.0,0.0,0.0,0.0,0.0
2014-01-24,3836.5,0.0,0.0,0.0,0.0,0.0
2014-01-25,3836.5,0.0,0.0,0.0,0.0,0.0
2014-01-26,3836.5,0.0,0.0,0.0,0.0,0.0
2014-01-27,3817.5,0.0,0.0,0.0,0.0,0.0
2014-01-28,3858.5,0.0,0.0,0.0,0.0,0.0
2014-01-29,3830.5,0.0,0.0,0.0,0.0,0.0
2014-01-30,3853.5,0.0,0.0,0.0,0.0,0.0
2014-01-31,3840.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,3840.0,0.0,0.0,0.0,0.0,0.0
2014-02-02,3840.0,0.0,0.0,0.0,0.0,0.0
2014-02-03,3781.5,0.0,0.0,0.0,0.0,0.0
2014-02-04,3790.5,0.0,0.0,0.0,0.0,0.0
2014-02-05,3792.0,0.0,0.0,0.0,0.0,0.0
2014-02-06,3862.0,0.0,0.0,0.0,0.0,0.0
2014-02-07,3901.5,0.0,0.0,0.0,0.0,0.0
2014-02-08,3901.5,0.0,0.0,0.0,0.0,0.0
2014-02-09,3901.5,0.0,0.0,0.0,0.0,0.0
2014-02-10,3909.5,0.0,0.0,0.0,0.0,0.0
2014-02-11,3956.0,0.0,0.0,0.0,0.0,0.0
2014-02-12,3978.0,0.0,0.0,0.0,0.0,0.0
2014-02-13,3986.5,0.0,0.0,0.0,0.0,0.0
2014-02-14,4012.5,0.0,0.0,0.0,0.0,0.0
2014-02-15,4012.5,0.0,0.0,0.0,0.0,0.0
2014-02-16,4012.5,0.0,0.0,0.0,0.0,0.0
2014-02-17,4002.0,0.0,0.0,0.0,0.0,0.0
2014-02-18,4005.0,0.0,0.0,0.0,0.0,0.0
2014-02-19,4013.0,0.0,0.0,0.0,0.0,0.0
2014-02-20,4028.5,0.0,0.0,0.0,0.0,0.0
2014-02-21,4055.0,0.0,0.0,0.0,0.0,0.0
2014-02-22,4055.0,0.0,0.0,0.0,0.0,0.0
2014-02-23,4055.0,0.0,0.0,0.0,0.0,0.0
2014-02-24,4091.0,0.0,0.0,0.0,0.0,0.0
2014-02-25,4088.5,0.0,0.0,0.0,0.0,0.0
2014-02-26,4075.0,0.0,0.0,0.0,0.0,0.0
2014-02-27,4071.5,0.0,0.0,0.0,0.0,0.0
2014-02-28,4077.5,0.0,0.0,0.0,0.0,0.0
2014-03-01,4077.5,0.0,0.0,0.0,0.0,0.0
2014-03-02,4077.5,0.0,0.0,0.0,0.0,0.0
2014-03-03,3962.5,0.0,0.0,0.0,0.0,0.0
2014-03-04,4068.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,4062.0,0.0,0.0,0.0,0.0,0.0
2014-03-06,4089.5,0.0,0.0,0.0,0.0,0.0
2014-03-07,4038.0,0.0,0.0,0.0,0.0,0.0
2014-03-08,,0.0,0.0,0.0,0.0,0.0
2014-03-10,4044.5,0.0,0.0,0.0,0.0,0.0
2014-03-11,4013.5,0.0,0.0,0.0,0.0,0.0
2014-03-12,3971.5,0.0,0.0,0.0,0.0,0.0
2014-03-13,3923.0,,,,0.0,0.0
2014-03-14,3890.5,,,,0.0,0.0
2014-03-17,3942.5,,,,0.0,0.0
2014-03-18,3984.5,,,,0.0,0.0
2014-03-19,3982.0,,,,0.0,0.0
2014-03-20,4000.5,,,,0.0,0.0
2014-03-21,4009.0,,,,0.0,0.0
2014-03-24,3954.0,,,,0.0,0.0
2014-03-25,4014.5,,,,0.0,0.0
2014-03-26,4056.0,,,,0.0,0.0
2014-03-27,4052.0,,,,0.0,0.0
2014-03-28,4081.0,,,,0.0,0.0
2014-03-31,4065.5,,,,0.0,0.0
2014-04-01,4096.0,,,,0.0,0.0
2014-04-02,4101.0,,,,0.0,0.0
2014-04-03,4120.5,,,,0.0,0.0
2014-04-04,4156.0,,,,0.0,0.0
2014-04-07,4112.0,,,,0.0,0.0
2014-04-08,4096.0,,,,0.0,0.0
2014-04-09,4112.5,,,,0.0,0.0
2014-04-10,4085.0,,,,0.0,0.0
2014-04-11,4038.0,,,,0.0,0.0
2014-04-14,4058.5,,,,0.0,0.0
2014-04-15,4020.5,,,,0.0,0.0
2014-04-16,4025.0,,,,0.0,0.0
2014-04-17,4051.5,,,,0.0,0.0
2014-04-22,4101.5,,,,0.0,0.0
2014-04-23,4073.5,,,,0.0,0.0
2014-04-24,4101.5,,,,0.0,0.0
2014-04-25,4075.0,,,,0.0,0.0
2014-04-28,4087.0,,,,0.0,0.0
2014-04-29,4126.0,,,,0.0,0.0
2014-04-30,4122.5,,,,0.0,0.0
2014-05-01,4122.5,,,,0.0,0.0
2014-05-02,4099.0,,,,0.0,0.0
2014-05-05,4117.5,,,,0.0,0.0
2014-05-06,4070.5,,,,0.0,0.0
2014-05-07,4095.5,,,,0.0,0.0
2014-05-08,4153.5,,,,0.0,0.0
2014-05-09,4128.0,,,,0.0,0.0
2014-05-12,4163.0,,,,0.0,0.0
2014-05-13,4176.5,,,,0.0,0.0
2014-05-14,4178.0,,,,0.0,0.0
