,close,high,low,open,volume
2016-07-20,18.475,18.6,18.35,18.45,5344
2016-07-21,19.0,19.05,18.4,18.45,7509
2016-07-22,18.775,19.0,18.5,18.9,6846
2016-07-25,18.825,19.15,18.7,18.75,7562
2016-07-26,18.775,19.1,18.65,18.85,7510
2016-07-27,18.675,19.05,18.6,18.6,8214
2016-07-28,18.375,18.85,18.35,18.75,7837
2016-07-29,18.025,18.45,18.0,18.4,9490
2016-08-01,17.875,18.2,17.7,18.0,13466
2016-08-02,18.275,18.65,18.0,18.1,11878
2016-08-03,18.0,18.5,18.0,18.35,9268
2016-08-04,17.725,18.0,17.65,17.9,8790
2016-08-05,17.275,17.45,17.15,17.45,6819
2016-08-08,17.0,17.2,17.0,17.1,5419
2016-08-09,16.675,16.9,16.45,16.8,14854
2016-08-10,16.825,17.05,16.5,16.55,12451
2016-08-11,16.775,16.9,16.45,16.65,9643
2016-08-12,16.725,17.0,16.6,16.8,12341
2016-08-15,16.525,16.6,16.35,16.5,9910
2016-08-16,16.975,17.0,16.7,16.75,12163
2016-08-17,16.675,17.3,16.6,16.95,29175
2016-08-18,16.575,16.85,16.5,16.75,18164
2016-08-19,16.675,16.85,16.6,16.7,14965
2016-08-22,16.775,16.95,16.7,16.75,26602
2016-08-23,16.875,16.9,16.55,16.7,19737
2016-08-24,17.125,17.25,16.85,16.9,26173
2016-08-25,16.925,17.25,16.85,17.25,25398
2016-08-26,17.025,17.45,16.5,16.85,45181
2016-08-29,16.825,16.9,16.7,16.85,17684
2016-08-30,16.775,16.95,16.65,16.75,18333
2016-08-31,16.725,17.15,16.7,16.8,25021
2016-09-01,16.675,17.05,16.65,16.7,35085
2016-09-02,16.375,16.55,16.25,16.45,24058
2016-09-06,15.875,16.3,15.85,16.15,23740
2016-09-07,15.775,16.0,15.7,15.95,21217
2016-09-08,15.925,16.0,15.75,15.8,26958
2016-09-09,17.875,18.2,16.25,16.3,116883
2016-09-12,16.925,18.15,16.6,18.0,90192
2016-09-13,18.325,19.15,17.3,17.35,155878
2016-09-14,18.875,18.95,17.75,18.45,76551
2016-09-15,18.225,18.9,17.75,18.6,69416
2016-09-16,17.525,18.7,17.5,18.35,65496
2016-09-19,17.125,17.7,16.85,17.2,77257
2016-09-20,17.425,17.45,16.9,16.95,84206
2016-09-21,16.075,17.25,15.75,16.95,112598
2016-09-22,15.325,15.65,15.25,15.45,77362
2016-09-23,15.575,15.6,15.3,15.4,75861
2016-09-26,16.275,16.55,15.95,16.1,74129
2016-09-27,15.525,16.55,15.3,16.4,74057
2016-09-28,15.225,15.9,15.2,15.3,69118
2016-09-29,15.925,17.05,15.05,15.3,151593
2016-09-30,15.775,16.1,15.35,15.8,72270
2016-10-03,15.475,16.0,15.45,15.85,53866
2016-10-04,15.325,16.0,15.1,15.4,99835
2016-10-05,15.125,15.4,15.1,15.25,43971
2016-10-06,14.975,15.45,14.95,15.25,45040
2016-10-07,15.325,15.55,14.85,15.0,72656
2016-10-10,14.675,14.95,14.55,14.9,38698
2016-10-11,15.825,16.3,14.85,14.9,87159
2016-10-12,16.325,16.35,15.65,15.95,59808
2016-10-13,17.025,17.7,16.6,17.0,79377
2016-10-14,16.625,16.95,15.9,16.2,57563
2016-10-17,16.525,16.9,16.45,16.55,43788
