,close,high,low,open,volume
2017-03-02,132.11,132.31,132.07,132.23,72951
2017-03-03,131.77,132.23,131.72,132.2,137150
2017-03-06,131.86,131.94,131.78,131.82,170469
2017-03-07,132.18,132.25,131.87,131.91,444783
2017-03-08,131.84,132.19,131.82,132.16,495957
2017-03-09,131.71,132.04,131.55,131.83,564618
2017-03-10,131.19,131.64,131.03,131.57,639743
2017-03-13,131.22,131.38,131.11,131.19,409140
2017-03-14,131.38,131.44,131.05,131.16,454820
2017-03-15,131.56,131.73,131.34,131.39,405882
2017-03-16,131.38,131.64,131.03,131.6,513663
2017-03-17,131.34,131.38,131.03,131.16,435147
2017-03-20,131.37,131.38,131.17,131.38,305568
2017-03-21,131.1,131.32,130.95,131.26,560807
2017-03-22,131.33,131.39,131.14,131.19,406579
2017-03-23,131.24,131.44,131.17,131.3,433354
2017-03-24,131.26,131.32,131.1,131.17,313035
2017-03-27,131.17,131.62,131.15,131.33,435593
2017-03-28,131.34,131.42,131.11,131.14,365874
2017-03-29,131.7,131.74,131.18,131.2,469638
2017-03-30,131.78,131.85,131.67,131.69,389225
2017-03-31,131.8,131.86,131.69,131.79,350407
2017-04-03,132.14,132.2,131.79,131.81,383664
2017-04-04,132.23,132.4,132.15,132.19,442154
2017-04-05,132.28,132.35,132.09,132.21,397763
2017-04-06,132.21,132.39,132.16,132.35,322221
2017-04-07,132.44,132.48,132.25,132.3,315843
2017-04-10,132.55,132.65,132.31,132.31,295297
2017-04-11,132.64,132.68,132.5,132.62,306343
2017-04-12,132.59,132.66,132.55,132.65,302010
2017-04-13,132.69,132.77,132.64,132.66,258784
2017-04-18,132.68,132.77,132.57,132.7,303951
2017-04-19,132.34,132.73,132.3,132.73,411424
2017-04-20,132.23,132.46,132.1,132.41,454563
2017-04-21,132.21,132.3,132.13,132.3,325937
2017-04-24,131.55,131.8,131.4,131.8,564679
2017-04-25,131.42,131.6,131.33,131.51,473828
2017-04-26,131.57,131.6,131.35,131.37,438535
2017-04-27,131.92,131.94,131.44,131.54,476636
2017-04-28,131.86,131.92,131.6,131.86,539847
2017-05-02,131.77,131.87,131.71,131.85,329587
2017-05-03,131.76,131.85,131.67,131.76,374223
2017-05-04,131.52,131.69,131.42,131.67,493131
2017-05-05,131.34,131.64,131.29,131.52,458979
2017-05-08,131.35,131.53,131.28,131.31,524975
2017-05-09,131.35,131.4,131.24,131.35,462212
2017-05-10,131.38,131.49,131.3,131.39,492311
2017-05-11,131.37,131.42,131.17,131.3,415285
2017-05-12,131.51,131.58,131.36,131.4,473578
2017-05-15,131.45,131.56,131.42,131.48,318588
2017-05-16,131.41,131.5,131.33,131.47,404333
2017-05-17,131.66,131.88,131.39,131.43,504717
2017-05-18,131.79,131.96,131.67,131.77,625936
2017-05-19,131.67,131.79,131.64,131.77,300502
2017-05-22,131.61,131.76,131.49,131.68,330705
2017-05-23,131.58,131.73,131.47,131.63,326569
2017-05-24,131.6,131.7,131.5,131.56,384633
2017-05-25,131.77,131.82,131.66,131.66,339815
2017-05-26,131.92,131.98,131.77,131.81,376977
2017-05-29,132.2,132.21,131.89,131.94,164505
2017-05-30,132.16,132.27,132.05,132.22,512902
