DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2014-07-08,147.38,145.51,201412,201409
2014-07-09,147.33,145.46,201412,201409
2014-07-10,147.61,145.73,201412,201409
2014-07-11,147.64,145.75,201412,201409
2014-07-14,147.58,145.7,201412,201409
2014-07-15,147.5,145.61,201412,201409
2014-07-16,147.76,145.86,201412,201409
2014-07-17,148.2,146.31,201412,201409
2014-07-18,148.25,146.35,201412,201409
2014-07-21,148.41,146.51,201412,201409
2014-07-22,148.0,146.11,201412,201409
2014-07-23,148.32,146.43,201412,201409
2014-07-24,147.88,146.01,201412,201409
2014-07-25,148.29,146.4,201412,201409
2014-07-28,148.27,146.38,201412,201409
2014-07-29,148.69,146.8,201412,201409
2014-07-30,148.1,146.22,201412,201409
2014-07-31,147.99,146.1,201412,201409
2014-08-01,148.42,146.53,201412,201409
2014-08-04,148.46,146.58,201412,201409
2014-08-05,148.01,146.12,201412,201409
2014-08-06,148.82,146.93,201412,201409
2014-08-07,149.24,147.34,201412,201409
2014-08-08,149.48,147.58,201412,201409
2014-08-11,149.34,147.45,201412,201409
2014-08-12,149.37,147.48,201412,201409
2014-08-13,149.73,147.85,201412,201409
2014-08-14,149.92,148.04,201412,201409
2014-08-15,150.41,148.53,201412,201409
2014-08-18,149.91,148.04,201412,201409
2014-08-19,150.11,148.23,201412,201409
2014-08-20,150.32,148.44,201412,201409
2014-08-21,150.21,148.31,201412,201409
2014-08-22,150.27,148.37,201412,201409
2014-08-25,150.73,148.83,201412,201409
2014-08-26,150.82,148.92,201412,201409
2014-08-27,151.3,149.39,201412,201409
2014-08-28,151.58,149.67,201412,201409
2014-08-29,151.54,149.62,201412,201409
2014-09-01,151.57,149.64,201412,201409
2014-09-02,151.09,149.15,201412,201409
2014-09-03,150.84,148.91,201412,201409
2014-09-04,150.65,148.71,201412,201409
2014-09-05,149.17,149.21,201503,201412
2014-09-08,149.1,149.35,201503,201412
2014-09-09,148.4,148.91,201503,201412
2014-09-10,148.38,148.88,201503,201412
2014-09-11,148.39,148.93,201503,201412
2014-09-12,147.9,148.44,201503,201412
2014-09-15,148.17,148.71,201503,201412
2014-09-16,148.2,148.72,201503,201412
2014-09-17,148.4,148.94,201503,201412
2014-09-18,147.88,148.39,201503,201412
2014-09-19,148.49,149.01,201503,201412
2014-09-22,148.76,149.34,201503,201412
2014-09-23,148.93,149.52,201503,201412
2014-09-24,149.01,149.59,201503,201412
2014-09-25,149.37,149.97,201503,201412
2014-09-26,149.44,150.04,201503,201412
2014-09-29,149.52,150.11,201503,201412
2014-09-30,149.7,150.3,201503,201412
2014-10-01,150.21,150.86,201503,201412
2014-10-02,150.12,150.76,201503,201412
2014-10-03,149.82,150.47,201503,201412
2014-10-06,150.12,150.8,201503,201412
2014-10-07,150.11,150.79,201503,201412
2014-10-08,150.2,150.88,201503,201412
2014-10-09,150.21,150.9,201503,201412
2014-10-10,150.4,151.09,201503,201412
2014-10-13,150.37,151.08,201503,201412
2014-10-14,150.91,151.65,201503,201412
2014-10-15,151.81,152.63,201503,201412
2014-10-16,151.12,151.91,201503,201412
2014-10-17,150.64,151.38,201503,201412
2014-10-20,150.78,151.53,201503,201412
2014-10-21,150.58,151.31,201503,201412
2014-10-22,150.64,151.39,201503,201412
2014-10-23,150.26,150.97,201503,201412
2014-10-24,150.35,151.08,201503,201412
2014-10-27,150.61,151.34,201503,201412
2014-10-28,150.53,151.27,201503,201412
2014-10-29,150.33,151.06,201503,201412
2014-10-30,150.88,151.65,201503,201412
2014-10-31,150.91,151.69,201503,201412
2014-11-03,150.76,151.52,201503,201412
2014-11-04,151.36,152.17,201503,201412
2014-11-05,151.16,151.96,201503,201412
2014-11-06,151.13,151.9,201503,201412
2014-11-07,151.27,152.02,201503,201412
2014-11-10,151.3,152.06,201503,201412
2014-11-11,151.26,152.01,201503,201412
2014-11-12,151.49,152.27,201503,201412
2014-11-13,151.62,152.41,201503,201412
2014-11-14,151.74,152.55,201503,201412
2014-11-17,151.66,152.47,201503,201412
2014-11-18,151.59,152.4,201503,201412
2014-11-19,151.13,151.9,201503,201412
2014-11-20,151.64,152.44,201503,201412
2014-11-21,151.97,152.8,201503,201412
2014-11-24,151.88,152.68,201503,201412
2014-11-25,152.32,153.14,201503,201412
2014-11-26,152.55,153.38,201503,201412
2014-11-27,152.88,153.72,201503,201412
2014-11-28,152.85,153.69,201503,201412
2014-12-01,152.53,153.39,201503,201412
2014-12-02,152.29,153.12,201503,201412
2014-12-03,152.29,153.04,201503,201412
2014-12-04,152.1,152.82,201503,201412
2014-12-05,152.68,151.09,201506,201503
2014-12-08,153.49,151.52,201506,201503
2014-12-09,153.91,151.88,201506,201503
2014-12-10,153.97,151.92,201506,201503
2014-12-11,154.06,152.03,201506,201503
2014-12-12,154.73,152.7,201506,201503
2014-12-15,154.65,152.62,201506,201503
2014-12-16,155.03,153.0,201506,201503
2014-12-17,155.12,153.07,201506,201503
2014-12-18,154.83,152.77,201506,201503
2014-12-19,155.11,153.03,201506,201503
2014-12-22,155.05,152.97,201506,201503
2014-12-23,155.17,153.1,201506,201503
2014-12-24,155.17,153.1,201506,201503
2014-12-29,155.82,153.74,201506,201503
2014-12-30,155.87,153.81,201506,201503
2014-12-31,155.87,153.81,201506,201503
2015-01-02,156.48,154.4,201506,201503
2015-01-05,156.22,154.15,201506,201503
2015-01-06,156.92,154.82,201506,201503
2015-01-07,156.73,154.63,201506,201503
2015-01-08,156.33,154.22,201506,201503
2015-01-09,156.74,154.62,201506,201503
2015-01-12,156.71,154.58,201506,201503
2015-01-13,156.68,154.56,201506,201503
2015-01-14,157.26,155.12,201506,201503
2015-01-15,157.44,155.31,201506,201503
2015-01-16,157.44,155.28,201506,201503
2015-01-19,157.77,155.6,201506,201503
2015-01-20,157.69,155.53,201506,201503
2015-01-21,156.81,154.62,201506,201503
2015-01-22,157.74,155.53,201506,201503
2015-01-23,158.73,156.51,201506,201503
2015-01-26,158.15,155.93,201506,201503
2015-01-27,158.42,156.21,201506,201503
2015-01-28,158.74,156.53,201506,201503
2015-01-29,158.72,156.5,201506,201503
2015-01-30,159.39,157.17,201506,201503
2015-02-02,159.35,157.13,201506,201503
2015-02-03,158.91,156.69,201506,201503
2015-02-04,158.62,156.41,201506,201503
2015-02-05,158.58,156.36,201506,201503
2015-02-06,158.42,156.18,201506,201503
2015-02-09,158.84,156.6,201506,201503
2015-02-10,158.46,156.22,201506,201503
2015-02-11,158.61,156.37,201506,201503
2015-02-12,159.1,156.85,201506,201503
2015-02-13,158.99,156.75,201506,201503
2015-02-16,158.93,156.71,201506,201503
2015-02-17,158.61,156.38,201506,201503
2015-02-18,158.53,156.31,201506,201503
2015-02-19,158.63,156.41,201506,201503
2015-02-20,158.82,156.61,201506,201503
2015-02-23,158.86,156.65,201506,201503
2015-02-24,158.86,156.65,201506,201503
2015-02-25,159.45,157.24,201506,201503
2015-02-26,159.8,157.59,201506,201503
2015-02-27,157.26,156.76,201509,201506
2015-03-02,156.93,156.63,201509,201506
2015-03-03,156.76,156.21,201509,201506
2015-03-04,156.52,156.07,201509,201506
2015-03-05,156.79,156.29,201509,201506
2015-03-06,156.16,155.83,201509,201506
2015-03-09,157.28,156.95,201509,201506
2015-03-10,158.33,158.02,201509,201506
2015-03-11,158.64,158.31,201509,201506
2015-03-12,157.96,157.66,201509,201506
2015-03-13,157.99,157.68,201509,201506
2015-03-16,157.7,157.41,201509,201506
2015-03-17,157.59,157.31,201509,201506
2015-03-18,158.65,158.47,201509,201506
2015-03-19,158.69,158.53,201509,201506
2015-03-20,158.76,158.59,201509,201506
2015-03-23,158.37,158.19,201509,201506
2015-03-24,158.13,157.95,201509,201506
2015-03-25,158.33,158.16,201509,201506
2015-03-26,158.41,158.23,201509,201506
2015-03-27,158.54,158.39,201509,201506
2015-03-30,158.48,158.35,201509,201506
2015-03-31,158.76,158.61,201509,201506
2015-04-01,158.94,158.8,201509,201506
2015-04-02,158.75,158.61,201509,201506
2015-04-07,158.77,158.63,201509,201506
2015-04-08,159.08,158.95,201509,201506
2015-04-09,159.12,159.0,201509,201506
2015-04-10,159.19,159.09,201509,201506
2015-04-13,159.2,159.1,201509,201506
2015-04-14,159.54,159.45,201509,201506
2015-04-15,159.96,159.9,201509,201506
2015-04-16,160.18,160.12,201509,201506
2015-04-17,160.29,160.24,201509,201506
2015-04-20,160.36,160.32,201509,201506
2015-04-21,160.0,159.96,201509,201506
2015-04-22,159.19,159.12,201509,201506
2015-04-23,159.17,159.14,201509,201506
2015-04-24,159.29,159.26,201509,201506
2015-04-27,159.19,159.15,201509,201506
2015-04-28,159.27,159.25,201509,201506
2015-04-29,157.73,157.65,201509,201506
2015-04-30,156.7,156.57,201509,201506
2015-05-04,155.67,155.47,201509,201506
2015-05-05,154.85,154.59,201509,201506
2015-05-06,153.93,153.62,201509,201506
2015-05-07,154.0,153.66,201509,201506
2015-05-08,154.76,154.43,201509,201506
2015-05-11,154.13,153.77,201509,201506
2015-05-12,153.04,152.63,201509,201506
2015-05-13,152.72,152.32,201509,201506
2015-05-14,152.7,152.3,201509,201506
2015-05-15,153.56,153.21,201509,201506
2015-05-18,153.51,153.16,201509,201506
2015-05-19,153.89,153.58,201509,201506
2015-05-20,153.67,153.36,201509,201506
2015-05-21,153.24,153.54,201512,201509
2015-05-22,153.65,153.94,201512,201509
2015-05-25,153.65,153.94,201512,201509
2015-05-26,154.43,154.65,201512,201509
2015-05-27,154.37,154.59,201512,201509
2015-05-28,154.56,154.74,201512,201509
2015-05-29,155.09,155.32,201512,201509
2015-06-01,154.9,155.16,201512,201509
2015-06-02,152.65,152.94,201512,201509
2015-06-03,150.52,150.99,201512,201509
2015-06-04,150.9,151.35,201512,201509
2015-06-05,151.08,151.18,201512,201509
2015-06-08,150.43,150.41,201512,201509
2015-06-09,149.41,149.45,201512,201509
2015-06-10,148.98,148.97,201512,201509
2015-06-11,150.39,150.37,201512,201509
2015-06-12,151.04,151.08,201512,201509
2015-06-15,151.27,151.34,201512,201509
2015-06-16,151.43,151.52,201512,201509
2015-06-17,151.43,151.53,201512,201509
2015-06-18,151.47,151.59,201512,201509
2015-06-19,152.04,152.18,201512,201509
2015-06-22,150.36,150.4,201512,201509
2015-06-23,150.69,150.74,201512,201509
2015-06-24,151.08,151.16,201512,201509
2015-06-25,150.87,150.93,201512,201509
2015-06-26,150.19,150.23,201512,201509
2015-06-29,151.77,151.84,201512,201509
2015-06-30,152.0,152.1,201512,201509
2015-07-01,151.56,151.63,201512,201509
2015-07-02,151.04,151.06,201512,201509
2015-07-03,151.8,151.85,201512,201509
2015-07-06,152.17,152.25,201512,201509
2015-07-07,153.9,154.09,201512,201509
2015-07-08,153.22,153.38,201512,201509
2015-07-09,152.65,152.78,201512,201509
2015-07-10,150.7,150.7,201512,201509
2015-07-13,151.12,151.12,201512,201509
2015-07-14,151.38,151.4,201512,201509
2015-07-15,152.2,152.26,201512,201509
2015-07-16,152.07,152.12,201512,201509
2015-07-17,152.65,152.74,201512,201509
2015-07-20,152.9,153.02,201512,201509
2015-07-21,152.75,152.86,201512,201509
2015-07-22,153.21,153.34,201512,201509
2015-07-23,153.13,153.25,201512,201509
2015-07-24,153.85,154.0,201512,201509
2015-07-27,153.9,154.06,201512,201509
2015-07-28,153.84,153.99,201512,201509
2015-07-29,153.61,153.76,201512,201509
2015-07-30,154.37,154.55,201512,201509
2015-07-31,154.4,154.59,201512,201509
2015-08-03,154.57,154.77,201512,201509
2015-08-04,154.56,154.78,201512,201509
2015-08-05,153.34,153.46,201512,201509
2015-08-06,153.71,153.84,201512,201509
2015-08-07,154.43,154.59,201512,201509
2015-08-10,153.94,154.08,201512,201509
2015-08-11,154.94,155.14,201512,201509
2015-08-12,155.29,155.5,201512,201509
2015-08-13,154.92,155.12,201512,201509
2015-08-14,154.66,154.85,201512,201509
2015-08-17,154.98,155.19,201512,201509
2015-08-18,154.82,155.04,201512,201509
2015-08-19,154.92,155.15,201512,201509
2015-08-20,155.58,155.86,201512,201509
2015-08-21,155.61,155.89,201512,201509
2015-08-24,155.68,155.99,201512,201509
2015-08-25,153.58,153.75,201512,201509
2015-08-26,154.21,154.44,201512,201509
2015-08-27,153.74,153.92,201512,201509
2015-08-28,153.84,154.03,201512,201509
2015-08-31,153.2,154.74,201603,201512
2015-09-01,153.04,154.54,201603,201512
2015-09-02,153.22,154.69,201603,201512
2015-09-03,154.0,155.41,201603,201512
2015-09-04,154.89,156.18,201603,201512
2015-09-07,154.83,156.18,201603,201512
2015-09-08,154.76,156.46,201603,201512
2015-09-09,154.49,156.19,201603,201512
2015-09-10,154.73,156.39,201603,201512
2015-09-11,155.25,156.94,201603,201512
2015-09-14,155.28,156.98,201603,201512
2015-09-15,154.11,155.69,201603,201512
2015-09-16,153.76,155.31,201603,201512
2015-09-17,153.7,155.25,201603,201512
2015-09-18,155.1,156.81,201603,201512
2015-09-21,154.85,156.54,201603,201512
2015-09-22,156.06,157.89,201603,201512
2015-09-23,155.92,157.75,201603,201512
2015-09-24,156.19,158.07,201603,201512
2015-09-25,155.43,157.19,201603,201512
2015-09-28,156.04,157.86,201603,201512
2015-09-29,156.17,158.01,201603,201512
2015-09-30,156.19,158.03,201603,201512
2015-10-01,156.77,158.66,201603,201512
2015-10-02,157.24,159.19,201603,201512
2015-10-05,156.51,158.38,201603,201512
2015-10-06,156.18,158.01,201603,201512
2015-10-07,156.17,157.97,201603,201512
2015-10-08,156.32,158.14,201603,201512
2015-10-09,155.92,157.71,201603,201512
2015-10-12,156.42,158.24,201603,201512
2015-10-13,156.18,157.99,201603,201512
2015-10-14,156.88,158.74,201603,201512
2015-10-15,156.75,158.62,201603,201512
2015-10-16,156.91,158.79,201603,201512
2015-10-19,156.64,158.52,201603,201512
2015-10-20,155.91,157.72,201603,201512
2015-10-21,156.59,158.45,201603,201512
2015-10-22,157.47,159.38,201603,201512
2015-10-23,157.46,159.36,201603,201512
2015-10-26,157.59,159.5,201603,201512
2015-10-27,158.35,160.34,201603,201512
2015-10-28,158.34,160.34,201603,201512
