DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2013-10-09,112.32,110.82,201403,201312
2013-10-10,112.6,111.1,201403,201312
2013-10-11,113.01,111.51,201403,201312
2013-10-14,113.22,111.72,201403,201312
2013-10-15,113.36,111.86,201403,201312
2013-10-16,113.41,111.91,201403,201312
2013-10-17,113.72,112.22,201403,201312
2013-10-18,114.1,112.6,201403,201312
2013-10-21,114.0,112.5,201403,201312
2013-10-22,114.59,113.09,201403,201312
2013-10-23,114.68,113.18,201403,201312
2013-10-24,114.49,112.99,201403,201312
2013-10-25,113.98,112.55,201403,201312
2013-10-28,114.11,112.76,201403,201312
2013-10-29,114.63,113.28,201403,201312
2013-10-30,114.39,113.06,201403,201312
2013-10-31,114.93,113.6,201403,201312
2013-11-01,115.05,113.72,201403,201312
2013-11-04,115.13,113.8,201403,201312
2013-11-05,114.61,113.31,201403,201312
2013-11-06,114.58,113.36,201403,201312
2013-11-07,115.37,114.22,201403,201312
2013-11-08,114.95,113.72,201403,201312
2013-11-11,115.09,113.91,201403,201312
2013-11-12,114.96,113.78,201403,201312
2013-11-13,115.25,114.05,201403,201312
2013-11-14,115.7,114.5,201403,201312
2013-11-15,115.47,114.23,201403,201312
2013-11-18,115.74,114.49,201403,201312
2013-11-19,115.67,114.37,201403,201312
2013-11-20,115.61,114.27,201403,201312
2013-11-21,115.54,114.19,201403,201312
2013-11-22,115.64,114.21,201403,201312
2013-11-25,115.63,114.2,201403,201312
2013-11-26,116.02,114.58,201403,201312
2013-11-27,116.05,114.59,201403,201312
2013-11-28,116.21,114.72,201403,201312
2013-11-29,116.21,114.72,201403,201312
2013-12-02,115.95,114.5,201403,201312
2013-12-03,115.89,114.45,201403,201312
2013-12-04,115.38,113.96,201403,201312
2013-12-05,114.48,113.06,201403,201312
2013-12-06,113.5,113.04125,201406,201403
2013-12-09,113.97,,201406,201403
2013-12-10,114.69,,201406,201403
2013-12-11,114.8,,201406,201403
2013-12-12,114.39,,201406,201403
2013-12-13,114.55,,201406,201403
2013-12-16,114.9,,201406,201403
2013-12-17,114.9,,201406,201403
2013-12-18,114.69,,201406,201403
2013-12-19,114.72,,201406,201403
2013-12-20,114.46,,201406,201403
2013-12-23,113.95,,201406,201403
2013-12-24,113.95,,201406,201403
2013-12-27,113.87,,201406,201403
2013-12-30,114.82,,201406,201403
2014-01-02,115.81,,201406,201403
2014-01-03,116.05,,201406,201403
2014-01-06,116.13,,201406,201403
2014-01-07,116.68,,201406,201403
2014-01-08,116.61,,201406,201403
2014-01-09,116.41,,201406,201403
2014-01-10,116.25,,201406,201403
2014-01-13,116.45,,201406,201403
2014-01-14,116.57,,201406,201403
2014-01-15,116.75,,201406,201403
2014-01-16,116.91,,201406,201403
2014-01-17,117.17,,201406,201403
2014-01-20,117.38,,201406,201403
2014-01-21,117.11,,201406,201403
2014-01-22,117.06,,201406,201403
2014-01-23,116.8,,201406,201403
2014-01-24,116.42,,201406,201403
2014-01-27,116.43,,201406,201403
2014-01-28,116.9,,201406,201403
2014-01-29,116.86,,201406,201403
2014-01-30,117.14,,201406,201403
2014-01-31,117.67,,201406,201403
2014-02-03,117.65,,201406,201403
2014-02-04,117.61,,201406,201403
2014-02-05,117.86,,201406,201403
2014-02-06,117.88,,201406,201403
2014-02-07,117.88,,201406,201403
2014-02-10,118.48,117.55,201406,201403
2014-02-11,118.44,117.53,201406,201403
2014-02-12,118.12,117.4275,201406,201403
2014-02-13,118.29,117.37,201406,201403
2014-02-14,117.88,117.575,201406,201403
2014-02-17,119.05,118.26,201406,201403
2014-02-18,119.53,118.84,201406,201403
2014-02-19,119.34,118.65,201406,201403
2014-02-20,118.82,118.09,201406,201403
2014-02-21,117.88,118.56,201406,201403
2014-02-24,119.14,118.49,201406,201403
2014-02-25,119.31,118.69,201406,201403
2014-02-26,119.65,119.06,201406,201403
2014-02-27,120.21,119.7,201406,201403
2014-02-28,117.88,119.68,201406,201403
2014-03-03,120.31,119.84,201406,201403
2014-03-04,120.4,120.42,201409,201406
2014-03-05,120.81,,201409,201406
2014-03-06,119.92,,201409,201406
2014-03-07,120.31,,201409,201406
2014-03-10,120.8,,201409,201406
2014-03-11,120.55,119.93,201409,201406
2014-03-12,120.42,,201409,201406
2014-03-13,120.47,,201409,201406
2014-03-14,120.52,,201409,201406
2014-03-17,120.85,,201409,201406
2014-03-18,120.95,,201409,201406
2014-03-19,120.8,,201409,201406
2014-03-20,120.38,,201409,201406
2014-03-21,120.58,,201409,201406
2014-03-24,120.47,,201409,201406
2014-03-25,120.74,,201409,201406
2014-03-26,121.27,,201409,201406
2014-03-27,121.7,,201409,201406
2014-03-28,121.65,120.4,201409,201406
2014-03-31,121.71,,201409,201406
2014-04-01,121.78,,201409,201406
2014-04-02,121.61,,201409,201406
2014-04-03,122.05,,201409,201406
2014-04-04,122.91,,201409,201406
2014-04-07,122.78,,201409,201406
2014-04-08,122.48,,201409,201406
2014-04-09,122.75,,201409,201406
2014-04-10,123.07,,201409,201406
2014-04-11,122.6,,201409,201406
2014-04-14,122.95,,201409,201406
2014-04-15,123.53,,201409,201406
2014-04-16,123.7,,201409,201406
2014-04-17,123.5,,201409,201406
2014-04-22,123.74,,201409,201406
2014-04-23,123.87,,201409,201406
2014-04-24,123.54,,201409,201406
2014-04-25,123.58,,201409,201406
2014-04-28,123.41,,201409,201406
2014-04-29,123.66,,201409,201406
2014-04-30,124.0,,201409,201406
2014-05-02,124.26,123.66,201409,201406
2014-05-05,124.31,,201409,201406
2014-05-06,124.66,,201409,201406
2014-05-07,124.57,,201409,201406
2014-05-08,125.32,,201409,201406
2014-05-09,125.19,,201409,201406
2014-05-12,125.0,,201409,201406
2014-05-13,125.32,,201409,201406
2014-05-14,125.5,124.05,201409,201406
2014-05-15,124.04,123.63,201409,201406
2014-05-16,124.06,,201409,201406
2014-05-19,123.31,121.94,201409,201406
2014-05-20,122.45,120.92,201409,201406
2014-05-21,122.87,121.39,201409,201406
2014-05-22,122.58,121.2,201409,201406
2014-05-23,123.37,121.9,201409,201406
2014-05-26,124.89,123.36,201409,201406
2014-05-27,124.78,,201409,201406
2014-05-28,125.42,124.04,201409,201406
2014-05-29,125.19,123.71,201409,201406
2014-05-30,125.17,123.77,201409,201406
2014-06-02,123.73,123.73,201412,201409
2014-06-03,123.49,122.41,201412,201409
2014-06-04,123.32,122.3,201412,201409
2014-06-05,124.04,123.02,201412,201409
2014-06-06,125.79,124.77,201412,201409
2014-06-09,126.26,126.26,201412,201409
2014-06-10,125.59,125.59,201412,201409
2014-06-11,125.54,125.54,201412,201409
2014-06-12,125.23,124.08,201412,201409
2014-06-13,125.66,124.42,201412,201409
2014-06-16,125.61,123.86,201412,201409
2014-06-17,125.12,123.46,201412,201409
2014-06-18,124.94,123.28,201412,201409
2014-06-19,125.52,123.87,201412,201409
2014-06-20,125.14,123.49,201412,201409
2014-06-23,125.58,123.93,201412,201409
2014-06-24,125.85,124.2,201412,201409
2014-06-25,126.2,124.55,201412,201409
2014-06-26,126.33,124.68,201412,201409
2014-06-27,126.34,124.69,201412,201409
2014-06-30,126.18,124.53,201412,201409
2014-07-01,126.33,124.68,201412,201409
2014-07-02,125.66,124.19,201412,201409
2014-07-03,126.09,124.69,201412,201409
2014-07-04,126.53,125.16,201412,201409
2014-07-07,126.58,125.21,201412,201409
2014-07-08,126.37,125.0,201412,201409
2014-07-09,125.97,124.71,201412,201409
2014-07-10,125.38,124.0,201412,201409
2014-07-11,125.84,124.57,201412,201409
2014-07-14,125.97,124.62,201412,201409
2014-07-15,126.19,124.95,201412,201409
2014-07-16,126.54,125.46,201412,201409
2014-07-17,126.77,125.69,201412,201409
2014-07-18,126.63,125.55,201412,201409
2014-07-21,126.93,125.84,201412,201409
2014-07-22,126.86,125.77,201412,201409
2014-07-23,127.26,126.17,201412,201409
2014-07-24,127.27,126.18,201412,201409
2014-07-25,127.42,126.33,201412,201409
2014-07-28,127.9,126.8,201412,201409
2014-07-29,128.16,127.06,201412,201409
2014-07-30,127.94,126.84,201412,201409
2014-07-31,127.76,126.66,201412,201409
2014-08-01,127.17,126.07,201412,201409
2014-08-04,127.68,126.59,201412,201409
2014-08-05,127.1,125.96,201412,201409
2014-08-06,126.71,125.59,201412,201409
2014-08-07,126.28,125.16,201412,201409
2014-08-08,126.46,125.38,201412,201409
2014-08-11,126.89,125.78,201412,201409
2014-08-12,127.57,126.44,201412,201409
2014-08-13,127.62,126.49,201412,201409
2014-08-14,128.33,127.15,201412,201409
2014-08-15,128.89,127.75,201412,201409
2014-08-18,128.51,127.38,201412,201409
2014-08-19,128.93,127.79,201412,201409
2014-08-20,128.91,127.76,201412,201409
2014-08-21,129.09,127.95,201412,201409
2014-08-22,129.04,127.93,201412,201409
2014-08-25,130.23,129.15,201412,201409
2014-08-26,130.52,129.45,201412,201409
2014-08-27,131.05,129.97,201412,201409
2014-08-28,130.36,129.2,201412,201409
2014-08-29,130.52,129.31,201412,201409
2014-09-01,130.69,129.47,201412,201409
2014-09-02,130.37,129.16,201412,201409
2014-09-03,130.21,129.04,201412,201409
2014-09-04,131.33,130.1,201412,201409
2014-09-05,131.08,130.62,201503,201412
2014-09-08,130.69,129.69,201503,201412
2014-09-09,129.91,128.91,201503,201412
2014-09-10,129.54,128.54,201503,201412
2014-09-11,129.22,128.22,201503,201412
2014-09-12,129.14,128.14,201503,201412
2014-09-15,129.25,128.25,201503,201412
2014-09-16,129.1,128.1,201503,201412
2014-09-17,129.56,128.56,201503,201412
2014-09-18,129.43,128.43,201503,201412
2014-09-19,130.22,129.22,201503,201412
2014-09-22,130.14,129.14,201503,201412
2014-09-23,129.99,128.99,201503,201412
2014-09-24,130.35,129.35,201503,201412
2014-09-25,130.51,129.51,201503,201412
2014-09-26,130.17,129.17,201503,201412
2014-09-29,129.92,128.92,201503,201412
2014-09-30,130.48,129.48,201503,201412
2014-10-01,131.13,130.13,201503,201412
2014-10-02,130.6,129.6,201503,201412
2014-10-03,130.72,129.72,201503,201412
2014-10-06,130.58,129.58,201503,201412
2014-10-07,130.4,129.4,201503,201412
2014-10-08,130.5,129.5,201503,201412
2014-10-09,130.92,129.92,201503,201412
2014-10-10,130.68,129.68,201503,201412
2014-10-13,130.62,129.62,201503,201412
2014-10-14,130.88,129.88,201503,201412
2014-10-15,130.12,129.12,201503,201412
2014-10-16,128.25,127.25,201503,201412
2014-10-17,129.06,128.06,201503,201412
2014-10-20,128.18,127.18,201503,201412
2014-10-21,128.68,127.68,201503,201412
2014-10-22,128.93,128.16,201503,201412
2014-10-23,129.01,128.01,201503,201412
2014-10-24,128.98,127.98,201503,201412
2014-10-27,128.76,127.76,201503,201412
2014-10-28,128.79,127.79,201503,201412
2014-10-29,129.11,128.51,201503,201412
2014-10-30,129.32,128.72,201503,201412
2014-10-31,130.32,129.72,201503,201412
2014-11-03,130.06,129.42,201503,201412
2014-11-04,130.08,129.48,201503,201412
2014-11-05,129.89,129.29,201503,201412
2014-11-06,130.47,129.87,201503,201412
2014-11-07,130.29,129.75,201503,201412
2014-11-10,130.61,130.1,201503,201412
2014-11-11,130.88,130.39,201503,201412
2014-11-12,130.53,130.04,201503,201412
2014-11-13,130.49,129.99,201503,201412
2014-11-14,130.66,130.16,201503,201412
2014-11-17,131.23,130.69,201503,201412
2014-11-18,131.08,130.59,201503,201412
2014-11-19,131.05,130.55,201503,201412
2014-11-20,131.36,130.83,201503,201412
2014-11-21,132.39,131.86,201503,201412
2014-11-24,132.66,132.2,201503,201412
2014-11-25,133.1,132.67,201503,201412
2014-11-26,132.85,132.44,201503,201412
2014-11-27,133.74,133.42,201503,201412
2014-11-28,134.02,133.76,201503,201412
2014-12-01,134.12,134.03,201503,201412
2014-12-02,134.07,134.03,201503,201412
2014-12-03,134.42,134.36,201503,201412
2014-12-04,133.97,133.92,201503,201412
2014-12-05,134.78,134.43,201506,201503
2014-12-08,134.72,,201506,201503
2014-12-09,133.96,132.85,201506,201503
2014-12-10,133.6,,201506,201503
2014-12-11,133.62,132.1,201506,201503
2014-12-12,133.56,,201506,201503
2014-12-15,134.09,,201506,201503
2014-12-16,133.89,,201506,201503
2014-12-17,134.2,,201506,201503
2014-12-18,134.25,133.0,201506,201503
2014-12-19,134.49,132.73,201506,201503
2014-12-22,134.8,,201506,201503
2014-12-23,134.86,,201506,201503
2014-12-24,134.86,,201506,201503
2014-12-29,134.56,,201506,201503
2014-12-30,135.6,133.85,201506,201503
2014-12-31,135.6,,201506,201503
2015-01-02,136.83,134.6,201506,201503
2015-01-05,135.85,134.2,201506,201503
2015-01-06,135.72,134.2,201506,201503
2015-01-07,134.83,133.6,201506,201503
2015-01-08,135.7,133.9,201506,201503
2015-01-09,135.07,133.6,201506,201503
2015-01-12,135.96,133.91,201506,201503
2015-01-13,136.14,134.8,201506,201503
2015-01-14,136.65,,201506,201503
2015-01-15,136.75,,201506,201503
2015-01-16,137.36,,201506,201503
2015-01-19,137.31,,201506,201503
2015-01-20,137.19,,201506,201503
2015-01-21,137.05,,201506,201503
2015-01-22,138.44,,201506,201503
2015-01-23,138.97,137.54,201506,201503
2015-01-26,139.41,,201506,201503
2015-01-27,138.85,,201506,201503
2015-01-28,138.15,136.5,201506,201503
2015-01-29,138.09,136.8,201506,201503
2015-01-30,138.19,136.75,201506,201503
2015-02-02,138.13,136.5,201506,201503
2015-02-03,138.41,137.23,201506,201503
2015-02-04,138.99,137.5,201506,201503
2015-02-05,138.85,137.0,201506,201503
2015-02-06,138.53,137.32,201506,201503
2015-02-09,137.8,,201506,201503
2015-02-10,137.45,,201506,201503
2015-02-11,137.58,135.73,201506,201503
2015-02-12,137.81,136.61,201506,201503
2015-02-13,138.18,137.03,201506,201503
2015-02-16,137.92,136.51,201506,201503
2015-02-17,137.73,,201506,201503
2015-02-18,137.95,,201506,201503
2015-02-19,138.28,,201506,201503
2015-02-20,138.63,136.92,201506,201503
2015-02-23,139.43,137.82,201506,201503
2015-02-24,139.74,138.16,201506,201503
2015-02-25,139.71,138.06,201506,201503
2015-02-26,140.91,139.27,201506,201503
2015-02-27,140.89,,201506,201503
2015-03-02,139.29,138.84,201509,201506
2015-03-03,138.79,138.79,201509,201506
2015-03-04,138.76,138.76,201509,201506
2015-03-05,139.57,139.57,201509,201506
2015-03-06,139.69,139.69,201509,201506
2015-03-09,139.89,140.99,201509,201506
2015-03-10,140.62,141.49,201509,201506
2015-03-11,141.65,142.52,201509,201506
2015-03-12,141.64,142.64,201509,201506
2015-03-13,141.49,142.49,201509,201506
2015-03-16,141.5,142.5,201509,201506
2015-03-17,140.42,141.42,201509,201506
2015-03-18,139.72,140.72,201509,201506
2015-03-19,140.7,141.7,201509,201506
2015-03-20,141.13,142.13,201509,201506
2015-03-23,140.08,141.08,201509,201506
2015-03-24,139.69,140.69,201509,201506
2015-03-25,139.63,140.63,201509,201506
2015-03-26,139.63,140.63,201509,201506
2015-03-27,139.53,140.53,201509,201506
2015-03-30,139.88,140.88,201509,201506
2015-03-31,140.58,141.08,201509,201506
2015-04-01,140.75,141.25,201509,201506
2015-04-02,140.38,140.88,201509,201506
2015-04-07,141.12,141.74,201509,201506
2015-04-08,140.96,141.58,201509,201506
2015-04-09,140.63,141.5,201509,201506
2015-04-10,140.9,141.77,201509,201506
2015-04-13,140.67,141.63,201509,201506
2015-04-14,140.37,141.38,201509,201506
2015-04-15,140.75,141.74,201509,201506
2015-04-16,139.62,140.35,201509,201506
2015-04-17,138.64,139.43,201509,201506
2015-04-20,138.44,139.23,201509,201506
2015-04-21,138.37,139.16,201509,201506
2015-04-22,139.15,139.94,201509,201506
2015-04-23,139.21,140.0,201509,201506
2015-04-24,138.92,139.71,201509,201506
2015-04-27,139.59,140.38,201509,201506
2015-04-28,139.7,140.49,201509,201506
2015-04-29,138.4,139.16,201509,201506
2015-04-30,138.38,139.14,201509,201506
2015-05-04,137.91,138.64,201509,201506
2015-05-05,134.69,135.34,201509,201506
2015-05-06,133.66,134.13,201509,201506
2015-05-07,135.23,135.68,201509,201506
2015-05-08,135.94,136.51,201509,201506
2015-05-11,135.2,135.69,201509,201506
2015-05-12,134.23,134.63,201509,201506
2015-05-13,134.07,134.43,201509,201506
2015-05-14,134.63,134.82,201509,201506
2015-05-15,135.51,135.7,201509,201506
2015-05-18,134.2,134.3,201509,201506
2015-05-19,135.01,135.09,201509,201506
2015-05-20,134.77,134.82,201509,201506
2015-05-21,134.84,134.84,201512,201509
2015-05-22,135.06,135.06,201512,201509
2015-05-25,135.06,135.06,201512,201509
2015-05-26,134.06,134.06,201512,201509
2015-05-27,134.98,134.98,201512,201509
2015-05-28,134.96,134.93,201512,201509
2015-05-29,134.89,134.89,201512,201509
2015-06-01,133.96,133.96,201512,201509
2015-06-02,132.19,132.67,201512,201509
2015-06-03,131.79,132.22,201512,201509
2015-06-04,132.0,132.26,201512,201509
2015-06-05,130.83,130.83,201512,201509
2015-06-08,130.68,130.18,201512,201509
2015-06-09,130.34,129.84,201512,201509
2015-06-10,130.12,129.62,201512,201509
2015-06-11,131.85,130.85,201512,201509
2015-06-12,130.5,129.5,201512,201509
2015-06-15,129.02,128.02,201512,201509
2015-06-16,129.38,128.18,201512,201509
2015-06-17,129.68,128.48,201512,201509
2015-06-18,129.95,128.75,201512,201509
2015-06-19,129.78,128.58,201512,201509
2015-06-22,131.7,130.5,201512,201509
2015-06-23,131.89,130.69,201512,201509
2015-06-24,131.71,130.51,201512,201509
2015-06-25,131.8,130.6,201512,201509
2015-06-26,131.86,130.66,201512,201509
2015-06-29,129.4,128.2,201512,201509
2015-06-30,130.21,129.01,201512,201509
2015-07-01,130.47,129.27,201512,201509
2015-07-02,129.91,128.34,201512,201509
2015-07-03,130.7,129.13,201512,201509
2015-07-06,129.69,128.24,201512,201509
2015-07-07,130.53,129.08,201512,201509
2015-07-08,131.28,129.83,201512,201509
2015-07-09,131.91,130.46,201512,201509
2015-07-10,132.23,130.78,201512,201509
2015-07-13,132.61,131.16,201512,201509
2015-07-14,133.03,131.58,201512,201509
2015-07-15,133.67,132.22,201512,201509
2015-07-16,134.1,132.65,201512,201509
2015-07-17,134.81,133.36,201512,201509
2015-07-20,135.1,133.65,201512,201509
2015-07-21,134.33,132.88,201512,201509
2015-07-22,134.77,133.32,201512,201509
2015-07-23,135.15,133.51,201512,201509
2015-07-24,135.51,133.81,201512,201509
2015-07-27,135.22,133.52,201512,201509
2015-07-28,135.37,133.67,201512,201509
2015-07-29,135.16,133.46,201512,201509
2015-07-30,136.07,134.37,201512,201509
2015-07-31,136.7,135.0,201512,201509
2015-08-03,136.45,134.75,201512,201509
2015-08-04,136.48,134.77,201512,201509
2015-08-05,135.36,133.65,201512,201509
2015-08-06,135.57,133.86,201512,201509
2015-08-07,136.04,134.24,201512,201509
2015-08-10,136.14,134.34,201512,201509
2015-08-11,136.95,135.21,201512,201509
2015-08-12,136.66,134.92,201512,201509
2015-08-13,136.67,134.91,201512,201509
2015-08-14,136.4,134.7,201512,201509
2015-08-17,137.03,135.34,201512,201509
2015-08-18,136.46,134.77,201512,201509
2015-08-19,136.3,134.61,201512,201509
2015-08-20,136.23,134.54,201512,201509
2015-08-21,135.84,134.13,201512,201509
2015-08-24,135.4,133.67,201512,201509
2015-08-25,134.62,132.92,201512,201509
2015-08-26,134.71,133.04,201512,201509
2015-08-27,135.23,133.53,201512,201509
2015-08-28,135.48,133.79,201512,201509
2015-08-31,133.51,133.07,201603,201512
2015-09-01,132.89,132.45,201603,201512
2015-09-02,132.81,132.39,201603,201512
2015-09-03,133.68,133.21,201603,201512
2015-09-04,134.18,133.74,201603,201512
2015-09-07,134.04,133.62,201603,201512
2015-09-08,134.64,134.22,201603,201512
2015-09-09,134.61,132.83,201603,201512
2015-09-10,134.55,132.77,201603,201512
2015-09-11,134.82,133.07,201603,201512
2015-09-14,134.6,132.85,201603,201512
2015-09-15,134.23,133.05,201603,201512
2015-09-16,133.85,132.67,201603,201512
2015-09-17,134.0,132.82,201603,201512
2015-09-18,135.54,134.36,201603,201512
2015-09-21,135.27,134.09,201603,201512
2015-09-22,135.88,134.7,201603,201512
2015-09-23,135.97,134.79,201603,201512
2015-09-24,136.06,134.88,201603,201512
2015-09-25,135.48,134.3,201603,201512
2015-09-28,135.78,134.6,201603,201512
2015-09-29,136.17,134.99,201603,201512
2015-09-30,136.29,135.11,201603,201512
2015-10-01,136.71,135.53,201603,201512
2015-10-02,137.17,135.99,201603,201512
2015-10-05,136.93,135.75,201603,201512
2015-10-06,136.61,135.43,201603,201512
2015-10-07,136.45,135.27,201603,201512
2015-10-08,136.69,135.51,201603,201512
2015-10-09,136.53,135.35,201603,201512
2015-10-12,136.79,135.61,201603,201512
2015-10-13,136.88,135.7,201603,201512
2015-10-14,137.31,136.13,201603,201512
2015-10-15,137.16,135.98,201603,201512
2015-10-16,137.62,136.44,201603,201512
2015-10-19,137.63,136.45,201603,201512
2015-10-20,136.95,135.77,201603,201512
2015-10-21,137.55,136.37,201603,201512
2015-10-22,138.94,137.76,201603,201512
2015-10-23,138.75,137.18,201603,201512
2015-10-26,138.92,137.35,201603,201512
2015-10-27,139.46,137.89,201603,201512
2015-10-28,139.86,138.29,201603,201512
2015-10-29,138.94,137.37,201603,201512
2015-10-30,138.94,137.37,201603,201512
2015-11-02,138.2,136.63,201603,201512
2015-11-03,138.21,136.64,201603,201512
2015-11-04,138.08,136.51,201603,201512
2015-11-05,137.78,136.21,201603,201512
2015-11-06,137.0,135.43,201603,201512
2015-11-09,136.99,135.55,201603,201512
2015-11-10,137.78,136.34,201603,201512
2015-11-11,138.42,136.98,201603,201512
2015-11-12,138.68,137.12,201603,201512
2015-11-13,139.05,137.49,201603,201512
2015-11-16,139.07,137.44,201603,201512
2015-11-17,139.28,137.65,201603,201512
