Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2014-11-26,1207.6,,,,,0.0,0.0,0.0
2014-11-28,1184.8,,,,,22.8,0.0,0.0
2014-12-01,1227.4,,,,,42.6,0.0,0.0
2014-12-02,1208.8,,,,,18.6,0.0,0.0
2014-12-03,1218.5,,,,,9.7,0.0,0.0
2014-12-04,1217.3,,,,,1.2,0.0,0.0
2014-12-05,1202.3,,,,,15.0,0.0,0.0
2014-12-08,1206.5,,,,,4.2,0.0,0.0
2014-12-09,1243.3,,,,,36.8,0.0,0.0
2014-12-10,1240.6,,,,,2.7,0.0,0.0
2014-12-11,1236.8,,,,,3.8,0.0,0.0
2014-12-12,1232.8,,,,,4.0,0.0,0.0
2014-12-15,1217.6,,,,,15.2,0.0,0.0
2014-12-16,1203.7,,,,,13.9,0.0,0.0
2014-12-17,1204.0,,,,,0.3,0.0,0.0
2014-12-18,1205.0,,,,,1.0,0.0,0.0
2014-12-19,1206.6,,,,,1.6,0.0,0.0
2014-12-22,1190.6,,,,,16.0,0.0,0.0
2014-12-23,1189.2,,,,,1.4,0.0,0.0
2014-12-24,1184.9,,,,,4.3,0.0,0.0
2014-12-26,1206.7,,,,,21.8,0.0,0.0
2014-12-29,1192.9,,,,,13.8,0.0,0.0
2014-12-30,1211.1,,,,,18.2,0.0,0.0
2014-12-31,1194.7,,,,,16.4,0.0,0.0
2015-01-02,1197.0,,,,,2.3,0.0,0.0
2015-01-05,1214.8,,,,,17.8,0.0,0.0
2015-01-06,1229.2,,,,,14.4,0.0,0.0
2015-01-07,1220.6,,,,,8.6,0.0,0.0
2015-01-08,1218.6,,,,,2.0,0.0,0.0
2015-01-09,1225.7,,,,,7.1,0.0,0.0
2015-01-12,1242.0,,,,,16.3,0.0,0.0
2015-01-13,1243.3,,,,,1.3,0.0,0.0
2015-01-14,1241.7,,,,,1.6,0.0,0.0
2015-01-15,1272.1,,,,,30.4,0.0,0.0
2015-01-16,1284.5,,,,,12.4,0.0,0.0
2015-01-20,1302.0,,,,,17.5,0.0,0.0
2015-01-21,1302.0,,,,,,0.0,0.0
2015-01-22,1309.6,,,,,7.6,0.0,0.0
2015-01-23,1301.2,,,,,8.4,0.0,0.0
2015-01-26,1288.5,,,,,12.7,25.0,0.0
2015-01-27,1300.7,,,,,12.2,0.0,25.0
2015-01-28,1294.8,,,,,5.9,0.0,25.0
2015-01-29,1263.5,,,,,31.3,0.0,25.0
2015-01-30,1286.6,,,,,23.1,0.0,25.0
2015-02-02,1284.5,,,,,2.1,0.0,25.0
2015-02-03,1268.3,,,,,16.2,0.0,25.0
2015-02-04,1273.0,,,,,4.7,0.0,25.0
2015-02-05,1271.5,,,,,1.5,0.0,25.0
2015-02-06,1244.9,,,,,26.6,0.0,25.0
2015-02-09,1251.7,,,,,6.8,0.0,25.0
2015-02-10,1242.2,,,,,9.5,0.0,25.0
2015-02-11,1229.6,,,,,12.6,0.0,25.0
2015-02-12,1230.4,1233.5,1233.5,1230.8,,0.8,3.0,25.0
2015-02-13,1236.9,,,,,6.5,0.0,26.0
2015-02-17,1218.7,,,,,18.2,0.0,26.0
2015-02-18,1210.2,1209.3,1209.3,1209.3,,8.5,201.0,26.0
2015-02-19,1217.0,,,,,6.8,0.0,226.0
2015-02-20,1214.0,,,,,3.0,0.0,226.0
2015-02-23,1209.5,,,,,4.5,0.0,226.0
2015-02-24,1205.6,,,,,3.9,0.0,226.0
2015-02-25,1209.7,,,,,4.1,0.0,226.0
2015-02-26,1219.1,,,,,9.4,0.0,226.0
2015-02-27,1222.4,,,,,3.3,200.0,226.0
2015-03-02,1217.9,,,,,4.5,0.0,326.0
2015-03-03,1214.4,,,,,3.5,200.0,326.0
2015-03-04,1210.8,,,,,3.6,0.0,526.0
2015-03-05,1206.0,,,,,4.8,0.0,526.0
2015-03-06,1174.4,,,,,31.6,0.0,526.0
2015-03-09,1176.7,,,,,2.3,0.0,526.0
2015-03-10,1170.0,,,,,6.7,0.0,526.0
2015-03-11,1160.3,,,,,9.7,0.0,526.0
2015-03-12,1160.9,1160.6,1160.6,1160.6,,0.6,1.0,526.0
2015-03-13,1161.4,,,,,0.5,0.0,529.0
2015-03-16,1161.8,,,,,0.4,0.0,529.0
2015-03-17,1156.9,,,,,4.9,50.0,529.0
2015-03-18,1159.9,,,,,3.0,60.0,529.0
2015-03-19,1177.3,,,,,17.4,0.0,535.0
2015-03-20,1192.9,,,,,15.6,1.0,535.0
2015-03-23,1195.7,,,,,2.8,0.0,536.0
2015-03-24,1199.4,,,,,3.7,0.0,536.0
2015-03-25,1205.5,,,,,6.1,0.0,536.0
2015-03-26,1213.5,,,,,8.0,0.0,536.0
2015-03-27,1208.5,,,,,5.0,0.0,536.0
2015-03-30,1193.0,,,,,15.5,0.0,536.0
2015-03-31,1190.7,,,,,2.3,0.0,536.0
2015-04-01,1215.6,,,,,24.9,0.0,536.0
2015-04-02,1208.7,,,,,6.9,0.0,536.0
2015-04-06,1226.1,1222.4,1222.4,1222.4,,17.4,1.0,536.0
2015-04-07,1218.6,,,,,7.5,0.0,537.0
2015-04-08,1211.3,,,,,7.3,250.0,537.0
2015-04-09,1201.9,,,,,9.4,0.0,631.0
2015-04-10,1213.2,,,,,11.3,0.0,631.0
2015-04-13,1207.7,,,,,5.5,0.0,631.0
2015-04-14,1200.4,,,,,7.3,0.0,631.0
2015-04-15,1209.1,,,,,8.7,0.0,631.0
2015-04-16,1206.0,,,,,3.1,0.0,631.0
2015-04-17,1211.4,,,,,5.4,0.0,631.0
2015-04-20,1202.0,,,,,9.4,0.0,631.0
2015-04-21,1211.5,,,,,9.5,528.0,631.0
2015-04-22,1195.3,,,,,16.2,0.0,1109.0
2015-04-23,1202.6,1195.8,1195.8,1195.8,,7.3,2.0,1109.0
2015-04-24,1182.7,,,,,19.9,0.0,1109.0
2015-04-27,1211.2,,,,,28.5,79.0,1109.0
2015-04-28,1222.3,,,,,11.1,100.0,1184.0
2015-04-29,1218.4,,,,,3.9,0.0,1284.0
2015-04-30,1190.8,,,,,27.6,0.0,1284.0
2015-05-01,1183.0,,,,,7.8,50.0,1284.0
2015-05-04,1195.5,,,,,12.5,0.0,1334.0
2015-05-05,1202.1,,,,,6.6,0.0,1334.0
2015-05-06,1199.1,,,,,3.0,0.0,1334.0
2015-05-07,1191.0,,,,,8.1,0.0,1334.0
2015-05-08,1197.0,,,,,6.0,0.0,1334.0
2015-05-11,1191.1,,,,,5.9,0.0,1334.0
2015-05-12,1200.5,,,,,9.4,0.0,1334.0
2015-05-13,1226.4,,,,,25.9,1.0,1334.0
2015-05-14,1233.3,1220.8,1220.8,1220.8,,6.9,23.0,1335.0
2015-05-15,1233.3,,,,,,0.0,1358.0
2015-05-18,1235.6,,,,,2.3,0.0,1336.0
2015-05-19,1215.0,,,,,20.6,0.0,1336.0
2015-05-20,1217.1,,,,,2.1,0.0,1336.0
2015-05-21,1212.3,,,,,4.8,75.0,1336.0
2015-05-22,1212.6,,,,,0.3,0.0,1361.0
2015-05-26,1195.5,1200.0,1200.0,1200.0,,17.1,2.0,1361.0
2015-05-27,1194.3,,,,,1.2,0.0,1360.0
2015-05-28,1196.3,,1194.5,,,2.0,0.0,1360.0
2015-05-29,1197.3,,,,,1.0,0.0,1360.0
2015-06-01,1196.6,,,,,0.7,0.0,1360.0
2015-06-02,1202.4,,,,,5.8,350.0,1360.0
2015-06-03,1193.1,,,,,9.3,0.0,1310.0
2015-06-04,1183.4,,,,,9.7,0.0,1310.0
2015-06-05,1176.7,,,,,6.7,0.0,1310.0
2015-06-08,1182.1,,,,,5.4,0.0,1310.0
2015-06-09,1186.2,,,,,4.1,0.0,1310.0
2015-06-10,1195.4,,,,,9.2,0.0,1310.0
2015-06-11,1189.4,,,,,6.0,0.0,1310.0
2015-06-12,1188.4,,,,,1.0,0.0,1310.0
2015-06-15,1195.0,,,,,6.6,6.0,1310.0
2015-06-16,1189.9,,,,,5.1,1.0,1316.0
2015-06-17,1186.0,,,,,3.9,1.0,1317.0
2015-06-18,1210.6,,,,,24.6,0.0,1316.0
2015-06-19,1210.1,,,,,0.5,0.0,1316.0
2015-06-22,1192.7,,,,,17.4,0.0,1316.0
2015-06-23,1185.3,,,,,7.4,0.0,1316.0
2015-06-24,1181.6,1178.0,1178.0,1178.0,,3.7,1.0,1316.0
2015-06-25,1180.7,,,,,0.9,0.0,1317.0
2015-06-26,1182.3,,,,,1.6,0.0,1317.0
2015-06-29,1187.8,,,,,5.5,0.0,1317.0
2015-06-30,1180.5,,,,,7.3,0.0,1317.0
2015-07-01,1178.4,,,,,2.1,0.0,1317.0
2015-07-02,1172.3,1171.0,1171.0,1166.6,,6.1,3.0,1317.0
