Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2014-10-30,3.045,,,,,0.0,0.0,0.0
2014-10-31,3.03,,,,,0.015,0.0,0.0
2014-11-03,3.054,,,,,0.024,0.0,0.0
2014-11-04,3.009,,,,,0.045,0.0,0.0
2014-11-05,2.997,,,,,0.012,0.0,0.0
2014-11-06,3.002,,,,,0.005,0.0,0.0
2014-11-07,3.0210000000000004,,,,,0.019,0.0,0.0
2014-11-10,3.0060000000000002,,,,,0.015,0.0,0.0
2014-11-11,3.0195,,,,,0.0135,0.0,0.0
2014-11-12,3.0060000000000002,,,,,0.0135,0.0,0.0
2014-11-13,2.9765,,,,,0.0295,0.0,0.0
2014-11-14,3.0210000000000004,,,,,0.0445,0.0,0.0
2014-11-17,3.0135,,,,,0.0075,0.0,0.0
2014-11-18,2.9745,,,,,0.039,0.0,0.0
2014-11-19,3.015,,,,,0.0405,0.0,0.0
2014-11-20,2.9989999999999997,,,,,0.016,0.0,0.0
2014-11-21,3.0195,,,,,0.0205,0.0,0.0
2014-11-24,3.0010000000000003,,,,,0.0185,0.0,0.0
2014-11-25,2.9845,,,,,0.0165,0.0,0.0
2014-11-26,2.9619999999999997,,,,,0.0225,0.0,0.0
2014-11-28,2.8525,,,,,0.1095,0.0,0.0
2014-12-01,2.9,,,,,0.0475,0.0,0.0
2014-12-02,2.8960000000000004,,,,,0.004,0.0,0.0
2014-12-03,2.8825,,,,,0.0135,0.0,0.0
2014-12-04,2.9275,,,,,0.045,0.0,0.0
2014-12-05,2.9160000000000004,,,,,0.0115,0.0,0.0
2014-12-08,2.8985,,,,,0.0175,0.0,0.0
2014-12-09,2.9375,,,,,0.039,0.0,0.0
2014-12-10,2.903,,,,,0.0345,0.0,0.0
2014-12-11,2.935,,,,,0.032,0.0,0.0
2014-12-12,2.947,,,,,0.012,0.0,0.0
2014-12-15,2.8930000000000002,,,,,0.054000000000000006,0.0,0.0
2014-12-16,2.8810000000000002,,,,,0.012,0.0,0.0
2014-12-17,2.8905,,,,,0.0095,0.0,0.0
2014-12-18,2.872,,,,,0.0185,0.0,0.0
2014-12-19,2.8985,,,,,0.0265,0.0,0.0
2014-12-22,2.8865,,,,,0.012,0.0,0.0
2014-12-23,2.8795,,,,,0.006999999999999999,0.0,0.0
2014-12-24,2.867,,,,,0.0125,0.0,0.0
2014-12-26,2.8285,,,,,0.0385,0.0,0.0
2014-12-29,2.8325,,,,,0.004,0.0,0.0
2014-12-31,2.8345,,,,,0.0275,0.0,0.0
2015-01-02,2.8275,,,,,0.006999999999999999,0.0,0.0
2015-01-05,2.7755,,,,,0.052000000000000005,0.0,0.0
2015-01-06,2.7739999999999996,,,,,0.0015,0.0,0.0
2015-01-07,2.762,,,,,0.012,0.0,0.0
2015-01-08,2.772,,,,,0.01,0.0,0.0
2015-01-09,2.7535,,,,,0.0185,0.0,0.0
2015-01-12,2.7245,,,,,0.028999999999999998,0.0,0.0
2015-01-13,2.639,,,,,0.0855,0.0,0.0
2015-01-14,2.511,,,,,0.128,0.0,0.0
2015-01-15,2.5775,,,,,0.0665,0.0,0.0
2015-01-16,2.6325,,,,,0.055,0.0,0.0
2015-01-20,2.6095,,,,,0.023,0.0,0.0
2015-01-21,2.6255,,,,,0.016,0.0,0.0
2015-01-22,2.5975,,,,,0.027999999999999997,0.0,0.0
2015-01-23,2.5245,,,,,0.073,0.0,0.0
2015-01-26,2.5669999999999997,,,,,0.0425,0.0,0.0
2015-01-27,2.4885,,,,,0.0785,0.0,0.0
2015-01-29,2.472,,,,,0.033,0.0,0.0
2015-01-30,2.5045,,,,,0.0325,0.0,0.0
2015-02-02,2.5065,,,,,0.002,0.0,0.0
2015-02-03,2.594,,,,,0.0875,0.0,0.0
2015-02-04,2.6,,,,,0.006,0.0,0.0
2015-02-05,2.608,,,,,0.008,0.0,0.0
2015-02-06,2.6,,,,,0.008,0.0,0.0
2015-02-09,2.5989999999999998,,,,,0.001,0.0,0.0
2015-02-10,2.574,,,,,0.025,0.0,0.0
2015-02-11,2.5525,,,,,0.0215,0.0,0.0
2015-02-12,2.61,,,,,0.0575,0.0,0.0
2015-02-13,2.6195,,,,,0.0095,0.0,0.0
2015-02-17,2.5955,,,,,0.024,0.0,0.0
2015-02-18,2.6225,,,,,0.027000000000000003,0.0,0.0
2015-02-19,2.628,,,,,0.0055,0.0,0.0
2015-02-20,2.6055,,,,,0.0225,0.0,0.0
2015-02-23,2.5989999999999998,,,,,0.0065,0.0,0.0
2015-02-24,2.6495,,,,,0.0505,0.0,0.0
2015-02-25,2.648,,,,,0.0015,0.0,0.0
2015-02-26,2.6955,,,,,0.0475,0.0,0.0
2015-02-27,2.6955,,,,,,0.0,0.0
2015-03-02,2.707,,,,,0.0115,0.0,0.0
2015-03-03,2.668,2.65,2.65,2.65,,0.039,1.0,0.0
2015-03-04,2.6675,,,,,0.0005,0.0,1.0
2015-03-05,2.6595,,,,,0.008,0.0,1.0
2015-03-06,2.62,2.6225,2.6225,2.6225,,0.0395,1.0,1.0
2015-03-09,2.6785,,,,,0.0585,0.0,2.0
2015-03-10,2.6335,,,,,0.045,0.0,2.0
2015-03-11,2.614,,,,,0.0195,0.0,2.0
2015-03-12,2.6645,,,,,0.0505,0.0,2.0
2015-03-13,2.6685,,,,,0.004,0.0,2.0
2015-03-16,2.675,,,,,0.0065,0.0,2.0
2015-03-17,2.6405,,,,,0.0345,0.0,2.0
2015-03-18,2.5785,,,,,0.062,0.0,2.0
2015-03-19,2.6655,,,,,0.087,0.0,2.0
2015-03-20,2.7555,,,,,0.09,0.0,2.0
2015-03-23,2.7855,,,,,0.03,0.0,2.0
2015-03-24,2.7995,,,,,0.013999999999999999,0.0,2.0
2015-03-25,2.7910000000000004,,,,,0.0085,0.0,2.0
2015-03-26,2.8075,,,,,0.0165,0.0,2.0
2015-03-27,2.765,,,,,0.0425,0.0,2.0
2015-03-30,2.7805,,,,,0.0155,0.0,2.0
2015-03-31,2.7405,,,,,0.04,6.0,2.0
2015-04-01,2.75,,,,,0.0095,1.0,8.0
2015-04-02,2.7355,,,,,0.0145,0.0,9.0
2015-04-06,2.7195,,,,,0.016,0.0,9.0
2015-04-07,2.765,,,,,0.0455,0.0,9.0
2015-04-08,2.7385,,,,,0.0265,0.0,9.0
2015-04-09,2.7365,,,,,0.002,2.0,9.0
2015-04-10,2.741,,,,,0.0045,0.0,9.0
2015-04-13,2.7235,,,,,0.0175,0.0,9.0
2015-04-14,2.7025,,,,,0.021,0.0,9.0
2015-04-15,2.718,,,,,0.0155,0.0,9.0
2015-04-16,2.7765,,,,,0.0585,0.0,9.0
2015-04-17,2.78,,,,,0.0035,0.0,9.0
2015-04-20,2.7445,,,,,0.0355,0.0,9.0
2015-04-21,2.7319999999999998,,,,,0.0125,2.0,9.0
2015-04-22,2.7095,,,,,0.0225,0.0,9.0
2015-04-23,2.7289999999999996,,,,,0.0195,0.0,9.0
2015-04-24,2.7765,,,,,0.0475,0.0,9.0
2015-04-27,2.7969999999999997,,,,,0.0205,0.0,9.0
2015-04-28,2.804,,,,,0.006999999999999999,0.0,9.0
2015-04-29,2.812,,,,,0.008,0.0,9.0
2015-04-30,2.895,,,,,0.083,0.0,9.0
2015-05-01,2.9325,,,,,0.0375,0.0,9.0
2015-05-04,2.9275,,,,,0.005,0.0,9.0
2015-05-05,2.944,,,,,0.0165,2.0,9.0
2015-05-06,2.9360000000000004,,,,,0.008,0.0,9.0
2015-05-07,2.924,,,,,0.012,0.0,9.0
2015-05-08,2.9219999999999997,,,,,0.002,0.0,9.0
2015-05-11,2.91,,,,,0.012,0.0,9.0
2015-05-12,2.9345,,,,,0.0245,0.0,9.0
2015-05-13,2.9330000000000003,,,,,0.0015,0.0,9.0
2015-05-14,2.929,,,,,0.004,0.0,9.0
2015-05-15,2.93,,,,,0.001,0.0,9.0
2015-05-18,2.918,,,,,0.012,0.0,9.0
2015-05-19,2.855,,,,,0.063,0.0,9.0
2015-05-20,2.844,,,,,0.011000000000000001,0.0,9.0
2015-05-21,2.864,,,,,0.02,0.0,9.0
2015-05-22,2.8315,,,,,0.0325,0.0,9.0
2015-05-26,2.8055,,,,,0.026000000000000002,0.0,9.0
2015-05-27,2.7969999999999997,,,,,0.0085,0.0,9.0
2015-05-28,2.7935,,,,,0.0035,6.0,9.0
2015-05-29,2.758,,,,,0.0355,0.0,15.0
2015-06-01,2.7465,2.7415,2.742,2.7415,,0.0115,2.0,15.0
2015-06-02,2.7625,,,,,0.016,0.0,17.0
2015-06-03,2.7539999999999996,,,,,0.0085,0.0,17.0
2015-06-04,2.721,,,,,0.033,0.0,17.0
2015-06-05,2.727,,,,,0.006,0.0,17.0
2015-06-08,2.727,,,,,,0.0,17.0
2015-06-09,2.7405,,,,,0.0135,0.0,17.0
2015-06-10,2.7765,,,,,0.036000000000000004,0.0,17.0
2015-06-11,2.7060000000000004,,,,,0.0705,0.0,17.0
2015-06-12,2.7135,2.7195,2.7195,2.7195,,0.0075,3.0,17.0
2015-06-15,2.6855,,,,,0.027999999999999997,0.0,20.0
2015-06-16,2.6565,2.67,2.67,2.67,,0.028999999999999998,1.0,20.0
2015-06-17,2.641,,,,,0.0155,0.0,20.0
2015-06-18,2.6445,,,,,0.0035,0.0,20.0
2015-06-19,2.608,,,,,0.0365,0.0,20.0
2015-06-22,2.6055,,,,,0.0025,0.0,20.0
2015-06-23,2.6475,2.6645,2.6645,2.6645,,0.042,1.0,20.0
2015-06-24,2.6545,,,,,0.006999999999999999,0.0,21.0
2015-06-25,2.6510000000000002,,,,,0.0035,0.0,21.0
2015-06-26,2.6665,,,,,0.0155,0.0,21.0
2015-06-29,2.6660000000000004,,,,,0.0005,1.0,21.0
2015-06-30,2.6485,,,,,0.0175,0.0,20.0
2015-07-01,2.661,,,,,0.0125,0.0,20.0
2015-07-02,2.662,,,,,0.001,0.0,20.0
2015-07-06,2.575,,,,,0.087,0.0,20.0
2015-07-07,2.484,,,,,0.091,0.0,20.0
2015-07-08,2.533,,,,,0.049,0.0,20.0
2015-07-09,2.5860000000000003,,,,,0.053,0.0,20.0
2015-07-10,2.571,,,,,0.015,0.0,20.0
2015-07-13,2.574,,,,,0.003,0.0,20.0
2015-07-14,2.5705,,,,,0.0035,0.0,20.0
2015-07-15,2.5580000000000003,,,,,0.0125,0.0,20.0
2015-07-16,2.562,,,,,0.004,0.0,17.0
2015-07-17,2.5345,,,,,0.0275,0.0,17.0
2015-07-20,2.5215,,,,,0.013000000000000001,0.0,17.0
2015-07-21,2.5145,,,,,0.006999999999999999,0.0,17.0
2015-07-22,2.47,2.48,2.48,2.47,2.47,0.0445,3.0,17.0
2015-07-23,2.4330000000000003,2.408,2.408,2.408,2.408,0.037000000000000005,1.0,17.0
2015-07-24,2.4305,,,,,0.0025,0.0,19.0
2015-07-27,2.4005,,,,,0.03,0.0,19.0
2015-07-28,2.4445,,,,,0.044000000000000004,1.0,19.0
2015-07-29,2.4525,,,,,0.008,0.0,19.0
2015-07-30,2.423,,,,,0.0295,0.0,19.0
2015-07-31,2.4115,,,,,0.0115,0.0,19.0
2015-08-03,2.3955,2.39,2.39,2.39,2.39,0.016,2.0,19.0
2015-08-04,2.4085,,,,,0.013000000000000001,0.0,20.0
2015-08-05,2.392,,,,,0.0165,0.0,20.0
2015-08-06,2.3815,,,,,0.0105,0.0,20.0
2015-08-07,2.3765,,,,,0.005,0.0,20.0
2015-08-10,2.4395,2.435,2.435,2.435,2.435,0.063,5.0,20.0
2015-08-11,2.369,2.405,2.405,2.405,2.405,0.0705,1.0,23.0
2015-08-12,2.383,,,,,0.013999999999999999,0.0,24.0
2015-08-13,2.379,,,,,0.004,0.0,24.0
2015-08-14,2.3765,,,,,0.0025,0.0,24.0
2015-08-17,2.3445,,,,,0.032,0.0,24.0
2015-08-18,2.3080000000000003,,,,,0.0365,0.0,24.0
2015-08-19,2.302,,,,,0.006,0.0,24.0
2015-08-20,2.3415,,,,,0.0395,0.0,24.0
2015-08-21,2.3215,,,,,0.02,0.0,24.0
2015-08-24,2.2695,2.2785,2.2785,2.2785,2.2785,0.052000000000000005,1.0,24.0
2015-08-25,2.3165,2.291,2.291,2.291,2.291,0.047,20.0,24.0
2015-08-26,2.2535,,,,,0.063,4.0,38.0
2015-08-27,2.3415,,,,,0.08800000000000001,2.0,38.0
2015-08-28,2.362,,,,,0.0205,1.0,38.0
2015-08-31,2.3545,,,,,0.0075,0.0,39.0
2015-09-01,2.3195,,,,,0.035,0.0,39.0
2015-09-02,2.344,,,,,0.0245,7.0,39.0
2015-09-03,2.395,,,,,0.051,0.0,41.0
2015-09-04,2.3265,,,,,0.0685,0.0,41.0
2015-09-08,2.4385,,,,,0.11199999999999999,0.0,41.0
2015-09-09,2.4425,2.4445,2.4445,2.444,2.444,0.004,2.0,41.0
2015-09-10,2.449,2.4819999999999998,2.4819999999999998,2.4819999999999998,2.4819999999999998,0.0065,1.0,41.0
2015-09-11,2.4495,2.438,2.438,2.438,2.438,0.0005,2.0,41.0
2015-09-14,2.4075,,,,,0.042,2.0,41.0
2015-09-15,2.43,,,,,0.0225,0.0,42.0
2015-09-16,2.4535,,,,,0.0235,0.0,42.0
2015-09-17,2.4530000000000003,,,,,0.0005,0.0,42.0
2015-09-18,2.3925,2.39,2.39,2.39,2.39,0.0605,6.0,42.0
2015-09-21,2.4,,,,,0.0075,0.0,40.0
2015-09-22,2.3105,2.35,2.35,2.3445,2.3445,0.0895,26.0,40.0
2015-09-23,2.3075,,,,,0.003,0.0,36.0
2015-09-24,2.3169999999999997,,,,,0.0095,0.0,36.0
2015-09-25,2.2955,2.32,2.32,2.32,2.32,0.0215,4.0,36.0
2015-09-28,2.266,2.275,2.275,2.275,2.275,0.0295,1.0,36.0
2015-09-29,2.2645,,,,,0.0015,0.0,37.0
2015-09-30,2.3495,2.315,2.333,2.315,2.333,0.085,2.0,37.0
2015-10-01,2.3155,2.3265,2.3265,2.3265,2.3265,0.034,2.0,38.0
2015-10-02,2.3369999999999997,,,,,0.0215,3.0,40.0
2015-10-05,2.3655,,,,,0.0285,0.0,40.0
2015-10-06,2.3645,,,,,0.001,0.0,40.0
2015-10-07,2.3725,,2.369,,2.369,0.008,0.0,40.0
2015-10-08,2.3485,,,,,0.024,0.0,40.0
2015-10-09,2.415,,,,,0.0665,0.0,40.0
2015-10-12,2.42,,,,,0.005,1.0,40.0
2015-10-13,2.39,,,,,0.03,8.0,40.0
2015-10-14,2.4125,,,,,0.0225,5.0,47.0
2015-10-15,2.421,,,,,0.0085,0.0,48.0
2015-10-16,2.4045,,,,,0.0165,2.0,48.0
2015-10-19,2.3745,,,,,0.03,0.0,50.0
2015-10-20,2.371,2.36,2.364,2.36,2.364,0.0035,7.0,50.0
2015-10-21,2.365,,,,,0.006,0.0,57.0
2015-10-22,2.385,2.403,2.403,2.403,2.403,0.02,5.0,57.0
2015-10-23,2.3565,2.364,2.364,2.364,2.364,0.0285,2.0,58.0
2015-10-26,2.359,,,,,0.0025,0.0,57.0
2015-10-27,2.369,2.3735,2.3735,2.3735,2.3735,0.01,2.0,57.0
2015-10-28,2.372,,,,,0.003,0.0,58.0
2015-10-29,2.3335,,,,,0.0385,1.0,58.0
2015-10-30,2.3305,2.3305,2.3305,2.3305,2.3305,0.003,3.0,57.0
2015-11-02,2.3335,,,,,0.003,0.0,58.0
2015-11-03,2.343,,,,,0.0095,0.0,58.0
2015-11-04,2.3365,,,,,0.0065,1.0,58.0
2015-11-05,2.276,2.295,2.295,2.295,2.295,0.0605,4.0,58.0
2015-11-06,2.2695,2.272,2.2745,2.2635,2.2745,0.0065,7.0,62.0
2015-11-09,2.259,2.26,2.26,2.26,2.26,0.0105,7.0,69.0
2015-11-10,2.2405,2.24,2.2425,2.24,2.2425,0.0185,12.0,74.0
2015-11-11,2.242,,,,,0.0015,0.0,81.0
2015-11-12,2.2025,,,,,0.0395,5.0,81.0
2015-11-13,2.195,2.194,2.194,2.194,2.194,0.0075,5.0,81.0
2015-11-16,2.1485,,,,,0.0465,35.0,82.0
2015-11-17,2.1315,2.137,2.138,2.1305,2.1305,0.017,16.0,82.0
2015-11-18,2.102,2.1225,2.123,2.1155,2.1155,0.0295,3.0,84.0
2015-11-19,2.104,2.106,2.1125,2.106,2.1125,0.002,5.0,87.0
2015-11-20,2.0775,2.076,2.081,2.0755,2.081,0.0265,10.0,91.0
2015-11-23,2.0405,2.032,2.032,2.032,2.032,0.037000000000000005,2.0,90.0
2015-11-24,2.09,2.095,2.095,2.0909999999999997,2.0909999999999997,0.0495,2.0,92.0
2015-11-25,2.0705,,,,,0.0195,1.0,92.0
2015-11-27,2.0795,,,,,0.009000000000000001,0.0,92.0
2015-11-30,2.0705,2.075,2.075,2.075,2.075,0.009000000000000001,2.0,92.0
2015-12-01,2.0935,,,,,0.023,1.0,94.0
2015-12-02,2.0555,2.0695,2.0695,2.0695,2.0695,0.038,1.0,95.0
2015-12-03,2.0825,,,,,0.027000000000000003,0.0,96.0
2015-12-04,2.1015,,,,,0.019,0.0,96.0
2015-12-07,2.0709999999999997,2.0965,2.0965,2.0709999999999997,2.0709999999999997,0.0305,4.0,96.0
2015-12-08,2.072,,,,,0.001,0.0,100.0
2015-12-09,2.0815,2.084,2.084,2.084,2.084,0.0095,1.0,100.0
2015-12-10,2.089,2.081,2.081,2.081,2.081,0.0075,1.0,101.0
2015-12-11,2.133,2.126,2.126,2.126,2.126,0.044000000000000004,1.0,102.0
2015-12-14,2.1305,2.128,2.128,2.128,2.128,0.0025,1.0,103.0
2015-12-15,2.0805,2.075,2.075,2.075,2.075,0.05,3.0,104.0
2015-12-16,2.0935,2.0980000000000003,2.101,2.0980000000000003,2.101,0.013000000000000001,6.0,107.0
2015-12-17,2.066,,,,,0.0275,18.0,109.0
2015-12-18,2.1325,2.1145,2.1145,2.1145,2.1145,0.0665,3.0,119.0
2015-12-21,2.1605,,,,,0.027999999999999997,0.0,122.0
2015-12-22,2.129,2.133,2.133,2.133,2.133,0.0315,1.0,122.0
2015-12-23,2.1435,,,,,0.0145,0.0,123.0
2015-12-24,2.142,,,,,0.0015,1.0,123.0
2015-12-28,2.0965,2.101,2.101,2.101,2.101,0.0455,3.0,124.0
