Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2012-09-27,3.552,0.0,0.0,0.0,,,0.0,0.0
2012-09-28,3.5665,0.0,0.0,0.0,,,0.0,0.0
2012-10-01,3.5915,0.0,0.0,0.0,,,0.0,0.0
2012-10-02,3.608,0.0,0.0,0.0,,,0.0,0.0
2012-10-03,3.5935,0.0,0.0,0.0,,,0.0,0.0
2012-10-04,3.5955,0.0,0.0,0.0,,,0.0,0.0
2012-10-05,3.5865,0.0,0.0,0.0,,,0.0,0.0
2012-10-09,3.534,0.0,0.0,0.0,,,0.0,0.0
2012-10-10,3.534,0.0,0.0,0.0,,,0.0,0.0
2012-10-11,3.5665,0.0,0.0,0.0,,,0.0,0.0
2012-10-12,3.517,0.0,0.0,0.0,,,0.0,0.0
2012-10-15,3.519,0.0,0.0,0.0,,,0.0,0.0
2012-10-16,3.5185,0.0,0.0,0.0,,,0.0,0.0
2012-10-17,3.563,0.0,0.0,0.0,,,0.0,0.0
2012-10-18,3.564,0.0,0.0,0.0,,,0.0,0.0
2012-10-19,3.4645,0.0,0.0,0.0,,,0.0,0.0
2012-10-22,3.45,0.0,0.0,0.0,,,0.0,0.0
2012-10-23,3.402,0.0,0.0,0.0,,,0.0,0.0
2012-10-24,3.4005,0.0,0.0,0.0,,,0.0,0.0
2012-10-25,3.3845,0.0,0.0,0.0,,,0.0,0.0
2012-10-26,3.3865,0.0,0.0,0.0,,,0.0,0.0
2012-10-29,3.329,0.0,0.0,0.0,,,0.0,0.0
2012-10-30,3.343,0.0,0.0,0.0,,,0.0,0.0
2012-10-31,3.355,0.0,0.0,0.0,,,0.0,0.0
2012-11-01,3.388,0.0,0.0,0.0,,,0.0,0.0
2012-11-02,3.3185,0.0,0.0,0.0,,,0.0,0.0
2012-11-05,3.305,0.0,0.0,0.0,,,0.0,0.0
2012-11-06,3.3405,0.0,0.0,0.0,,,0.0,0.0
2012-11-07,3.2755,0.0,0.0,0.0,,,0.0,0.0
2012-11-08,3.3045,0.0,0.0,0.0,,,0.0,0.0
2012-11-09,3.281,0.0,0.0,0.0,,,0.0,0.0
2012-11-12,3.3035,0.0,0.0,0.0,,,0.0,0.0
2012-11-13,3.3085,0.0,0.0,0.0,,,0.0,0.0
2012-11-14,3.29,0.0,0.0,0.0,,,0.0,0.0
2012-11-15,3.298,0.0,0.0,0.0,,,0.0,0.0
2012-11-16,3.286,0.0,0.0,0.0,,,0.0,0.0
2012-11-19,3.3605,0.0,0.0,0.0,,,0.0,0.0
2012-11-20,3.351,0.0,0.0,0.0,,,0.0,0.0
2012-11-21,3.333,0.0,0.0,0.0,,,0.0,0.0
2012-11-23,3.3665,0.0,0.0,0.0,,,0.0,0.0
2012-11-26,3.3905,0.0,0.0,0.0,,,0.0,0.0
2012-11-27,3.394,0.0,0.0,0.0,,,0.0,0.0
2012-11-28,3.3805,0.0,0.0,0.0,,,0.0,0.0
2012-11-29,3.448,0.0,0.0,0.0,,,0.0,0.0
2012-11-30,3.501,0.0,0.0,0.0,,,0.0,0.0
2012-12-03,3.5075,0.0,0.0,0.0,,,0.0,0.0
2012-12-04,3.5075,0.0,0.0,0.0,,,0.0,0.0
2012-12-05,3.537,0.0,0.0,0.0,,,0.0,0.0
2012-12-06,3.497,0.0,0.0,0.0,,,0.0,0.0
2012-12-07,3.515,0.0,0.0,0.0,,,0.0,0.0
2012-12-10,3.574,0.0,0.0,0.0,,,0.0,0.0
2012-12-11,3.554,0.0,0.0,0.0,,,0.0,0.0
2012-12-12,3.5835,0.0,0.0,0.0,,,0.0,0.0
2012-12-13,3.526,0.0,0.0,0.0,,,0.0,0.0
2012-12-14,3.549,0.0,0.0,0.0,,,0.0,0.0
2012-12-17,3.533,0.0,0.0,0.0,,,0.0,0.0
2012-12-18,3.52,0.0,0.0,0.0,,,0.0,0.0
2012-12-19,3.4715,0.0,0.0,0.0,,,0.0,0.0
2012-12-20,3.404,0.0,0.0,0.0,,,0.0,0.0
2012-12-21,3.4335,0.0,0.0,0.0,,,0.0,0.0
2012-12-24,3.4135,0.0,0.0,0.0,,,0.0,0.0
2012-12-26,3.465,0.0,0.0,0.0,,,0.0,0.0
2012-12-27,3.468,0.0,0.0,0.0,,,0.0,0.0
2012-12-28,3.456,0.0,0.0,0.0,,,0.0,0.0
2012-12-31,3.519,0.0,0.0,0.0,,,0.0,0.0
2013-01-02,3.604,0.0,0.0,0.0,,,0.0,0.0
2013-01-03,3.586,0.0,0.0,0.0,,,0.0,0.0
2013-01-04,3.5655,0.0,0.0,0.0,,,0.0,0.0
2013-01-07,3.553,0.0,0.0,0.0,,,0.0,0.0
2013-01-08,3.55,0.0,0.0,0.0,,,0.0,0.0
2013-01-09,3.5515,0.0,0.0,0.0,,,0.0,0.0
2013-01-10,3.5945,0.0,0.0,0.0,,,0.0,0.0
2013-01-11,3.545,0.0,0.0,0.0,,,0.0,0.0
2013-01-14,3.529,0.0,0.0,0.0,,,0.0,0.0
