Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2016-03-22,160.75,,,,,0.1875,0.0,0.0
2016-03-23,162.34375,,,,,1.59375,0.0,0.0
2016-03-24,161.875,,,,,0.46875,0.0,0.0
2016-03-28,162.375,,,,,0.5,0.0,0.0
2016-03-29,162.09375,,,,,0.28125,0.0,0.0
2016-03-30,160.96875,,,,,1.125,0.0,0.0
2016-03-31,161.90625,,,,,0.9375,0.0,0.0
2016-04-01,161.84375,,,,,0.0625,0.0,0.0
2016-04-04,162.125,,,,,0.28125,0.0,0.0
2016-04-05,163.6875,,,,,1.5625,0.0,0.0
2016-04-06,162.8125,,,,,0.875,0.0,0.0
2016-04-07,164.4375,,163.21875,,163.21875,1.625,0.0,0.0
2016-04-08,163.625,,,,,0.8125,0.0,0.0
2016-04-11,163.53125,,,,,0.09375,0.0,0.0
2016-04-12,162.46875,,,,,1.0625,0.0,0.0
2016-04-13,163.28125,,,,,0.8125,0.0,0.0
2016-04-14,162.71875,,,,,0.5625,0.0,0.0
2016-04-15,163.53125,,,,,0.8125,0.0,0.0
2016-04-18,162.78125,,,,,0.75,0.0,0.0
2016-04-19,162.4375,,,,,0.34375,0.0,0.0
2016-04-20,160.78125,,162.5,162.25,162.25,1.65625,0.0,0.0
2016-04-21,160.0625,,,,,0.71875,0.0,0.0
2016-04-22,159.875,,,,,0.1875,0.0,0.0
2016-04-25,159.34375,,,,,0.53125,0.0,0.0
2016-04-26,158.625,,,,,0.71875,0.0,0.0
2016-04-27,160.09375,,,,,1.46875,0.0,0.0
2016-04-28,160.15625,,,,,0.0625,0.0,0.0
2016-04-29,160.6875,,,,,0.53125,0.0,0.0
2016-05-02,159.5625,,,,,1.125,0.0,0.0
2016-05-03,161.21875,,160.625,,160.625,1.65625,0.0,0.0
2016-05-04,161.71875,,,,,0.5,0.0,0.0
2016-05-05,162.75,,,,,1.03125,0.0,0.0
2016-05-06,162.375,,,,,0.375,0.0,0.0
2016-05-09,162.8125,,,,,0.4375,0.0,0.0
2016-05-10,162.90625,,,,,0.09375,0.0,0.0
2016-05-11,163.53125,,,,,0.625,0.0,0.0
2016-05-12,162.8125,,,,,0.71875,0.0,0.0
2016-05-13,164.09375,,,,,1.28125,0.0,0.0
2016-05-16,162.9375,,,,,1.15625,0.0,0.0
2016-05-17,163.125,,,,,0.1875,0.0,0.0
2016-05-18,160.625,159.90625,159.90625,159.90625,159.90625,2.5,3.0,0.0
2016-05-19,161.71875,,,,,1.09375,0.0,3.0
2016-05-20,161.625,,,,,0.09375,0.0,3.0
2016-05-23,161.84375,,,161.59375,161.59375,0.21875,0.0,3.0
2016-05-24,161.40625,,,161.46875,161.46875,0.4375,0.0,3.0
2016-05-25,160.96875,,,,,0.4375,0.0,3.0
2016-05-26,161.9375,,,,,0.96875,0.0,3.0
2016-05-27,161.6875,,,,,0.25,0.0,3.0
2016-05-31,162.0625,,,,,0.375,0.0,3.0
2016-06-01,162.28125,,162.75,,162.75,0.21875,0.0,3.0
2016-06-02,163.40625,,,,,1.125,0.0,3.0
2016-06-03,165.34375,164.3125,164.6875,164.3125,164.6875,1.9375,1.0,3.0
2016-06-06,164.84375,164.5,164.5,164.5,164.5,0.5,1.0,4.0
2016-06-07,165.21875,,,,,0.375,0.0,5.0
2016-06-08,165.59375,165.125,165.21875,164.625,165.21875,0.375,1.0,5.0
2016-06-09,166.28125,,,,,0.6875,0.0,6.0
2016-06-10,167.09375,166.71875,167.15625,166.71875,167.15625,0.8125,1.0,6.0
2016-06-13,167.53125,,,,,0.4375,0.0,7.0
2016-06-14,167.6875,,,,,0.15625,0.0,7.0
2016-06-15,167.96875,,168.03125,,168.03125,0.28125,0.0,7.0
2016-06-16,168.9375,,168.125,,168.125,0.96875,0.0,7.0
2016-06-17,167.90625,167.78125,167.78125,167.78125,167.78125,1.03125,2.0,7.0
