,close,high,low,open,volume
2017-03-20,0.7713,0.7726,0.7703,0.7715,29724
2017-03-21,0.7689,0.7737,0.767,0.7726,57561
2017-03-22,0.7665,0.7673,0.7644,0.7653,38446
2017-03-23,0.7622,0.7639,0.7611,0.7619,27270
2017-03-24,0.7617,0.7622,0.7603,0.7604,26603
2017-03-27,0.7612,0.7617,0.7597,0.7616,26214
2017-03-28,0.7624,0.7643,0.7612,0.7617,36247
2017-03-29,0.7659,0.7664,0.7643,0.7643,22427
2017-03-30,0.7649,0.7666,0.7629,0.7663,27477
2017-03-31,0.7636,0.7639,0.7612,0.7629,31461
2017-04-03,0.7589,0.7611,0.7586,0.7608,29792
2017-04-04,0.7549,0.756,0.754,0.7547,24226
2017-04-05,0.7572,0.7576,0.7547,0.7559,32676
2017-04-06,0.7531,0.7545,0.753,0.7543,22777
2017-04-07,0.7485,0.7512,0.7483,0.7498,41489
2017-04-10,0.7491,0.7495,0.748,0.7483,21612
2017-04-11,0.7486,0.7497,0.7465,0.7497,47502
2017-04-12,0.7467,0.7519,0.7464,0.7481,46221
2017-04-13,0.7574,0.758,0.7554,0.7573,27708
2017-04-17,0.7579,0.7602,0.7575,0.7585,18242
2017-04-18,0.7548,0.7553,0.7526,0.7534,25774
2017-04-19,0.7489,0.7511,0.7482,0.7507,32832
2017-04-20,0.752,0.7539,0.7514,0.7524,28799
2017-04-21,0.753,0.7539,0.7512,0.7529,23749
2017-04-24,0.7554,0.7565,0.7547,0.7556,19657
2017-04-25,0.7529,0.7537,0.7515,0.7516,26404
2017-04-26,0.746,0.7476,0.7447,0.7469,51476
2017-04-27,0.7464,0.7467,0.7433,0.7452,36225
2017-04-28,0.7476,0.7484,0.7441,0.7452,38109
2017-05-01,0.7528,0.7534,0.7518,0.7524,18202
2017-05-02,0.7525,0.753,0.7508,0.7513,20707
2017-05-03,0.7422,0.7458,0.7413,0.7457,53157
2017-05-04,0.7394,0.7407,0.7377,0.7381,41432
2017-05-05,0.7408,0.7421,0.738,0.7387,31898
2017-05-08,0.7382,0.7391,0.7371,0.7391,26210
2017-05-09,0.7331,0.736,0.7326,0.7344,33307
2017-05-10,0.7358,0.7389,0.7354,0.7372,38867
2017-05-11,0.7367,0.7378,0.735,0.7358,35246
2017-05-12,0.7387,0.7396,0.7377,0.7393,29940
2017-05-15,0.7409,0.7431,0.7405,0.743,28422
2017-05-16,0.7423,0.7433,0.7418,0.742,25643
2017-05-17,0.742,0.7432,0.7389,0.739,38027
2017-05-18,0.7411,0.7435,0.7409,0.7433,32389
2017-05-19,0.7453,0.7461,0.7437,0.7452,25580
2017-05-22,0.7472,0.7485,0.7465,0.7466,23402
2017-05-23,0.748,0.7502,0.7471,0.75,29226
2017-05-24,0.7481,0.7504,0.7451,0.7466,35478
2017-05-25,0.7452,0.7477,0.7447,0.747,25790
2017-05-26,0.7441,0.7451,0.7432,0.7447,22194
2017-05-30,0.7463,0.7467,0.7448,0.7451,23324
2017-05-31,0.7432,0.7445,0.7422,0.7436,38525
2017-06-01,0.7373,0.7388,0.737,0.7373,37190
2017-06-02,0.7434,0.7446,0.7411,0.7416,42354
2017-06-05,0.7487,0.7498,0.747,0.7471,28609
2017-06-06,0.7507,0.7521,0.7503,0.7512,36459
2017-06-07,0.7544,0.7565,0.7542,0.7551,37076
2017-06-08,0.7546,0.7549,0.7529,0.7547,24352
2017-06-09,0.7528,0.7535,0.7519,0.752,21319
2017-06-12,0.7539,0.7545,0.7525,0.7542,29458
2017-06-13,0.7539,0.7541,0.7528,0.7531,25231
2017-06-14,0.7591,0.7636,0.7566,0.7627,62325
2017-06-15,0.7582,0.7588,0.7568,0.758,24634
2017-06-16,0.7626,0.763,0.7611,0.7616,2240
