Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2016-11-17,24.55,24.65,24.7,24.65,40.0,0.0
2016-11-18,24.85,24.65,24.95,24.65,129.0,40.0
2016-11-21,24.85,24.85,24.85,24.8,119.0,178.0
2016-11-22,24.75,24.8,24.8,24.8,19.0,197.0
2016-11-23,25.2,25.0,25.25,25.0,635.0,773.0
2016-11-24,25.05,25.15,25.15,25.15,45.0,773.0
2016-11-25,25.15,25.05,25.25,25.05,811.0,1139.0
2016-11-28,25.4,0.0,0.0,0.0,0.0,1139.0
2016-11-29,25.3,25.25,25.25,25.25,100.0,1239.0
2016-11-30,25.2,0.0,0.0,0.0,0.0,1162.0
2016-12-01,25.25,25.25,25.3,25.25,250.0,1412.0
2016-12-02,25.4,25.4,25.5,25.35,31.0,1389.0
2016-12-05,25.3,25.0,25.3,25.0,74.0,1459.0
2016-12-06,24.95,24.95,24.95,24.95,501.0,1760.0
2016-12-07,24.75,24.75,24.8,24.6,47.0,1788.0
2016-12-08,24.55,24.7,24.7,24.4,33.0,1778.0
2016-12-09,24.8,24.65,24.65,24.65,1.0,1770.0
2016-12-12,24.9,24.85,24.85,24.85,11.0,1779.0
2016-12-13,24.7,24.8,24.8,24.7,347.0,2069.0
2016-12-14,24.9,24.95,25.0,24.95,178.0,2060.0
2016-12-15,24.7,24.75,24.9,24.75,118.0,2058.0
2016-12-16,24.6,24.65,24.65,24.65,100.0,2145.0
2016-12-19,24.5,24.45,24.45,24.45,10.0,2155.0
2016-12-20,24.4,0.0,0.0,0.0,0.0,2155.0
2016-12-21,24.35,0.0,0.0,0.0,0.0,2155.0
2016-12-22,24.5,0.0,0.0,0.0,0.0,2155.0
2016-12-23,24.4,0.0,0.0,0.0,0.0,2155.0
2016-12-27,24.5,0.0,0.0,0.0,0.0,2155.0
2016-12-28,24.6,0.0,0.0,0.0,0.0,2155.0
2016-12-29,24.85,25.05,25.05,24.4,160.0,0.0
2016-12-30,24.85,24.95,24.95,24.65,292.0,2323.0
2017-01-02,24.75,24.65,24.75,24.65,110.0,2306.0
2017-01-03,24.55,24.65,24.65,24.45,162.0,2266.0
2017-01-04,24.3,24.55,24.55,24.25,255.0,2500.0
2017-01-05,24.05,24.1,24.1,24.0,922.0,3382.0
2017-01-06,23.7,23.9,23.9,23.6,2829.0,5981.0
2017-01-09,23.55,23.7,23.7,23.5,98.0,5962.0
2017-01-10,23.35,23.3,23.35,23.3,146.0,6048.0
2017-01-11,23.4,23.55,23.55,23.45,12.0,5977.0
2017-01-12,23.6,23.5,23.6,23.45,440.0,6415.0
2017-01-13,23.45,0.0,0.0,0.0,0.0,6383.0
2017-01-16,23.4,23.5,23.5,23.5,5.0,6388.0
2017-01-17,23.4,23.5,23.55,23.4,141.0,6529.0
2017-01-18,23.15,23.3,23.3,23.05,520.0,6742.0
2017-01-19,22.9,23.0,23.0,22.85,1183.0,7617.0
2017-01-20,22.75,23.0,23.0,22.85,25.0,7627.0
2017-01-23,22.85,22.8,22.8,22.8,116.0,7627.0
2017-01-24,22.65,22.45,22.45,22.45,6.0,7627.0
2017-01-25,22.2,22.4,22.4,22.15,161.0,7750.0
2017-01-26,22.15,22.3,22.3,22.1,275.0,7760.0
2017-01-27,22.2,22.2,22.25,22.15,185.0,7935.0
2017-01-30,22.35,22.35,22.35,22.25,72.0,7903.0
2017-01-31,22.3,22.25,22.25,22.1,144.0,7921.0
2017-02-01,22.1,22.15,22.15,22.0,97.0,0.0
2017-02-02,22.05,22.2,22.2,22.0,1203.0,8121.0
2017-02-03,21.6,21.9,21.9,21.5,378.0,8323.0
2017-02-06,21.8,0.0,0.0,0.0,0.0,8134.0
2017-02-07,21.85,21.8,21.95,21.8,810.0,8926.0
2017-02-08,22.0,21.9,22.05,21.75,2195.0,10960.0
2017-02-09,21.7,21.75,21.75,21.65,26.0,8300.0
2017-02-10,21.9,21.85,21.9,21.85,244.0,8499.0
2017-02-13,21.75,21.8,21.8,21.7,986.0,8660.0
2017-02-14,21.7,21.65,21.7,21.65,256.0,8749.0
2017-02-15,21.4,21.55,21.65,21.45,444.0,8893.0
2017-02-16,21.55,21.4,21.5,21.4,69.0,8861.0
2017-02-17,21.45,21.65,21.65,21.5,23.0,8862.0
2017-02-20,21.35,21.45,21.45,21.35,550.0,9185.0
2017-02-21,21.15,21.2,21.3,21.1,1316.0,9772.0
2017-02-22,21.1,21.2,21.3,21.05,3258.0,12532.0
2017-02-23,21.5,21.0,21.55,21.0,1512.0,13717.0
2017-02-24,21.6,21.55,22.0,21.55,2423.0,14166.0
2017-02-27,21.35,21.55,21.55,21.25,2083.0,15874.0
2017-02-28,21.35,21.3,21.4,21.3,501.0,16284.0
