Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2015-11-19,23.85,0.0,0.0,0.0,0.0,0.0
2015-11-20,24.1,0.0,0.0,0.0,0.0,0.0
2015-11-23,24.1,0.0,0.0,0.0,0.0,0.0
2015-11-24,24.15,0.0,0.0,0.0,0.0,0.0
2015-11-25,23.85,0.0,0.0,0.0,0.0,0.0
2015-11-26,23.75,0.0,0.0,0.0,0.0,0.0
2015-11-27,23.85,0.0,0.0,0.0,0.0,0.0
2015-11-30,23.9,0.0,0.0,0.0,0.0,0.0
2015-12-01,23.95,23.95,23.95,23.95,100.0,0.0
2015-12-02,23.8,23.7,24.0,23.7,70.0,100.0
2015-12-03,23.75,23.6,24.05,23.6,710.0,150.0
2015-12-04,23.75,0.0,0.0,0.0,0.0,713.0
2015-12-07,23.85,23.45,23.9,23.45,325.0,713.0
2015-12-08,24.1,24.05,24.3,24.05,158.0,837.0
2015-12-09,24.25,24.15,24.35,24.1,250.0,993.0
2015-12-10,24.25,24.15,24.3,24.15,158.0,1107.0
2015-12-11,24.75,24.45,25.4,24.45,256.0,1107.0
2015-12-14,25.4,24.65,25.6,24.65,102.0,1121.0
2015-12-15,24.6,24.5,24.5,24.45,5.0,1135.0
2015-12-16,24.15,24.55,24.55,23.65,231.0,1135.0
2015-12-17,24.05,23.8,24.1,23.8,505.0,1218.0
2015-12-18,24.55,24.35,24.6,24.35,1032.0,1640.0
2015-12-21,24.6,24.6,24.7,24.25,717.0,2040.0
2015-12-22,24.35,24.15,24.35,24.15,59.0,2729.0
2015-12-23,24.0,24.05,24.1,23.9,42.0,2716.0
2015-12-24,24.0,0.0,0.0,0.0,0.0,2758.0
2015-12-28,24.25,24.2,24.2,24.1,14.0,2739.0
2015-12-29,24.1,23.65,24.15,23.65,37.0,2742.0
2015-12-30,24.25,24.15,24.25,24.15,5.0,2752.0
2015-12-31,24.25,0.0,0.0,0.0,0.0,2753.0
2016-01-04,24.95,24.75,25.25,24.65,209.0,2753.0
2016-01-05,24.95,24.85,25.0,24.7,3125.0,2794.0
2016-01-06,25.05,24.85,25.3,24.85,137.0,5415.0
2016-01-07,25.55,25.65,25.85,25.4,325.0,5368.0
2016-01-08,25.65,25.5,25.65,25.2,162.0,5365.0
2016-01-11,25.85,25.6,26.1,25.35,1608.0,5495.0
2016-01-12,25.4,25.65,25.65,25.1,760.0,6789.0
2016-01-13,25.25,24.95,26.15,24.95,553.0,7156.0
2016-01-14,26.0,25.7,26.15,25.55,961.0,6961.0
2016-01-15,26.6,26.1,26.9,26.1,3650.0,7261.0
2016-01-18,26.45,26.25,26.65,26.25,1675.0,8098.0
2016-01-19,26.5,26.0,26.75,25.8,2056.0,9268.0
2016-01-20,27.35,26.85,27.75,26.65,1094.0,10795.0
2016-01-21,27.15,26.55,27.2,26.55,303.0,11535.0
2016-01-22,26.4,26.3,26.35,26.15,257.0,11379.0
2016-01-25,26.3,26.1,26.3,26.05,170.0,11482.0
2016-01-26,26.3,26.8,26.8,26.2,119.0,11459.0
2016-01-27,26.1,26.35,26.6,25.9,321.0,11554.0
2016-01-28,26.4,26.15,26.7,26.15,392.0,11504.0
2016-01-29,26.05,26.1,26.1,25.95,47.0,11568.0
2016-02-01,25.8,25.8,26.05,25.75,498.0,11568.0
2016-02-02,26.25,25.9,26.7,25.9,698.0,11149.0
2016-02-03,26.85,26.5,27.05,26.4,683.0,10723.0
2016-02-04,26.65,26.85,26.85,26.5,42.0,10929.0
2016-02-05,26.65,26.6,26.75,26.55,646.0,10938.0
2016-02-08,27.65,27.25,27.9,27.25,364.0,11445.0
2016-02-09,27.95,27.7,28.35,27.55,2269.0,11530.0
2016-02-10,27.9,27.7,28.05,27.6,1105.0,11071.0
2016-02-11,29.55,28.8,29.6,28.8,1965.0,10368.0
2016-02-12,29.1,29.15,29.4,29.05,281.0,9225.0
2016-02-15,28.8,28.7,28.85,28.55,86.0,9159.0
2016-02-16,28.55,28.4,28.7,28.25,327.0,9165.0
2016-02-17,27.9,28.3,28.55,27.9,316.0,9101.0
2016-02-18,28.1,27.9,28.2,27.85,1151.0,9042.0
2016-02-19,28.35,28.05,28.45,28.05,414.0,9745.0
2016-02-22,27.7,27.8,27.9,27.55,263.0,9942.0
2016-02-23,27.9,27.7,28.0,27.5,461.0,9969.0
2016-02-24,28.85,28.25,28.95,28.25,1248.0,9951.0
2016-02-25,28.55,28.4,28.5,28.3,794.0,9850.0
2016-02-26,28.0,28.05,28.3,27.85,4491.0,10125.0
2016-02-29,28.15,28.5,28.6,28.2,46.0,12849.0
2016-03-01,27.35,28.4,28.55,27.15,2968.0,12846.0
2016-03-02,26.95,26.95,27.2,26.9,1008.0,12787.0
2016-03-03,26.8,27.0,27.05,26.55,1051.0,12430.0
2016-03-04,26.4,26.45,26.55,26.3,1790.0,12996.0
2016-03-07,26.75,26.5,26.9,26.5,500.0,13640.0
2016-03-08,27.05,26.95,27.2,26.85,1322.0,13810.0
2016-03-09,27.1,27.15,27.25,26.7,1946.0,13946.0
2016-03-10,27.4,27.0,27.85,26.25,3775.0,14564.0
2016-03-11,26.7,26.85,27.1,26.6,1719.0,15322.0
2016-03-14,26.3,26.5,26.6,26.2,1580.0,15553.0
2016-03-15,26.45,26.45,26.6,26.2,2279.0,16121.0
2016-03-16,26.4,26.4,26.7,26.2,2423.0,16304.0
2016-03-17,26.25,26.15,26.8,26.1,5194.0,18141.0
2016-03-18,25.75,26.1,26.1,25.65,6250.0,19396.0
2016-03-21,25.85,25.7,25.9,25.5,1802.0,20709.0
2016-03-22,25.9,25.8,26.15,25.8,3355.0,20669.0
2016-03-23,25.95,25.65,26.15,25.65,2289.0,22123.0
2016-03-24,26.5,26.2,26.55,26.2,1465.0,24103.0
2016-03-29,26.15,26.15,26.3,25.5,340.0,24590.0
2016-03-30,25.6,25.6,25.8,25.35,2649.0,24664.0
2016-03-31,25.8,25.7,25.9,25.65,1301.0,25295.0
2016-04-01,25.95,26.1,26.45,25.85,3536.0,25720.0
2016-04-04,25.65,25.95,25.95,25.5,891.0,27959.0
2016-04-05,26.4,26.1,26.4,26.05,1717.0,28382.0
2016-04-06,26.0,26.25,26.3,25.85,1966.0,29371.0
2016-04-07,26.3,25.85,26.85,25.8,1940.0,29670.0
2016-04-08,26.15,26.1,26.45,25.9,2062.0,30821.0
2016-04-11,26.15,26.35,26.35,25.75,13500.0,31927.0
2016-04-12,26.25,26.2,26.5,26.0,6063.0,34475.0
2016-04-13,25.8,25.8,25.95,25.65,7551.0,35903.0
2016-04-14,25.65,25.8,25.85,25.6,7750.0,40668.0
2016-04-15,25.6,25.65,25.85,25.5,4679.0,40066.0
2016-04-18,24.95,26.0,26.1,24.7,13492.0,41635.0
