Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2016-07-21,24.0,23.85,24.25,23.8,914.0,0.0
2016-07-22,24.1,24.15,24.15,24.0,801.0,914.0
2016-07-25,24.2,24.0,24.15,23.9,149.0,1709.0
2016-07-26,24.2,24.1,24.25,24.1,550.0,1799.0
2016-07-27,24.1,24.1,24.1,24.1,8.0,2193.0
2016-07-28,24.2,24.05,24.25,24.0,314.0,2201.0
2016-07-29,24.15,24.2,24.2,24.1,211.0,2440.0
2016-08-01,24.1,24.1,24.15,24.05,149.0,2598.0
2016-08-02,24.6,24.35,24.65,24.35,507.0,2732.0
2016-08-03,24.5,24.6,24.6,24.45,51.0,3110.0
2016-08-04,24.25,24.4,24.4,24.3,275.0,3143.0
2016-08-05,24.1,24.1,24.15,23.95,951.0,3348.0
2016-08-08,24.05,24.0,24.05,24.0,806.0,4165.0
2016-08-09,23.75,23.9,24.0,23.85,2884.0,4552.0
2016-08-10,23.95,23.8,24.3,23.7,1521.0,6582.0
2016-08-11,23.95,23.95,23.95,23.85,514.0,7806.0
2016-08-12,24.0,24.05,24.05,24.05,30.0,8204.0
2016-08-15,23.9,23.95,23.95,23.95,27.0,8209.0
2016-08-16,24.2,24.2,24.2,24.2,400.0,8230.0
2016-08-17,24.4,24.35,24.45,24.35,1027.0,8603.0
2016-08-18,24.35,24.4,24.45,24.35,940.0,9550.0
2016-08-19,24.45,24.65,24.65,24.5,349.0,10125.0
2016-08-22,24.4,24.45,24.45,24.4,403.0,10072.0
2016-08-23,24.4,24.4,24.4,24.3,327.0,10142.0
2016-08-24,24.4,24.35,24.45,24.3,255.0,10154.0
2016-08-25,24.5,0.0,0.0,0.0,0.0,10359.0
2016-08-26,24.45,24.35,24.35,24.35,1.0,10314.0
2016-08-29,24.55,24.55,24.55,24.55,16.0,10315.0
2016-08-30,24.4,24.35,24.35,24.35,35.0,10331.0
2016-08-31,24.55,24.45,24.55,24.45,8.0,10359.0
2016-09-01,24.7,24.45,24.75,24.45,1056.0,10359.0
2016-09-02,24.55,24.6,24.8,24.55,90.0,10496.0
