Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2016-04-21,23.7,0.0,0.0,0.0,0.0,0.0
2016-04-22,24.1,24.45,24.45,24.15,211.0,0.0
2016-04-25,24.2,24.3,24.35,24.15,119.0,202.0
2016-04-26,24.2,24.45,24.45,24.25,12.0,320.0
2016-04-27,24.1,24.45,24.45,24.0,2345.0,329.0
2016-04-28,24.0,24.45,24.45,23.9,250.0,1469.0
2016-04-29,24.7,24.45,24.95,24.45,89.0,1281.0
2016-05-02,24.85,24.65,24.75,24.65,251.0,1315.0
2016-05-03,24.9,24.95,24.95,24.95,3.0,1517.0
2016-05-04,25.05,24.9,24.9,24.85,5.0,1517.0
2016-05-05,24.9,25.05,25.1,24.85,31.0,1517.0
2016-05-06,24.95,25.0,25.1,25.0,9.0,1535.0
2016-05-09,24.85,0.0,0.0,0.0,0.0,1544.0
2016-05-10,24.55,24.5,24.65,24.45,113.0,1544.0
2016-05-11,24.45,24.5,24.5,24.45,13.0,1439.0
2016-05-12,24.6,24.6,24.6,24.35,250.0,1440.0
2016-05-13,24.5,24.85,24.85,24.5,54.0,1388.0
2016-05-16,24.6,24.6,24.65,24.6,68.0,1427.0
2016-05-17,24.4,24.3,24.75,24.3,99.0,1487.0
2016-05-18,24.55,24.65,24.85,24.45,200.0,1519.0
2016-05-19,24.8,24.75,24.8,24.55,374.0,1716.0
2016-05-20,24.9,24.5,24.85,24.5,16.0,2054.0
2016-05-23,24.8,24.8,24.8,24.7,22.0,2066.0
2016-05-24,24.4,24.55,24.55,24.2,95.0,2072.0
2016-05-25,24.1,24.15,24.15,23.9,77.0,2012.0
2016-05-26,24.05,23.95,24.05,23.85,55.0,2007.0
2016-05-27,24.0,24.05,24.05,24.0,43.0,2012.0
2016-05-30,24.0,24.05,24.1,23.95,221.0,2015.0
2016-05-31,24.15,23.95,24.2,23.9,166.0,2023.0
2016-06-01,24.3,24.15,24.3,24.1,241.0,2027.0
2016-06-02,24.2,24.2,24.25,24.1,77.0,2086.0
2016-06-03,24.15,24.0,24.15,23.9,412.0,2140.0
2016-06-06,24.05,23.95,24.1,23.9,246.0,2473.0
2016-06-07,23.8,24.05,24.05,23.65,277.0,2686.0
2016-06-08,24.1,23.95,23.95,23.8,298.0,2872.0
2016-06-09,24.45,24.25,24.45,24.25,241.0,3160.0
2016-06-10,24.8,24.65,25.2,24.65,192.0,3074.0
2016-06-13,25.2,25.25,25.85,25.1,403.0,3173.0
2016-06-14,25.9,25.9,26.0,25.6,159.0,3207.0
