Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2014-07-14,637.75,,,,,,0.0,0.0
2014-07-15,636.5,,,,,1.25,0.0,0.0
2014-07-16,634.0,,,,,2.5,0.0,0.0
2014-07-17,642.0,,,,,8.0,0.0,0.0
2014-07-18,628.5,,,,,13.5,0.0,0.0
2014-07-21,631.5,,,,,3.0,0.0,0.0
2014-07-22,632.0,,,,,0.5,0.0,0.0
2014-07-23,644.25,,,,,12.25,0.0,0.0
2014-07-24,636.25,,,,,8.0,0.0,0.0
2014-07-25,642.0,,,,,5.75,0.0,0.0
2014-07-28,639.0,,,,,3.0,0.0,0.0
2014-07-29,629.5,,,,,9.5,0.0,0.0
2014-07-30,631.0,,,,,1.5,0.0,0.0
2014-07-31,629.5,,,,,1.5,0.0,0.0
2014-08-01,629.5,,,,,,0.0,0.0
2014-08-04,634.25,,,,,4.75,0.0,0.0
2014-08-05,645.0,,,,,10.75,0.0,0.0
2014-08-06,654.5,,,,,9.5,0.0,0.0
2014-08-07,650.25,,,,,4.25,0.0,0.0
2014-08-08,638.0,,,,,12.25,0.0,0.0
2014-08-11,632.75,,,,,5.25,0.0,0.0
2014-08-12,628.5,,,,,4.25,0.0,0.0
2014-08-13,628.0,,,,,0.5,0.0,0.0
2014-08-14,628.5,,,,,0.5,0.0,0.0
2014-08-15,637.5,,,,,9.0,0.0,0.0
2014-08-18,629.0,,,,,8.5,0.0,0.0
2014-08-19,629.25,,,,,0.25,0.0,0.0
2014-08-20,620.25,,,,,9.0,0.0,0.0
2014-08-21,621.0,,,,,0.75,0.0,0.0
2014-08-22,626.75,,,,,5.75,0.0,0.0
2014-08-25,627.5,,,,,0.75,0.0,0.0
2014-08-26,630.75,,,,,3.25,0.0,0.0
2014-08-27,635.0,,,,,4.25,0.0,0.0
2014-08-28,637.0,,,,,2.0,0.0,0.0
2014-08-29,634.0,,,,,3.0,0.0,0.0
2014-09-02,626.75,,,,,7.25,0.0,0.0
2014-09-03,615.5,,,,,11.0,0.0,0.0
2014-09-04,610.5,,,,,5.0,0.0,0.0
2014-09-05,613.0,,,,,2.75,0.0,0.0
2014-09-08,611.75,,,,,1.25,0.0,0.0
2014-09-09,603.5,,,,,8.25,0.0,0.0
2014-09-10,596.0,,,,,7.5,0.0,0.0
2014-09-11,585.25,,,,,10.75,0.0,0.0
2014-09-12,577.5,,,,,7.75,0.0,0.0
2014-09-15,578.0,,,,,0.5,0.0,0.0
2014-09-16,574.5,,,,,3.5,0.0,0.0
2014-09-17,580.0,,,,,5.5,0.0,0.0
2014-09-18,570.0,,,,,10.0,0.0,0.0
2014-09-19,563.0,,,,,7.0,0.0,0.0
2014-09-22,557.75,,,,,5.25,0.0,0.0
2014-09-23,553.75,,,,,4.0,0.0,0.0
2014-09-24,554.25,,,,,0.5,0.0,0.0
2014-09-25,548.75,,,,,5.5,0.0,0.0
2014-09-26,547.25,,,,,1.5,0.0,0.0
2014-09-29,550.75,,,,,3.5,0.0,0.0
2014-09-30,547.25,,,,,3.5,0.0,0.0
2014-10-01,553.5,,,,,6.25,0.0,0.0
2014-10-02,556.25,,,,,2.75,0.0,0.0
2014-10-03,557.25,,,,,1.0,0.0,0.0
2014-10-06,557.25,,,,,,0.0,0.0
2014-10-07,567.0,,,,,9.75,0.0,0.0
2014-10-08,571.5,,,,,4.5,0.0,0.0
2014-10-09,564.25,,,,,7.25,0.0,0.0
2014-10-10,566.25,,,,,2.0,2.0,0.0
2014-10-13,571.5,,,,,5.25,0.0,1.0
2014-10-14,575.75,,,,,4.25,0.0,1.0
2014-10-15,572.25,,,,,3.5,0.0,1.0
2014-10-16,581.0,,,,,8.5,0.0,1.0
2014-10-17,586.75,,,,,5.75,0.0,1.0
2014-10-20,584.5,,,,,2.25,0.0,1.0
2014-10-21,586.0,,,,,1.5,0.0,1.0
2014-10-22,590.5,,,,,4.5,0.0,1.0
2014-10-23,593.75,,,,,3.25,0.0,1.0
2014-10-24,591.5,,,,,2.25,0.0,1.0
2014-10-27,596.0,,,,,4.5,0.0,1.0
2014-10-28,603.0,,,,,7.0,0.0,1.0
2014-10-29,608.25,,,,,5.25,0.0,1.0
2014-10-30,608.0,,,,,0.25,0.0,1.0
2014-10-31,604.0,,,,,4.0,0.0,1.0
2014-11-03,606.5,,,,,2.5,0.0,1.0
2014-11-04,593.5,,,,,13.0,0.0,1.0
2014-11-05,588.5,,,,,5.0,0.0,1.0
2014-11-06,584.5,,,,,4.0,0.0,1.0
2014-11-07,579.0,,,,,5.5,0.0,1.0
2014-11-10,579.5,,,,,0.5,0.0,1.0
2014-11-11,582.0,,,,,2.5,0.0,1.0
2014-11-12,589.5,,,,,7.5,0.0,1.0
2014-11-13,600.5,,,,,11.0,0.0,1.0
2014-11-14,606.5,,,,,6.0,0.0,1.0
2014-11-17,599.25,,,,,7.25,0.0,1.0
2014-11-18,595.75,,,,,3.5,0.0,1.0
2014-11-19,586.0,,,,,9.75,0.0,1.0
2014-11-20,596.75,,,,,10.75,0.0,1.0
2014-11-21,597.25,,,,,0.5,0.0,1.0
2014-11-24,596.5,,,,,1.0,0.0,1.0
2014-11-25,602.0,,,,,6.5,0.0,1.0
2014-11-26,603.5,,,,,1.5,0.0,1.0
2014-11-28,614.5,,,,,11.0,0.0,1.0
2014-12-01,630.0,,,,,15.5,0.0,1.0
2014-12-02,630.5,,,,,0.5,0.0,1.0
2014-12-03,621.0,,,,,9.5,0.0,1.0
2014-12-04,620.0,,,,,0.0,0.0,1.0
2014-12-05,624.0,,,,,4.0,0.0,1.0
2014-12-08,621.0,,,,,3.0,0.0,1.0
2014-12-09,611.5,,,,,10.5,0.0,1.0
2014-12-10,609.0,,,,,1.5,0.0,1.0
