Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2013-08-12,1.5521,0.0,0.0,0.0,,,0.0,0.0
2013-08-13,1.5487,0.0,0.0,0.0,,,0.0,0.0
2013-08-14,1.5522,0.0,0.0,0.0,,,0.0,0.0
2013-08-15,1.5653,0.0,0.0,0.0,,,0.0,0.0
2013-08-16,1.569,0.0,0.0,0.0,,,0.0,0.0
2013-08-19,1.5704,0.0,0.0,0.0,,,0.0,0.0
2013-08-20,1.5723,0.0,0.0,0.0,,,0.0,0.0
2013-08-21,1.5736,0.0,0.0,0.0,,,0.0,0.0
2013-08-22,1.5672,0.0,0.0,0.0,,,0.0,0.0
2013-08-23,1.5629,0.0,0.0,0.0,,,0.0,0.0
2013-08-26,1.5612,0.0,0.0,0.0,,,0.0,0.0
2013-08-27,1.5593,0.0,0.0,0.0,,,0.0,0.0
2013-08-28,1.5596,0.0,0.0,0.0,,,0.0,0.0
2013-08-29,1.5575,0.0,0.0,0.0,,,0.0,0.0
2013-08-30,1.5568,0.0,0.0,0.0,,,0.0,0.0
2013-09-03,1.5641,0.0,0.0,0.0,,,0.0,0.0
2013-09-04,1.5712,0.0,0.0,0.0,,,0.0,0.0
2013-09-05,1.5651,0.0,0.0,0.0,,,0.0,0.0
2013-09-06,1.5691,0.0,0.0,0.0,,,0.0,0.0
2013-09-09,1.5749,0.0,0.0,0.0,,,0.0,0.0
2013-09-10,1.5769,0.0,0.0,0.0,,,0.0,0.0
2013-09-11,1.5871,0.0,0.0,0.0,,,0.0,0.0
2013-09-12,1.5846,0.0,0.0,0.0,,,0.0,0.0
2013-09-13,1.5929,0.0,0.0,0.0,,,0.0,0.0
2013-09-16,1.5918,0.0,0.0,0.0,,,0.0,0.0
2013-09-17,1.5911,0.0,0.0,0.0,,,0.0,0.0
2013-09-18,1.608,0.0,0.0,0.0,,,0.0,0.0
2013-09-19,1.5986,0.0,0.0,0.0,,,0.0,0.0
2013-09-20,1.5962,0.0,0.0,0.0,,,0.0,0.0
2013-09-23,1.5994,0.0,0.0,0.0,,,0.0,0.0
2013-09-24,1.5969,0.0,0.0,0.0,,,0.0,0.0
2013-09-25,1.605,0.0,0.0,0.0,,,0.0,0.0
2013-09-26,1.6022,0.0,0.0,0.0,,,0.0,0.0
2013-09-27,1.6106,0.0,0.0,0.0,,,0.0,0.0
2013-09-30,1.6157,0.0,0.0,0.0,,,0.0,0.0
2013-10-01,1.6168,0.0,0.0,0.0,,,0.0,0.0
2013-10-02,1.6185,0.0,0.0,0.0,,,0.0,0.0
2013-10-03,1.6097,0.0,0.0,0.0,,,0.0,0.0
2013-10-04,1.5956,0.0,0.0,0.0,,,0.0,0.0
2013-10-07,1.6032,0.0,0.0,0.0,,,0.0,0.0
2013-10-08,1.6035,0.0,0.0,0.0,,,0.0,0.0
2013-10-09,1.5929,0.0,0.0,0.0,,,0.0,0.0
2013-10-10,1.5931,0.0,0.0,0.0,,,0.0,0.0
