Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2014-11-14,1028.5,,,,,,0.0,0.0
2014-11-17,1038.75,,,,,10.25,0.0,0.0
2014-11-18,1027.0,,,,,11.75,0.0,0.0
2014-11-19,1015.25,,,,,11.75,0.0,0.0
2014-11-20,1026.0,,,,,10.75,0.0,0.0
2014-11-21,1038.5,,,,,12.5,0.0,0.0
2014-11-24,1030.0,,,,,8.0,0.0,0.0
2014-11-25,1043.5,,,,,12.5,0.0,0.0
2014-11-26,1040.0,,,,,3.5,0.0,0.0
2014-11-28,1017.0,,,,,22.0,0.0,0.0
2014-12-01,1019.5,,,,,1.5,0.0,0.0
2014-12-02,1007.0,,,,,12.5,0.0,0.0
2014-12-03,1010.0,,,,,3.0,0.0,0.0
2014-12-04,1020.0,,,,,9.0,0.0,0.0
2014-12-05,1041.0,,,,,21.0,0.0,0.0
2014-12-08,1045.0,,,,,4.0,0.0,0.0
2014-12-09,1048.5,,,,,3.5,0.0,0.0
2014-12-10,1038.0,,,,,10.5,0.0,0.0
2014-12-11,1047.0,,,,,8.0,0.0,0.0
2014-12-12,1047.0,,,,,,0.0,0.0
2014-12-15,1037.0,,,,,9.0,0.0,0.0
2014-12-16,1025.0,,,,,12.0,0.0,0.0
2014-12-17,1031.0,,,,,5.0,0.0,0.0
2014-12-18,1038.0,,,,,7.0,0.0,0.0
2014-12-19,1036.0,,,,,2.0,0.0,0.0
2014-12-22,1034.5,,,,,1.5,0.0,0.0
2014-12-23,1033.0,,,,,0.5,0.0,0.0
2014-12-24,1025.0,,,,,8.0,0.0,0.0
2014-12-26,1039.0,,,,,14.0,0.0,0.0
2014-12-29,1032.0,,,,,7.0,0.0,0.0
2014-12-30,1028.0,,,,,4.0,0.0,0.0
2014-12-31,1013.5,,,,,14.5,0.0,0.0
2015-01-02,1006.5,,,,,7.0,0.0,0.0
2015-01-05,1029.0,,,,,22.5,0.0,0.0
2015-01-06,1033.5,,,,,4.5,0.0,0.0
2015-01-07,1022.0,,,,,11.5,0.0,0.0
2015-01-08,1013.5,,,,,8.5,0.0,0.0
2015-01-09,1017.0,,,,,3.5,0.0,0.0
2015-01-12,1002.0,,,,,15.0,0.0,0.0
2015-01-13,997.5,,,,,4.5,0.0,0.0
2015-01-14,1001.5,,,,,4.0,0.0,0.0
2015-01-15,988.5,,,,,12.0,0.0,0.0
2015-01-16,988.0,,,,,0.5,0.0,0.0
2015-01-20,984.0,,,,,4.0,0.0,0.0
2015-01-21,982.5,,,,,1.5,0.0,0.0
2015-01-22,980.0,,,,,2.5,0.0,0.0
2015-01-23,978.5,,,,,1.5,0.0,0.0
2015-01-26,989.0,,,,,10.5,0.0,0.0
2015-01-27,977.5,,,,,11.5,0.0,0.0
2015-01-28,974.0,,,,,3.5,0.0,0.0
2015-01-29,967.5,,,,,6.5,0.0,0.0
2015-01-30,967.0,,,,,0.5,0.0,0.0
2015-02-02,966.0,,,,,1.0,0.0,0.0
2015-02-03,982.0,,,,,16.0,0.0,0.0
2015-02-04,972.0,,,,,10.0,0.0,0.0
2015-02-05,981.5,,,,,9.5,0.0,0.0
2015-02-06,977.5,,,,,4.0,0.0,0.0
2015-02-09,982.5,,,,,5.0,0.0,0.0
2015-02-10,973.0,,,,,9.5,0.0,0.0
2015-02-11,975.0,,,,,2.0,0.0,0.0
2015-02-12,978.5,,,,,3.5,0.0,0.0
2015-02-13,984.5,,,,,5.0,0.0,0.0
2015-02-17,1001.5,,,,,17.0,0.0,0.0
2015-02-18,991.5,,,,,9.0,0.0,0.0
2015-02-19,1000.5,,,,,9.0,0.0,0.0
2015-02-20,994.0,,,,,6.5,0.0,0.0
2015-02-23,992.0,,,,,1.0,0.0,0.0
2015-02-24,1001.0,,,,,9.0,0.0,0.0
2015-02-25,997.5,,,,,3.5,0.0,0.0
2015-02-26,1002.5,,,,,5.0,0.0,0.0
2015-02-27,999.5,,,,,3.0,0.0,0.0
2015-03-02,986.5,,,,,13.0,0.0,0.0
2015-03-03,992.0,,,,,6.5,0.0,0.0
2015-03-04,983.5,984.0,984.0,984.0,,9.5,10.0,0.0
2015-03-05,978.0,,,,,5.5,0.0,10.0
2015-03-06,975.0,,,,,3.0,0.0,10.0
2015-03-09,978.5,,,,,3.5,0.0,10.0
2015-03-10,973.0,,,,,4.5,0.0,10.0
2015-03-11,977.5,,,,,3.5,0.0,10.0
2015-03-12,973.0,,,,,4.25,0.0,10.0
2015-03-13,961.75,,,,,11.25,0.0,10.0
2015-03-16,961.75,,,,,,0.0,10.0
2015-03-17,952.0,,,,,9.75,0.0,10.0
2015-03-18,957.5,,,,,5.5,0.0,10.0
2015-03-19,954.0,,,,,3.5,0.0,10.0
2015-03-20,962.75,,,,,8.75,0.0,10.0
2015-03-23,970.5,,,,,7.75,0.0,10.0
2015-03-24,968.25,,,,,2.25,0.0,10.0
2015-03-25,963.75,,,,,4.5,0.0,10.0
2015-03-26,963.75,,,,,,0.0,10.0
2015-03-27,958.5,,,,,5.25,0.0,10.0
2015-03-30,958.0,,,,,0.5,0.0,10.0
2015-03-31,963.75,,,,,5.75,0.0,10.0
2015-04-01,983.0,,,,,19.25,0.0,10.0
2015-04-02,983.5,,,,,0.5,0.0,10.0
2015-04-06,979.0,,,,,4.5,0.0,10.0
2015-04-07,973.75,,,,,5.25,0.0,10.0
2015-04-08,970.0,,,,,3.75,0.0,10.0
2015-04-09,957.5,,,,,12.5,0.0,10.0
2015-04-10,954.75,,,,,2.75,0.0,10.0
2015-04-13,954.0,,,,,0.75,0.0,10.0
2015-04-14,962.0,,,,,8.0,0.0,10.0
2015-04-15,964.25,,,,,2.25,0.0,10.0
2015-04-16,963.75,,,,,0.5,0.0,10.0
2015-04-17,963.25,,,,,0.5,0.0,10.0
2015-04-20,966.25,,,,,3.0,0.0,10.0
2015-04-21,967.25,,,,,1.0,0.0,10.0
2015-04-22,964.25,,,,,3.0,0.0,10.0
2015-04-23,970.25,,,,,6.0,0.0,10.0
2015-04-24,962.5,,,,,7.75,0.0,10.0
2015-04-27,963.75,,,,,1.25,0.0,10.0
2015-04-28,960.25,,,,,3.5,0.0,10.0
2015-04-29,968.5,,,,,8.25,0.0,10.0
2015-04-30,960.75,,,,,7.75,0.0,10.0
2015-05-01,950.75,,,,,10.0,0.0,10.0
2015-05-04,957.5,,,,,6.75,0.0,10.0
2015-05-05,959.75,,,,,2.25,0.0,10.0
2015-05-06,960.0,,,,,0.25,0.0,10.0
2015-05-07,960.0,,,,,,0.0,10.0
2015-05-08,958.75,,,,,1.25,0.0,10.0
2015-05-11,958.25,,,,,0.5,0.0,10.0
2015-05-12,945.5,,,,,12.75,0.0,10.0
2015-05-13,947.75,,,,,2.25,0.0,10.0
2015-05-14,950.0,,,,,2.25,0.0,10.0
2015-05-15,950.0,,,,,,0.0,10.0
2015-05-18,951.5,,,,,1.5,0.0,10.0
2015-05-19,940.25,,,,,11.25,0.0,10.0
2015-05-20,937.5,,,,,2.75,0.0,10.0
2015-05-21,935.5,,,,,2.0,0.0,10.0
2015-05-22,925.0,,,,,10.5,0.0,10.0
2015-05-26,922.25,,,,,2.75,0.0,10.0
2015-05-27,922.5,,,,,0.25,0.0,10.0
2015-05-28,918.5,,,,,4.0,0.0,10.0
2015-05-29,921.75,,,,,3.25,0.0,10.0
2015-06-01,919.0,,,,,2.75,0.0,10.0
2015-06-02,933.25,,,,,14.25,0.0,10.0
2015-06-03,933.0,,,,,0.25,0.0,10.0
2015-06-04,940.75,,,,,7.75,0.0,10.0
2015-06-05,930.5,,,,,10.25,0.0,10.0
2015-06-08,935.75,,,,,5.25,0.0,10.0
2015-06-09,937.25,,,,,1.5,0.0,10.0
2015-06-10,934.5,,,,,2.75,0.0,10.0
2015-06-11,922.25,,,,,12.25,0.0,10.0
2015-06-12,918.5,,,,,3.75,0.0,10.0
2015-06-15,914.75,,,,,3.75,0.0,10.0
2015-06-16,928.5,,,,,13.75,0.0,10.0
2015-06-17,938.25,,,,,9.75,0.0,10.0
2015-06-18,940.0,,,,,1.75,0.0,10.0
2015-06-19,937.75,,,,,2.25,0.0,10.0
2015-06-22,952.75,,,,,15.0,0.0,10.0
2015-06-23,952.25,,,,,0.5,0.0,10.0
2015-06-24,948.5,,,,,3.75,0.0,10.0
2015-06-25,957.25,,,,,8.75,0.0,10.0
2015-06-26,953.0,,,,,4.25,0.0,10.0
2015-06-29,949.5,,,,,3.5,0.0,10.0
2015-06-30,971.75,,,,,22.25,0.0,10.0
2015-07-01,970.0,,,,,1.75,0.0,10.0
2015-07-02,974.25,,,,,4.25,0.0,10.0
2015-07-06,971.25,,,,,3.0,0.0,10.0
2015-07-07,948.5,,,,,22.75,0.0,10.0
2015-07-08,951.75,,,,,3.25,0.0,10.0
2015-07-09,971.5,,,,,19.75,0.0,10.0
2015-07-10,972.25,,,,,0.75,0.0,10.0
2015-07-13,973.0,,,,,0.75,0.0,10.0
2015-07-14,972.25,,,,,0.75,0.0,10.0
2015-07-15,962.5,,,,,9.75,0.0,10.0
2015-07-16,959.25,,,,,3.25,0.0,10.0
2015-07-17,956.75,,,,,2.5,0.0,10.0
2015-07-20,949.75,,,,,7.0,0.0,10.0
2015-07-21,952.0,,,,,2.25,0.0,10.0
2015-07-22,942.25,,,,,9.75,0.0,10.0
2015-07-23,934.25,,,,,8.0,0.0,10.0
2015-07-24,923.75,,,,,10.5,0.0,10.0
2015-07-27,900.0,,,,,23.75,0.0,10.0
2015-07-28,910.5,,,,,10.5,0.0,10.0
2015-07-29,908.5,,,,,2.0,0.0,10.0
2015-07-30,910.5,,,,,2.0,0.0,10.0
2015-07-31,908.75,,,,,1.75,0.0,10.0
2015-08-03,907.5,,,,,1.25,0.0,10.0
2015-08-04,912.0,,,,,4.5,0.0,10.0
2015-08-05,912.75,,,,,0.75,0.0,10.0
2015-08-06,904.0,,,,,8.75,0.0,10.0
2015-08-07,919.0,,910.0,,910.0,15.0,0.0,10.0
2015-08-10,944.0,,,,,25.0,0.0,10.0
2015-08-11,928.25,,,,,15.75,0.0,10.0
2015-08-12,893.5,910.0,910.0,910.0,910.0,34.75,8.0,10.0
2015-08-13,917.75,,,,,24.25,3.0,14.0
2015-08-14,909.5,,,,,8.25,0.0,14.0
2015-08-17,911.0,,,,,1.5,0.0,14.0
2015-08-18,900.25,,,,,10.75,0.0,14.0
2015-08-19,894.75,,,,,5.5,0.0,14.0
2015-08-20,905.0,,,,,10.25,0.0,14.0
2015-08-21,891.0,,,,,14.0,0.0,14.0
2015-08-24,878.75,869.0,869.0,869.0,869.0,12.25,2.0,14.0
2015-08-25,884.5,,,,,5.75,0.0,16.0
2015-08-26,873.25,,,,,11.25,0.0,16.0
2015-08-27,885.0,,,,,11.75,0.0,16.0
2015-08-28,891.5,,,,,6.5,0.0,16.0
2015-08-31,895.25,,,,,3.75,0.0,16.0
2015-09-01,882.75,,,,,12.5,0.0,16.0
2015-09-02,879.5,,,,,3.25,0.0,16.0
2015-09-03,875.75,,,,,3.75,0.0,16.0
2015-09-04,872.25,,,,,3.5,0.0,16.0
2015-09-08,881.0,,,,,8.75,0.0,16.0
2015-09-09,876.5,,,,,4.5,0.0,16.0
2015-09-10,878.5,,,,,2.0,0.0,16.0
2015-09-11,879.75,876.5,876.5,876.5,876.5,1.25,4.0,16.0
2015-09-14,890.0,,,,,10.25,0.0,20.0
2015-09-15,895.0,,,,,5.0,0.0,20.0
2015-09-16,896.5,,,,,1.5,0.0,20.0
2015-09-17,896.5,,,,,,0.0,20.0
2015-09-18,883.5,,,,,13.0,0.0,20.0
2015-09-21,890.75,,,,,7.25,0.0,20.0
2015-09-22,881.5,,,,,9.25,0.0,20.0
