,close,high,low,open,volume
2016-07-18,1.3267,1.3324,1.3227,1.3247,36069
2016-07-19,1.3098,1.3161,1.3082,1.3148,53718
2016-07-20,1.3157,1.3238,1.3145,1.3164,38475
2016-07-21,1.3212,1.3248,1.3177,1.3183,36336
2016-07-22,1.31,1.3124,1.3087,1.3108,35204
2016-07-25,1.3136,1.3154,1.311,1.3114,18175
2016-07-26,1.3143,1.319,1.3105,1.3141,32982
2016-07-27,1.3198,1.3247,1.3092,1.3138,47331
2016-07-28,1.316,1.3193,1.3127,1.316,29725
2016-07-29,1.3247,1.3312,1.3181,1.3234,60056
2016-08-01,1.32,1.3229,1.3184,1.3206,20636
2016-08-02,1.3357,1.3376,1.3288,1.3295,45505
2016-08-03,1.3325,1.3349,1.3289,1.3328,25109
2016-08-04,1.3124,1.3159,1.3111,1.3138,38563
2016-08-05,1.309,1.3107,1.303,1.3032,32513
2016-08-08,1.3047,1.3069,1.3036,1.3053,18009
2016-08-09,1.3009,1.3027,1.2967,1.2971,28222
2016-08-10,1.302,1.3069,1.2999,1.3066,32119
2016-08-11,1.2976,1.2992,1.2958,1.2988,22325
2016-08-12,1.2924,1.2995,1.291,1.2991,33652
2016-08-15,1.288,1.2896,1.2872,1.2881,18212
2016-08-16,1.3043,1.3059,1.2966,1.2969,33839
