Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2014-12-12,427.0,,,,,,0.0,0.0
2014-12-15,429.0,,,,,2.0,0.0,0.0
2014-12-16,425.5,,,425.0,,3.5,0.0,0.0
2014-12-17,425.5,,,,,,0.0,0.0
2014-12-18,424.5,,,425.0,,0.0,0.0,0.0
2014-12-19,424.0,,,,,0.5,0.0,0.0
2014-12-22,424.0,,,,,,0.0,0.0
2014-12-23,425.0,,,,,1.0,0.0,0.0
2014-12-24,423.0,,,,,2.0,0.0,0.0
2014-12-26,425.0,,,,,2.0,0.0,0.0
2014-12-29,422.5,,,,,2.5,0.0,0.0
2014-12-30,421.0,,,,,1.5,0.0,0.0
2014-12-31,421.0,,,,,,0.0,0.0
2015-01-02,417.0,,,,,4.0,0.0,0.0
2015-01-05,425.0,,,,,7.0,0.0,0.0
2015-01-06,421.5,,,,,3.5,0.0,0.0
2015-01-07,417.5,,,,,3.0,0.0,0.0
2015-01-08,416.0,,,,,1.5,0.0,0.0
2015-01-09,420.0,,,,,3.0,0.0,0.0
2015-01-12,422.0,,,,,2.0,0.0,0.0
2015-01-13,415.0,,,,,6.0,0.0,0.0
2015-01-14,415.5,,,,,0.5,0.0,0.0
2015-01-15,414.0,,,414.0,,1.5,0.0,0.0
2015-01-16,414.0,,,,,,0.0,0.0
2015-01-20,414.0,,,401.5,,,0.0,0.0
2015-01-21,412.0,,,,,1.0,0.0,0.0
2015-01-22,412.5,,,,,0.5,0.0,0.0
2015-01-23,414.0,,,,,1.5,0.0,0.0
2015-01-26,411.0,,,,,3.0,0.0,0.0
2015-01-27,413.5,405.0,405.0,405.0,,2.5,1.0,0.0
2015-01-28,411.0,,,,,2.5,0.0,1.0
2015-01-29,411.0,,,,,,0.0,1.0
2015-01-30,413.5,400.0,400.0,400.0,,1.5,4.0,1.0
2015-02-02,410.0,,,,,3.5,0.0,5.0
2015-02-03,414.0,,,,,4.0,0.0,5.0
2015-02-04,411.0,,,411.0,,3.0,0.0,5.0
2015-02-05,409.0,405.0,405.0,405.0,,1.0,2.0,5.0
2015-02-06,408.0,,,,,1.0,0.0,7.0
2015-02-09,406.5,,,408.0,,1.5,0.0,7.0
2015-02-10,409.0,408.0,408.0,408.0,,2.5,4.0,7.0
2015-02-11,413.0,405.0,414.0,405.0,,4.0,10.0,11.0
2015-02-12,413.5,,,,,0.5,0.0,12.0
2015-02-13,415.0,,,,,2.5,0.0,12.0
2015-02-17,418.0,415.5,415.5,415.5,,2.0,1.0,12.0
2015-02-18,416.0,,,,,2.0,1.0,13.0
2015-02-19,418.0,,,,,2.0,0.0,13.0
2015-02-20,418.5,,,,,0.5,0.0,13.0
2015-02-23,417.0,,,,,0.5,0.0,13.0
2015-02-24,418.0,,,,,0.0,0.0,13.0
2015-02-25,419.0,,,,,1.0,0.0,13.0
2015-02-26,420.5,423.0,424.0,423.0,,1.5,2.0,13.0
2015-02-27,420.5,,,,,,0.0,14.0
2015-03-02,419.5,,,,,1.0,0.0,14.0
2015-03-03,419.0,,,,,0.5,0.0,14.0
2015-03-04,419.5,,,,,0.5,0.0,14.0
2015-03-05,419.5,,,,,,0.0,14.0
2015-03-06,418.5,,,,,0.0,0.0,14.0
2015-03-09,422.5,421.5,422.0,421.5,,4.0,2.0,14.0
2015-03-10,424.0,421.0,421.0,421.0,,1.5,1.0,16.0
2015-03-11,424.0,,,,,,0.0,17.0
2015-03-12,423.0,,,,,1.0,0.0,17.0
2015-03-13,422.5,,,,,0.5,0.0,17.0
2015-03-16,423.75,,,,,1.25,1.0,17.0
2015-03-17,418.5,,,,,5.25,0.0,17.0
2015-03-18,421.75,,,,,3.25,0.0,17.0
2015-03-19,422.25,,,,,0.5,0.0,17.0
2015-03-20,427.25,425.0,425.0,425.0,,5.0,6.0,17.0
2015-03-23,427.75,,,,,0.5,0.0,21.0
2015-03-24,427.0,,,,,0.75,0.0,21.0
2015-03-25,425.25,,,,,1.75,0.0,21.0
2015-03-26,421.75,,,,,3.5,0.0,21.0
2015-03-27,419.0,417.25,417.25,414.25,,2.75,10.0,21.0
2015-03-30,419.5,,,,,0.5,0.0,31.0
2015-03-31,410.0,,,,,9.5,0.0,31.0
2015-04-01,414.25,,,,,4.25,0.0,31.0
2015-04-02,418.25,,,,,4.0,0.0,31.0
2015-04-06,417.5,,,,,0.75,0.0,31.0
2015-04-07,416.25,,,,,1.25,0.0,31.0
2015-04-08,415.75,,,,,0.5,0.0,31.0
2015-04-09,416.0,,,,,0.25,0.0,31.0
2015-04-10,416.25,,,,,0.25,0.0,31.0
2015-04-13,414.75,,,,,1.5,0.0,31.0
2015-04-14,417.0,,,,,2.25,0.0,31.0
2015-04-15,415.5,,,,,1.5,0.0,31.0
2015-04-16,415.75,,,,,0.25,0.0,31.0
2015-04-17,417.0,,,,,1.25,0.0,31.0
2015-04-20,416.5,,,,,0.5,0.0,31.0
2015-04-21,414.5,,,,,2.0,0.0,31.0
2015-04-22,414.5,,,,,,0.0,31.0
2015-04-23,414.0,,,,,0.5,0.0,31.0
2015-04-24,409.75,410.0,410.0,410.0,,4.25,1.0,31.0
2015-04-27,408.75,410.0,410.0,410.0,,1.0,1.0,32.0
2015-04-28,408.25,,,,,0.5,0.0,33.0
2015-04-29,405.5,407.0,407.0,406.0,,2.75,3.0,33.0
2015-04-30,402.75,405.5,405.5,404.0,,2.75,5.0,36.0
2015-05-01,400.5,,,,,2.25,0.0,41.0
2015-05-04,400.5,400.0,400.0,400.0,,,1.0,41.0
2015-05-05,400.25,,,,,0.25,0.0,42.0
2015-05-06,405.75,,405.0,,,5.5,0.0,42.0
2015-05-07,400.75,402.0,402.0,400.0,,5.0,4.0,42.0
2015-05-08,395.75,396.0,396.0,395.75,,5.0,10.0,46.0
2015-05-11,395.25,,,,,0.5,0.0,56.0
2015-05-12,395.75,,396.0,,,0.5,0.0,56.0
2015-05-13,396.5,,,,,0.75,0.0,56.0
2015-05-14,401.0,,,,,4.5,0.0,56.0
2015-05-15,401.0,400.5,400.5,400.5,,,2.0,56.0
2015-05-18,400.75,,,,,0.25,0.0,56.0
2015-05-19,396.5,400.0,400.0,400.0,,4.25,1.0,56.0
2015-05-20,396.25,398.0,398.0,398.0,,0.25,1.0,57.0
2015-05-21,397.0,,,,,0.75,0.0,57.0
2015-05-22,397.5,,,,,0.5,0.0,57.0
2015-05-26,396.5,,,397.0,,1.0,0.0,57.0
2015-05-27,395.75,397.0,397.0,396.0,,0.75,4.0,57.0
2015-05-28,398.25,,,,,2.5,0.0,61.0
2015-05-29,396.25,,,,,2.0,0.0,61.0
2015-06-01,394.5,,,,,1.75,0.0,61.0
2015-06-02,397.75,,395.5,,,3.25,0.0,61.0
2015-06-03,400.0,400.0,400.0,400.0,,2.25,1.0,61.0
2015-06-04,403.0,400.0,405.0,400.0,,3.0,1.0,62.0
2015-06-05,402.5,406.0,406.0,406.0,,0.5,1.0,63.0
2015-06-08,404.5,406.0,406.0,406.0,,2.0,1.0,63.0
2015-06-09,405.0,406.0,406.0,406.0,,0.5,1.0,63.0
2015-06-10,405.0,405.0,405.0,405.0,,,1.0,64.0
2015-06-11,405.0,,,,,,0.0,64.0
2015-06-12,406.25,,,,,1.25,0.0,64.0
2015-06-15,402.0,405.0,405.0,405.0,,4.25,6.0,64.0
2015-06-16,401.25,402.0,402.0,402.0,,0.75,1.0,67.0
2015-06-17,403.75,402.0,402.0,402.0,,2.5,10.0,67.0
2015-06-18,403.5,,,,,0.25,1.0,76.0
2015-06-19,401.25,,,,,2.25,0.0,76.0
2015-06-22,404.25,,,,,3.0,0.0,76.0
2015-06-23,408.75,,,,,4.5,0.0,76.0
2015-06-24,409.5,,,,,0.75,0.0,76.0
2015-06-25,412.25,,410.0,,,2.75,0.0,76.0
2015-06-26,413.0,414.0,415.25,410.5,,0.75,20.0,76.0
2015-06-29,412.25,,,,,0.75,0.0,58.0
2015-06-30,417.75,415.0,420.0,415.0,,5.5,6.0,58.0
2015-07-01,417.75,417.0,417.0,417.0,,,1.0,60.0
2015-07-02,416.0,,,,,1.75,0.0,60.0
2015-07-06,415.75,,,,,0.25,0.0,60.0
2015-07-07,410.25,,,,415.75,5.5,0.0,60.0
2015-07-08,411.75,416.75,416.75,416.5,416.5,1.5,1.0,60.0
2015-07-09,414.5,,412.0,,412.0,2.75,0.0,61.0
2015-07-10,413.25,416.5,416.5,416.5,416.5,1.25,2.0,61.0
2015-07-13,418.25,417.0,418.5,417.0,418.5,5.0,3.0,63.0
2015-07-14,418.0,417.0,417.0,417.0,417.0,0.25,3.0,63.0
2015-07-15,418.25,420.0,420.0,417.0,417.0,0.25,2.0,65.0
2015-07-16,418.5,420.0,421.0,420.0,420.0,0.25,2.0,65.0
2015-07-17,413.5,417.0,417.0,417.0,417.0,5.0,6.0,63.0
2015-07-20,412.0,413.5,413.5,413.5,413.5,1.5,1.0,65.0
2015-07-21,415.25,,415.0,,415.0,3.25,0.0,66.0
2015-07-22,412.25,,,,415.0,3.0,0.0,66.0
2015-07-23,411.25,,,,,1.0,0.0,66.0
2015-07-24,408.25,410.0,410.0,410.0,410.0,3.0,1.0,66.0
2015-07-27,403.0,,,,,5.25,0.0,66.0
2015-07-28,407.25,,,,,4.25,0.0,66.0
