Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2015-12-29,557.5,,,,,0.0,0.0,0.0
2015-12-30,550.3,,,,,7.2,0.0,0.0
2015-12-31,563.3,,,,,13.0,0.0,0.0
2016-01-04,545.6,,,,,17.7,0.0,0.0
2016-01-05,537.25,,,,,8.35,0.0,0.0
2016-01-06,506.65,,,,,30.6,0.0,0.0
2016-01-07,495.1,,,,,11.55,0.0,0.0
2016-01-08,495.9,,,,,0.8,0.0,0.0
2016-01-11,476.5,,,,,19.4,0.0,0.0
2016-01-12,472.0,,,,,4.5,0.0,0.0
2016-01-13,487.9,,,,,15.9,0.0,0.0
2016-01-14,492.75,,,,,4.85,0.0,0.0
2016-01-15,488.55,,,,,4.2,0.0,0.0
2016-01-19,498.45,,,,,9.9,0.0,0.0
2016-01-20,490.6,,,,,7.85,0.0,0.0
2016-01-21,500.6,,,,,10.0,0.0,0.0
2016-01-22,501.45,,,,,0.85,0.0,0.0
2016-01-25,493.05,,,,,8.4,0.0,0.0
2016-01-26,494.45,,,,,1.4,0.0,0.0
2016-01-27,503.9,,,,,9.45,0.0,0.0
2016-01-28,493.7,,,,,10.2,0.0,0.0
2016-01-29,500.2,,,,,6.5,0.0,0.0
2016-02-01,504.2,,,,,4.0,0.0,0.0
2016-02-02,493.2,,,,,11.0,0.0,0.0
2016-02-03,517.5,,,,,24.3,0.0,0.0
2016-02-04,517.2,,,,,0.3,0.0,0.0
2016-02-05,500.45,,,,,16.75,0.0,0.0
2016-02-08,519.9,,,,,19.45,0.0,0.0
2016-02-09,518.7,,,,,1.2,0.0,0.0
2016-02-10,526.9,,,,,8.2,0.0,0.0
2016-02-11,526.55,,,,,0.35,0.0,0.0
2016-02-12,529.1,,,,,2.55,0.0,0.0
2016-02-16,511.65,,,,,17.45,0.0,0.0
2016-02-17,517.85,,,,,6.2,0.0,0.0
2016-02-18,506.8,,,,,11.05,0.0,0.0
2016-02-19,501.1,,,,,5.7,0.0,0.0
2016-02-22,500.5,494.75,494.75,494.75,494.75,0.6,1.0,0.0
2016-02-23,501.75,,,,,1.25,0.0,1.0
2016-02-24,488.7,500.5,500.5,500.5,500.5,13.05,1.0,1.0
2016-02-25,485.0,,,,,3.7,0.0,1.0
2016-02-26,484.35,,,,,0.65,0.0,1.0
2016-02-29,497.25,,,,,12.9,0.0,1.0
2016-03-01,518.95,,,,,21.7,0.0,1.0
2016-03-02,516.85,,,,,2.1,0.0,1.0
2016-03-03,543.4,,,,,26.55,0.0,1.0
2016-03-04,564.15,,,,,20.75,0.0,1.0
2016-03-07,578.35,,,,,14.2,0.0,1.0
2016-03-08,568.3,,,,,10.05,0.0,1.0
2016-03-09,567.3,,,,,1.0,0.0,1.0
2016-03-10,575.15,,,,,7.85,0.0,1.0
2016-03-11,581.2,,,,,6.05,0.0,1.0
