,close,high,low,open,volume
2017-03-06,528.0,527.0,527.0,527.0,2
2017-03-07,530.75,529.75,521.75,521.75,2
2017-03-20,513.75,513.0,513.0,513.0,2
2017-03-21,512.0,513.0,510.5,513.0,10
2017-03-22,511.75,516.5,511.5,512.0,14
2017-03-23,511.0,516.5,510.0,510.0,14
2017-03-24,512.75,510.0,510.0,510.0,1
2017-03-27,508.75,510.0,507.75,510.0,10
2017-03-28,511.75,511.75,509.75,511.75,6
2017-03-29,512.25,509.75,509.75,509.75,1
2017-03-30,509.5,510.0,509.5,510.0,2
2017-03-31,511.5,517.75,507.5,516.0,27
2017-04-03,511.5,515.0,514.5,514.5,2
2017-04-04,518.75,510.0,510.0,510.0,0
2017-04-10,520.25,515.25,514.75,515.25,3
2017-04-12,525.0,525.0,525.0,525.0,5
2017-04-13,522.0,523.0,523.0,523.0,3
2017-04-17,516.5,522.0,520.5,521.25,6
2017-04-18,517.25,515.0,515.0,515.0,8
2017-04-19,511.75,512.5,510.0,512.5,3
2017-04-21,503.25,502.0,502.0,502.0,3
2017-04-24,502.75,505.0,505.0,505.0,2
2017-04-26,505.5,504.25,504.25,504.25,1
2017-04-27,510.5,508.0,507.75,507.75,2
2017-04-28,511.0,509.5,509.5,509.5,2
2017-05-01,524.5,525.25,522.0,522.0,27
2017-05-02,527.5,527.75,521.5,523.0,30
2017-05-03,531.0,531.0,523.25,523.25,11
2017-05-04,516.5,524.0,514.0,522.75,7
2017-05-05,520.25,519.5,518.75,519.5,3
2017-05-08,515.0,514.25,513.75,514.25,24
2017-05-09,512.25,512.5,512.25,512.25,10
2017-05-10,514.25,512.0,512.0,512.0,11
2017-05-15,507.0,509.75,509.75,509.75,0
2017-05-16,507.75,508.0,503.5,508.0,5
2017-05-17,509.0,512.0,509.0,512.0,20
2017-05-22,519.75,525.75,523.0,523.5,18
2017-05-23,519.5,518.25,516.5,516.5,5
2017-05-25,517.75,520.5,518.5,518.5,4
2017-05-30,514.25,516.0,516.0,516.0,1
