,close,high,low,open,volume
2017-02-13,507.5,509.0,499.0,499.0,2230
2017-02-14,505.75,506.75,502.25,503.0,1624
2017-02-15,510.0,510.5,502.75,502.75,846
2017-02-16,506.25,518.5,503.5,510.0,3762
2017-02-17,502.0,506.25,500.75,504.0,834
2017-02-21,497.25,500.5,496.25,498.25,1557
2017-02-22,502.0,503.5,497.5,500.5,814
2017-02-23,499.75,503.75,498.0,502.25,1196
2017-02-24,495.5,499.75,493.25,499.75,2606
2017-02-27,487.5,494.0,487.0,494.0,2045
2017-02-28,492.25,501.25,490.0,490.5,1534
2017-03-01,503.5,503.75,494.0,495.25,1216
2017-03-02,499.75,503.5,496.5,500.0,2081
2017-03-03,500.0,501.25,495.75,498.0,801
2017-03-06,504.25,507.25,502.0,505.75,1170
2017-03-07,504.25,505.75,497.25,500.0,1265
2017-03-08,495.5,501.5,494.0,501.0,1643
2017-03-09,492.5,498.0,490.75,494.0,1320
2017-03-10,488.75,493.5,487.5,491.25,1227
2017-03-13,479.75,486.75,478.5,486.75,1879
2017-03-14,478.75,481.5,477.0,477.75,1286
2017-03-15,483.0,483.0,479.75,482.5,1572
2017-03-16,483.75,485.5,482.0,484.0,861
2017-03-17,485.5,485.75,481.0,484.0,947
2017-03-20,479.5,486.75,477.75,485.75,1151
2017-03-21,477.5,479.5,474.0,477.75,1424
2017-03-22,473.25,477.5,472.75,474.75,1379
2017-03-23,470.75,475.25,470.5,473.5,1445
2017-03-24,473.75,475.0,471.5,473.0,592
2017-03-27,469.75,472.75,468.0,472.0,1520
2017-03-28,472.5,473.75,471.0,471.75,902
2017-03-29,473.75,475.0,470.75,474.75,778
2017-03-30,469.5,473.25,468.5,473.25,784
2017-03-31,473.75,479.25,465.0,470.5,1930
2017-04-03,474.5,480.25,473.75,477.75,1362
2017-04-04,475.0,478.0,474.0,476.75,781
2017-04-05,477.0,478.5,475.5,477.5,1304
2017-04-06,470.75,477.0,469.5,476.5,1555
2017-04-07,470.0,470.75,465.75,469.25,1361
2017-04-10,474.75,474.75,469.25,470.5,1202
2017-04-11,481.0,482.0,470.75,475.0,3802
2017-04-12,480.25,482.5,478.75,479.75,3649
2017-04-13,476.75,483.0,476.25,481.75,2418
2017-04-17,470.0,476.75,468.25,476.0,2041
2017-04-18,472.0,472.25,467.25,470.5,2210
2017-04-19,470.5,475.75,468.5,471.5,2482
2017-04-20,459.5,473.25,459.0,473.25,7341
2017-04-21,459.25,462.0,455.0,457.5,4064
2017-04-24,458.0,462.25,456.5,462.25,2976
2017-04-25,464.5,466.75,454.75,456.0,2936
2017-04-26,462.0,468.0,460.5,464.5,2638
2017-04-27,467.5,468.75,461.0,464.25,2278
2017-04-28,468.25,469.75,465.25,469.0,2691
2017-05-01,490.0,490.75,477.5,478.75,7145
2017-05-02,489.25,493.0,483.0,489.5,5751
2017-05-03,488.0,491.0,483.0,484.0,3794
2017-05-04,473.0,483.0,471.0,482.0,5556
2017-05-05,476.25,478.25,474.75,475.75,1718
2017-05-08,469.25,473.75,468.5,473.25,2346
2017-05-09,464.5,469.5,463.5,469.0,3045
2017-05-10,467.0,470.25,461.25,466.5,3341
2017-05-11,467.25,469.25,463.5,466.75,3142
