,close,high,low,open,volume
2016-11-23,1.0553,1.064375,1.052625,1.06275,-1
2016-11-24,1.0554,1.058525,1.051825,1.055175,-1
2016-11-25,1.059625,1.062725,1.05385,1.0551,-1
2016-11-28,1.06135,1.068575,1.056375,1.0605,-1
2016-11-29,1.064975,1.065425,1.056475,1.060975,-1
2016-11-30,1.05885,1.066675,1.055275,1.065225,-1
2016-12-01,1.066125,1.066875,1.058475,1.059275,-1
2016-12-02,1.06655,1.068975,1.062525,1.0663,-1
2016-12-05,1.07645,1.079675,1.050575,1.05875,-1
2016-12-06,1.071725,1.07855,1.069875,1.076225,-1
2016-12-07,1.075325,1.076825,1.071025,1.071825,-1
2016-12-08,1.0615,1.087425,1.059725,1.075475,-1
2016-12-09,1.055825,1.062975,1.053125,1.06115,-1
2016-12-12,1.063475,1.065175,1.05255,1.054675,-1
2016-12-13,1.06255,1.066725,1.060375,1.063725,-1
2016-12-14,1.053525,1.067025,1.049625,1.062875,-1
2016-12-15,1.041375,1.053975,1.036675,1.05345,-1
2016-12-16,1.04515,1.04745,1.040075,1.041725,-1
2016-12-19,1.04025,1.047975,1.039275,1.0446,-1
2016-12-20,1.03895,1.041825,1.035225,1.0399,-1
2016-12-21,1.0424,1.045125,1.03825,1.038925,-1
2016-12-22,1.043675,1.049925,1.04245,1.042575,-1
2016-12-23,1.044925,1.046875,1.042675,1.04365,-1
2016-12-27,1.0458,1.046325,1.04325,1.045475,-1
2016-12-28,1.04135,1.047975,1.037225,1.045775,-1
2016-12-29,1.049,1.049375,1.041175,1.04145,-1
2016-12-30,1.0525,1.0654,1.0485,1.048825,-1
2017-01-02,1.047175,1.052475,1.046175,1.051525,-1
2017-01-03,1.040625,1.049025,1.034025,1.0462,-1
2017-01-04,1.04895,1.05,1.039,1.0409,-1
2017-01-05,1.06065,1.061525,1.0481,1.048625,-1
2017-01-06,1.053275,1.062325,1.052525,1.060825,-1
2017-01-09,1.05735,1.058275,1.051075,1.0531,-1
2017-01-10,1.05545,1.062775,1.055125,1.05795,-1
2017-01-11,1.0583,1.062325,1.045375,1.05565,-1
2017-01-12,1.06125,1.068475,1.05715,1.058375,-1
2017-01-13,1.063975,1.067525,1.059625,1.061125,-1
2017-01-16,1.059975,1.063575,1.057925,1.0626,-1
2017-01-17,1.071375,1.071925,1.0598,1.060275,-1
2017-01-18,1.063,1.07135,1.0629,1.071225,-1
2017-01-19,1.06635,1.067675,1.058925,1.063125,-1
2017-01-20,1.07025,1.070975,1.062525,1.066225,-1
2017-01-23,1.076425,1.076925,1.069525,1.07025,-1
2017-01-24,1.073175,1.077475,1.072025,1.076425,-1
2017-01-25,1.074775,1.076975,1.071125,1.073175,-1
2017-01-26,1.068175,1.076575,1.065775,1.074925,-1
2017-01-27,1.06965,1.072525,1.065825,1.068175,-1
2017-01-30,1.06955,1.074025,1.062025,1.071475,-1
2017-01-31,1.079775,1.081225,1.068475,1.069425,-1
2017-02-01,1.07685,1.080725,1.073075,1.079575,-1
2017-02-02,1.07585,1.082875,1.0756,1.077025,-1
2017-02-03,1.078325,1.079775,1.071125,1.0761,-1
2017-02-06,1.074975,1.0791,1.070575,1.079025,-1
2017-02-07,1.06835,1.074925,1.065625,1.07485,-1
2017-02-08,1.069875,1.071425,1.064075,1.067825,-1
2017-02-09,1.0655,1.070975,1.065125,1.069575,-1
2017-02-10,1.0641,1.066775,1.060775,1.066,-1
2017-02-13,1.05985,1.065825,1.059225,1.06345,-1
2017-02-14,1.0578,1.063325,1.056125,1.059575,-1
2017-02-15,1.060075,1.060925,1.052125,1.057675,-1
2017-02-16,1.0674,1.067925,1.059075,1.06005,-1
2017-02-17,1.0614,1.067675,1.060525,1.067275,-1
2017-02-20,1.0613,1.0633,1.060325,1.061575,-1
