Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2016-03-18,2014.75,,,,,7.25,0.0,0.0
2016-03-21,2020.0,,,,,5.25,0.0,0.0
2016-03-22,2020.0,,,2018.75,2018.75,,0.0,0.0
2016-03-23,2006.5,,,2011.25,2011.25,13.5,0.0,0.0
2016-03-24,2006.25,,,2004.5,2004.5,0.25,0.0,0.0
2016-03-28,2005.25,,,,,1.0,0.0,0.0
2016-03-29,2024.75,,2012.25,,2012.25,19.5,0.0,0.0
2016-03-30,2032.0,,2030.0,,2030.0,7.25,0.0,0.0
2016-03-31,2028.25,,,,,3.75,0.0,0.0
2016-04-01,2042.0,,2028.5,2027.0,2028.5,13.75,0.0,0.0
2016-04-04,2034.25,,,,,7.75,0.0,0.0
2016-04-05,2015.5,,,2022.25,2022.25,18.75,0.0,0.0
2016-04-06,2036.75,,2026.0,,2026.0,21.25,0.0,0.0
2016-04-07,2011.5,,,2011.75,2011.75,25.25,0.0,0.0
2016-04-08,2016.75,,2017.75,,2017.75,5.25,0.0,0.0
2016-04-11,2010.75,,2020.75,,2017.25,6.0,0.0,0.0
2016-04-12,2032.0,,2022.75,,2022.75,21.25,0.0,0.0
2016-04-13,2052.25,2050.0,2050.0,2050.0,2050.0,20.25,1.0,0.0
2016-04-14,2053.0,2052.0,2052.0,2052.0,2052.0,0.75,1.0,1.0
2016-04-15,2051.5,,,,,1.5,0.0,2.0
2016-04-18,2063.25,,2054.5,,2054.5,11.75,0.0,2.0
2016-04-19,2070.0,2070.0,2070.0,2070.0,2070.0,6.75,1.0,2.0
2016-04-20,2074.5,,,,,4.5,0.0,2.0
2016-04-21,2059.5,,,2065.5,2065.5,15.0,0.0,2.0
2016-04-22,2062.75,,,,,3.25,0.0,2.0
2016-04-25,2060.0,,,2059.25,2059.25,2.75,0.0,2.0
2016-04-26,2065.5,2062.75,2062.75,2062.75,2062.75,5.5,1.0,2.0
2016-04-27,2067.5,,,,,2.0,0.0,2.0
2016-04-28,2049.25,,,2056.75,2056.75,18.25,0.0,2.0
2016-04-29,2036.0,,,2037.5,2037.5,13.25,0.0,2.0
2016-05-02,2051.0,,2042.0,,2042.0,15.0,0.0,2.0
2016-05-03,2033.25,,,2035.0,2035.0,17.75,0.0,2.0
2016-05-04,2023.0,2020.0,2025.0,2020.0,2022.25,10.25,5.0,2.0
2016-05-05,2020.0,2017.0,2017.0,2017.0,2017.0,3.0,3.0,6.0
2016-05-06,2028.5,,,,,8.5,0.0,6.0
2016-05-09,2030.0,,,,,1.5,0.0,6.0
2016-05-10,2053.0,,2042.5,,2042.5,23.0,0.0,6.0
2016-05-11,2033.5,,,2045.25,2045.25,19.5,0.0,6.0
2016-05-12,2034.5,,2034.5,,2034.5,1.0,0.0,6.0
2016-05-13,2019.0,2035.0,2035.0,2030.0,2035.0,15.5,2.0,6.0
2016-05-16,2038.0,2036.0,2036.0,2036.0,2036.0,19.0,1.0,8.0
2016-05-17,2019.0,,,2018.25,2018.25,19.0,0.0,9.0
2016-05-18,2017.0,,2025.5,2012.5,2015.5,2.0,0.0,9.0
2016-05-19,2014.0,,,2005.75,2005.75,3.0,0.0,9.0
2016-05-20,2025.5,,2019.75,,2019.75,11.5,0.0,9.0
2016-05-23,2020.5,2024.0,2030.0,2024.0,2024.0,5.0,2.0,9.0
2016-05-24,2050.5,2032.0,2043.0,2032.0,2043.0,30.0,1.0,11.0
2016-05-25,2062.75,,2057.0,,2057.0,12.25,0.0,10.0
2016-05-26,2065.25,,,,,2.5,0.0,10.0
2016-05-27,2072.75,2065.25,2070.0,2065.25,2070.0,7.5,3.0,10.0
2016-05-31,2070.5,,,,,2.25,0.0,9.0
2016-06-01,2073.25,,,,,2.75,0.0,9.0
2016-06-02,2079.0,,,,,5.75,0.0,9.0
2016-06-03,2072.0,2075.0,2075.0,2064.75,2069.25,7.0,4.0,9.0
2016-06-06,2082.25,,2076.0,,2076.0,10.25,0.0,13.0
2016-06-07,2084.25,,,,,2.0,0.0,13.0
2016-06-08,2091.75,,2085.5,,2085.5,7.5,0.0,13.0
2016-06-09,2087.75,2085.0,2085.0,2082.0,2082.0,4.0,2.0,13.0
2016-06-10,2069.75,,,2071.75,2071.75,18.0,0.0,14.0
2016-06-13,2052.0,,,2057.0,2057.0,17.75,0.0,14.0
2016-06-14,2048.0,2050.0,2050.0,2044.75,2044.75,4.0,2.0,14.0
2016-06-15,2045.5,,2050.5,,2050.5,2.5,0.0,15.0
2016-06-16,2052.5,2035.0,2050.0,2033.0,2050.0,7.0,2.0,15.0
2016-06-17,2041.0,,,2042.75,2042.75,11.5,0.0,15.0
2016-06-20,2056.25,2066.0,2067.5,2054.75,2055.75,15.25,9.0,15.0
2016-06-21,2061.25,2058.75,2062.0,2054.5,2060.75,5.0,316.0,24.0
2016-06-22,2057.0,2071.5,2071.5,2058.0,2058.0,4.25,2.0,195.0
2016-06-23,2086.0,,2087.25,,2087.25,29.0,0.0,194.0
2016-06-24,1998.25,2090.0,2090.0,1998.0,1998.0,87.75,19.0,194.0
2016-06-27,1963.5,1984.0,1993.0,1960.25,1962.5,34.75,16.0,205.0
2016-06-28,2007.0,,2002.25,,2002.25,43.5,0.0,211.0
2016-06-29,2045.5,2030.0,2044.0,2030.0,2044.0,38.5,9.0,211.0
2016-06-30,2069.0,,2059.5,2040.0,2059.5,23.5,0.0,207.0
2016-07-01,2075.0,,2071.25,2068.25,2071.25,6.0,0.0,207.0
2016-07-05,2061.25,2080.0,2080.0,2055.5,2055.5,13.75,1.0,207.0
2016-07-06,2072.0,,2062.5,2052.25,2062.5,10.75,0.0,208.0
2016-07-07,2069.5,,,2067.5,2067.5,2.5,0.0,208.0
