Date,Settle,Open,High,Low,Last,Change,Volume,Previous Day Open Interest
2015-12-07,2050.75,,,,,,0.0,0.0
2015-12-18,1969.0,,,,,32.75,0.0,0.0
2015-12-21,1992.0,,1977.0,,1977.0,23.0,0.0,0.0
2015-12-22,2013.0,,1998.5,,1998.5,21.0,0.0,0.0
2015-12-23,2030.5,,2023.25,,2023.25,17.5,0.0,0.0
2015-12-24,2028.5,,,,,2.0,0.0,0.0
2015-12-28,2026.25,,,2020.5,2020.5,2.25,0.0,0.0
2015-12-29,2050.5,,2039.0,,2039.0,24.25,0.0,0.0
2015-12-30,2032.25,,,2045.75,2045.75,18.25,0.0,0.0
2015-12-31,2013.0,,,2017.75,2017.75,19.25,0.0,0.0
2016-01-04,1986.25,,,1968.5,1972.25,26.75,0.0,0.0
2016-01-05,1988.75,,,1981.0,1981.0,2.5,0.0,0.0
2016-01-06,1963.0,,,1961.0,1961.0,25.75,0.0,0.0
2016-01-07,1909.75,,,1910.5,1910.5,53.25,0.0,0.0
2016-01-08,1888.5,,1927.0,1900.5,1900.5,21.25,0.0,0.0
2016-01-11,1890.75,,1893.25,1878.0,1891.0,2.25,0.0,0.0
2016-01-12,1901.5,,1903.5,1884.0,1900.75,10.75,0.0,0.0
2016-01-13,1857.5,,1912.75,1858.75,1862.5,44.0,0.0,0.0
2016-01-14,1890.75,,1895.25,,1892.75,33.25,0.0,0.0
2016-01-15,1850.5,,,1842.75,1842.75,40.25,0.0,0.0
2016-01-19,1848.25,,1866.0,1842.75,1842.75,2.25,0.0,0.0
2016-01-20,1829.75,,,1785.5,1818.75,18.5,0.0,0.0
2016-01-21,1835.75,,1846.75,1825.0,1835.75,6.0,0.0,0.0
2016-01-22,1874.0,,1865.75,,1865.25,38.25,0.0,0.0
2016-01-25,1845.0,,,1850.75,1850.75,29.0,0.0,0.0
2016-01-26,1870.75,,1867.0,1844.75,1867.0,25.75,0.0,0.0
2016-01-27,1850.0,,1877.0,1854.75,1854.75,20.75,0.0,0.0
2016-01-28,1855.25,,1866.75,1847.75,1859.0,5.25,0.0,0.0
2016-01-29,1904.5,,1894.5,,1894.5,49.25,0.0,0.0
2016-02-01,1905.5,,1905.25,1898.0,1905.25,1.0,0.0,0.0
2016-02-02,1871.5,1872.0,1872.0,1870.5,1870.5,34.0,1.0,0.0
2016-02-03,1882.0,1880.5,1880.5,1850.0,1880.0,10.5,1.0,1.0
