Date,Settle,Open,High,Low,Last,Change,Volume,Open Interest
2015-06-17,2069.0,,,,,0.25,0.0,0.0
2015-06-18,2094.5,,,,,25.5,0.0,0.0
2015-06-19,2077.25,,,2083.5,2083.5,17.25,0.0,0.0
2015-06-22,2092.25,2095.0,2095.0,2095.0,2095.0,15.0,2.0,0.0
2015-06-23,2096.0,,2094.5,,2094.5,3.75,0.0,2.0
2015-06-24,2078.75,,,2084.25,2084.25,17.25,0.0,2.0
2015-06-25,2073.25,,2083.0,2077.5,2077.5,5.5,0.0,2.0
2015-06-26,2075.0,,2074.75,,2074.75,1.75,0.0,2.0
2015-06-29,2029.5,,,2035.25,2035.25,45.5,0.0,2.0
2015-06-30,2033.5,,2039.25,,2038.25,4.0,0.0,2.0
2015-07-01,2050.0,,2047.5,,2047.5,16.5,0.0,2.0
2015-07-02,2048.0,,2053.25,2048.0,2048.0,2.0,0.0,2.0
2015-07-06,2043.5,,,2023.75,2036.25,4.5,0.0,2.0
2015-07-07,2052.5,,2049.75,2019.0,2049.75,9.0,0.0,22.0
2015-07-08,2017.75,2034.0,2034.0,2022.25,2022.25,34.75,1.0,22.0
2015-07-09,2019.75,2037.0,2039.25,2037.0,2024.0,2.0,1.0,23.0
2015-07-10,2047.75,,2046.0,,2046.0,28.0,0.0,24.0
2015-07-13,2073.0,2068.0,2068.0,2038.5,2068.0,25.25,1.0,24.0
2015-07-14,2081.0,2074.0,2078.5,2072.5,2078.5,8.0,4.0,25.0
2015-07-15,2083.0,2076.0,2081.75,2076.0,2081.0,2.0,3.0,28.0
2015-07-16,2095.5,,2092.5,,2092.5,12.5,0.0,27.0
2015-07-17,2097.5,,,2094.0,2094.0,2.0,0.0,27.0
2015-07-20,2100.5,,,,,3.0,0.0,27.0
2015-07-21,2093.0,,,2092.25,2092.25,7.5,0.0,27.0
2015-07-22,2086.5,2082.0,2082.0,2082.0,2082.0,6.5,1.0,27.0
2015-07-23,2077.0,,2087.25,2075.5,2075.5,9.5,0.0,28.0
2015-07-24,2056.25,2062.0,2062.0,2050.0,2050.0,20.75,5.0,28.0
2015-07-27,2043.0,,,2037.0,2038.5,13.25,0.0,25.0
2015-07-28,2065.75,,2062.0,,2062.0,22.75,0.0,25.0
2015-07-29,2080.0,,2078.25,2064.75,2078.25,14.25,0.0,25.0
2015-07-30,2082.25,,,2071.25,2078.25,2.25,0.0,25.0
2015-07-31,2076.75,,,2079.0,2079.0,5.5,0.0,25.0
2015-08-03,2069.0,,,2064.25,2066.0,7.75,0.0,25.0
2015-08-04,2061.25,2064.0,2064.0,2063.0,2064.0,7.75,1.0,25.0
2015-08-05,2072.25,,2080.5,,2076.75,11.0,0.0,26.0
2015-08-06,2058.0,,,2054.0,2055.0,14.25,0.0,26.0
2015-08-07,2052.0,,,2046.25,2047.75,6.0,0.0,26.0
2015-08-10,2078.25,2055.0,2074.0,2055.0,2074.0,26.25,1.0,26.0
2015-08-11,2058.0,2050.25,2050.25,2050.25,2055.5,20.25,1.0,27.0
2015-08-12,2062.25,,2059.25,2030.25,2059.25,4.25,0.0,28.0
2015-08-13,2058.5,,2062.75,2056.25,2062.75,3.75,0.0,28.0
2015-08-14,2067.5,,2061.0,,2061.0,9.0,0.0,28.0
2015-08-17,2077.5,,2073.25,2056.5,2073.25,10.0,0.0,28.0
2015-08-18,2072.0,,,2073.75,2073.75,5.5,0.0,28.0
2015-08-19,2050.75,,,2050.0,2054.5,21.25,0.0,28.0
2015-08-20,2003.25,2043.5,2052.0,2007.5,2007.5,47.5,10.0,28.0
2015-08-21,1948.75,,,1949.75,1949.75,54.5,0.0,28.0
2015-08-24,1847.5,1915.0,1915.0,1857.5,1857.5,101.25,17.0,28.0
2015-08-25,1849.25,1904.0,1912.25,1843.25,1843.25,1.75,2.0,43.0
2015-08-26,1914.0,1855.0,1910.25,1838.75,1910.25,64.75,19.0,44.0
2015-08-27,1964.5,,1959.0,,1959.0,50.5,0.0,44.0
2015-08-28,1964.75,,,1947.0,1959.25,0.25,0.0,44.0
2015-08-31,1944.5,,,1940.75,1944.0,20.25,0.0,44.0
2015-09-01,1890.0,,,1877.5,1886.25,54.5,0.0,44.0
2015-09-02,1921.0,,1918.5,,1918.5,31.0,0.0,73.0
2015-09-03,1920.0,,1938.0,,1924.25,1.0,0.0,73.0
2015-09-04,1895.5,,,1887.0,1894.25,24.5,0.0,73.0
2015-09-08,1939.25,1911.75,1938.75,1911.75,1938.75,43.75,14.0,73.0
2015-09-09,1915.75,,1958.5,1912.75,1912.75,23.5,0.0,80.0
2015-09-10,1922.0,,1935.75,1909.0,1921.25,6.25,0.0,80.0
2015-09-11,1931.25,,1928.75,1916.25,1928.75,9.25,0.0,80.0
2015-09-14,1925.0,,1937.25,1920.5,1923.0,6.25,0.0,88.0
2015-09-15,1950.5,1939.0,1950.25,1921.5,1950.25,25.5,10.0,88.0
2015-09-16,1968.75,1957.0,1965.75,1950.0,1965.75,18.25,20.0,91.0
2015-09-17,1958.0,1960.25,1989.75,1955.25,1958.25,10.75,13.0,81.0
2015-09-18,1930.5,1958.25,1960.0,1923.0,1929.25,27.5,5.0,81.0
2015-09-21,1943.0,,1945.5,1925.75,1940.25,12.5,0.0,84.0
2015-09-22,1911.25,,,1899.25,1910.5,31.75,0.0,84.0
2015-09-23,1907.75,,1917.0,1893.75,1907.25,3.5,0.0,84.0
2015-09-24,1897.5,1890.0,1911.5,1878.0,1897.75,10.25,3.0,84.0
2015-09-25,1898.0,1925.0,1925.0,1895.25,1897.75,0.5,4.0,85.0
2015-09-28,1850.75,1849.5,1903.75,1848.75,1852.0,47.25,1.0,86.0
2015-09-29,1853.0,,1864.75,1841.75,1852.0,2.25,0.0,86.0
