Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2016-12-21,124.96,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,125.51,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,125.63,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,125.51,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,125.49,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,125.44,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,125.8,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,125.8,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,125.95,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,126.11,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,126.07,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,125.71,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,126.02,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,125.86,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,125.28,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,125.59,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,125.38,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,126.01,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,125.71,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,125.46,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,125.67,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,125.47,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,124.97,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,125.37,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,125.46,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,125.72,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,125.41,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,124.76,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,125.14,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,124.95,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,125.14,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,124.86,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,125.15,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,125.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,125.4,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,125.54,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,125.18,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,125.22,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,125.37,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,125.16,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,125.27,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,125.37,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,124.9,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,124.72,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,124.25,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,124.69,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,125.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,125.03,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,125.14,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,124.49,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,124.41,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,124.09,0.0,0.0,0.0,0.0,0.0,2.0
2017-03-08,123.36,0.0,0.0,0.0,0.0,0.0,2.0
